CELL_ID,위도,경도,생활이동인구_norm,스트라바이용자수_norm,거주인구_norm,녹시율_norm,공원겹침비율_norm,수요점수
다사62506100,37.64885223916757,127.0763169194028,0.8596881559513992,0.0,0.5105696785733644,1.0,0.0,2.3702578345247636
다사62505075,37.55646629519152,127.0768405458818,0.874090217971984,0.0,0.4399154425714131,0.0182742555506738,0.0,1.332279916094071
다사57004950,37.54496012151877,127.01464457086264,0.8724339188745476,0.0,0.22730229280719821,0.2275246205028409,0.0,1.3272608321845867
다사55755250,37.57194081417549,127.00031421360696,0.8755436230305407,0.0,0.0,0.0,0.0,0.8755436230305407
다사57755950,37.63512686795956,127.02255906196623,0.8677694254787875,0.0,0.26930998970133885,0.7635159597703773,0.0,1.9005953749505038
다사50754100,37.46803565376037,126.94446393320838,0.8795479110778778,0.0,0.049352268415632276,0.0,0.499,1.42790017949351
다사49005100,37.55807286629695,126.92398244488636,0.8723854789539238,0.5577621922360618,0.24326521762697165,0.715888122759754,0.0,2.3893010115767113
다사54505275,37.57413334900933,126.9861438410755,0.8724957667132813,0.0,0.0,0.0,0.0,0.8724957667132813
다사62754600,37.51366289793798,127.07991120291094,0.8646129306629066,0.0,0.22014743346522844,0.0134511933965114,0.0,1.0982115575246463
다사48754775,37.52876632071748,126.92137846568264,0.8633949217320832,0.0,0.06642636457260556,0.1435853392132555,0.0,1.0734066255179442
다사49254725,37.52428732262529,126.92707156334473,0.8761594019725509,0.0,0.06642636457260556,1.0,0.0,1.9425857665451565
다사50505150,37.56266107126558,126.94093133854018,0.8732245441574304,0.0,0.12686324462030463,0.1486138598567352,0.0,1.1487016486344703
다사60005350,37.58114798281979,127.04838671462127,0.8738199415369848,0.0,0.4670171825031167,0.1696164931200919,0.0,1.5104536171601934
다사58755625,37.60587934081095,127.03407547043398,0.8706438681190587,0.0,0.5420890021139357,0.1741561200606986,0.0,1.5868889902936931
다사70505075,37.55675617131539,127.16741489419894,0.8736449187218087,0.0,0.07100655862106346,1.0,0.0,1.9446514773428722
다사41005125,37.55984948123853,126.83338990618952,0.8620184471309869,0.0,0.12244566101143693,0.0,0.0,0.9844641081424238
다사45504225,37.47900811407376,126.88500433524716,0.8573865364994697,0.0,0.16667570057997722,0.4001111184430407,0.0,1.4241733555224876
다사58004400,37.49543281094565,127.02627797326171,0.8738736978090061,0.0,0.3511572442950837,0.3647241636256548,0.0,1.5897551057297448
다사42755150,37.56221293796095,126.85318356480174,0.8478878220025113,0.0,0.3633259255244186,0.1804953321369458,0.0,1.3917090796638758
