CELL_ID,outflow,inflow,total
다사52504800,1820.44,1833.95,3654.39
다사52004825,1801.6,1850.96,3652.56
다사59005575,1864.37,1788.08,3652.46
다사48005575,1941.44,1710.63,3652.07
다사59004125,1849.49,1801.96,3651.45
다사49254250,1878.47,1770.25,3648.72
다사53254175,1867.59,1776.22,3643.81
다사48254175,1850.15,1792.87,3643.01
다사61254625,1855.46,1785.59,3641.05
다사61754525,1833.29,1798.52,3631.81
다사56756050,1894.09,1737.05,3631.14
다사68254850,1825.2,1805.69,3630.88
다사58005450,2015.8,1614.59,3630.38
다사60755600,2013.08,1617.21,3630.28
다사56755100,1696.09,1933.41,3629.49
다사57754625,1845.54,1783.63,3629.17
다사54504875,1799.75,1828.27,3628.02
다사64005550,1812.34,1815.09,3627.44
다사54754900,1813.9,1807.42,3621.32
다사40004425,1796.18,1824.44,3620.62
다사47504800,1849.32,1769.41,3618.73
다사58506275,1834.34,1782.06,3616.4
다사65504675,1777.13,1839.2,3616.33
다사44005050,1714.04,1900.98,3615.01
다사55254225,2121.42,1493.27,3614.69
다사62006275,1877.69,1736.08,3613.78
다사46254525,1706.96,1906.72,3613.68
다사58256125,1872.85,1740.35,3613.2
다사50004725,1720.36,1892.36,3612.72
다사62005000,1718.19,1894.22,3612.41
다사50505000,2301.79,1309.53,3611.32
다사41504375,1820.98,1788.8,3609.78
다사41755100,1849.79,1759.57,3609.36
다사50005575,1675.26,1933.91,3609.17
다사59756200,1846.47,1760.2,3606.67
다사66504475,1824.7,1781.64,3606.35
다사56005125,1718.2,1887.88,3606.08
다사58505225,1816.19,1789.18,3605.37
다사47505300,1865.33,1737.99,3603.32
다사53005425,1828.91,1774.17,3603.09
다사51004300,1806.41,1793.92,3600.33
다사50005975,1823.94,1775.5,3599.45
다사48754275,1809.39,1789.56,3598.95
다사65004925,1821.41,1776.33,3597.74
다사68754350,1864.88,1726.07,3590.95
다사51005575,1845.65,1742.85,3588.5
다사59006325,1842.29,1745.04,3587.33
다사60504700,1800.9,1783.53,3584.44
다사55504325,1798.75,1785.63,3584.38
다사50005300,1822.46,1761.72,3584.18
다사51505100,1821.89,1760.08,3581.96
다사67504775,1785.55,1795.56,3581.11
다사65254475,1809.81,1769.73,3579.54
다사49254950,1783.65,1795.17,3578.82
다사66504750,1811.13,1764.61,3575.74
다사69504400,1823.44,1752.25,3575.69
다사53254975,1753.19,1820.86,3574.05
다사69004975,1819.1,1754.53,3573.63
다사38005150,1757.8,1814.83,3572.63
다사59755825,1778.12,1791.71,3569.83
다사58005800,1791.27,1777.13,3568.41
다사68004175,1852.33,1715.64,3567.96
다사63755300,1807.86,1756.18,3564.04
다사47254775,1793.8,1770.02,3563.81
다사63505750,1862.87,1699.69,3562.57
다사49505125,1847.49,1713.93,3561.42
다사55004250,1853.62,1699.08,3552.69
다사67254775,1796.2,1756.25,3552.45
다사44754425,1819.44,1732.19,3551.63
다사62255125,1788.43,1763.06,3551.5
다사58506325,1828.84,1722.37,3551.21
다사43004475,1807.81,1743.32,3551.14
다사62254950,1815.24,1734.68,3549.92
다사49004050,1837.03,1710.46,3547.5
다사38755125,1774.34,1772.2,3546.54
다사49755625,1805.95,1740.54,3546.48
다사41754800,1680.59,1864.38,3544.96
다사54755300,1937.15,1606.21,3543.36
다사51504900,1826.33,1714.1,3540.43
다사55504600,1639.35,1898.65,3537.99
다사59504775,1755.05,1782.55,3537.6
다사57005400,1817.08,1718.53,3535.61
다사52505025,1755.74,1778.93,3534.67
다사48004225,1840.45,1690.83,3531.28
다사62505375,1820.1,1710.78,3530.88
다사62755675,1816.79,1713.54,3530.33
다사58254675,1742.94,1785.53,3528.47
다사48005250,1791.28,1733.64,3524.92
다사46255375,1761.05,1762.53,3523.59
다사47754625,1729.97,1790.89,3520.86
다사60754975,1779.13,1741.03,3520.16
다사67254500,1751.08,1768.41,3519.49
다사50004325,1802.5,1716.65,3519.15
다사64254450,1798.95,1717.79,3516.75
다사59255375,1754.31,1758.98,3513.3
다사48254300,1787.23,1726.0,3513.24
다사49755975,1815.87,1696.12,3511.99
다사57004575,1789.68,1720.38,3510.06
다사60754900,1719.12,1790.02,3509.14
다사41504225,1820.08,1688.97,3509.05
다사66004850,1778.86,1726.24,3505.1
다사46754075,1743.99,1758.11,3502.1
다사62504525,1768.57,1732.54,3501.11
다사69255050,1990.03,1510.43,3500.45
다사41504425,1819.52,1680.75,3500.27
다사45254950,1787.02,1711.48,3498.5
다사60005850,1803.38,1693.59,3496.97
다사51004425,1790.23,1705.71,3495.94
다사62755250,1784.4,1707.51,3491.91
다사47005350,1788.64,1703.21,3491.86
다사48754325,1776.81,1713.12,3489.92
다사55505450,1626.56,1861.93,3488.49
다사55004775,1764.91,1722.57,3487.48
다사57754300,1779.43,1707.55,3486.97
다사45504175,1790.75,1695.73,3486.47
다사56754650,1734.44,1747.77,3482.21
다사60254275,1779.55,1698.5,3478.05
다사53254150,1764.87,1712.08,3476.95
다사52005600,1849.46,1625.39,3474.85
다사59255875,1721.49,1751.0,3472.49
다사63755550,1768.51,1703.42,3471.92
다사51255425,1808.7,1662.74,3471.44
다사61754925,1741.38,1729.42,3470.8
다사57004675,1748.68,1722.09,3470.77
다사62755150,1755.97,1714.22,3470.19
다사47505150,1750.36,1717.11,3467.47
다사58505100,1863.39,1603.66,3467.05
다사44754225,1748.31,1712.55,3460.86
다사58504425,1717.1,1743.3,3460.4
다사50004975,1771.58,1686.4,3457.97
다사43755075,1753.85,1703.99,3457.84
다사62254825,1744.88,1712.04,3456.92
다사53754250,1686.27,1769.58,3455.85
다사64504350,1756.23,1698.88,3455.11
다사47753875,1739.93,1714.91,3454.84
다사60256475,1771.52,1683.17,3454.69
다사49255825,1747.67,1705.12,3452.79
다사59506000,1726.85,1722.99,3449.84
다사69254300,1712.64,1737.19,3449.83
다사59504500,1697.72,1751.57,3449.29
다사57754025,1814.29,1634.62,3448.91
다사52005200,1764.6,1682.92,3447.52
다사56255325,1883.28,1563.71,3446.99
다사59255200,1695.58,1750.74,3446.32
다사46004800,1787.95,1657.46,3445.4
다사48505875,1914.07,1529.93,3444.0
다사63755400,1706.4,1735.92,3442.32
다사54254350,1812.23,1630.0,3442.23
다사56005075,1703.02,1735.83,3438.85
다사51755075,1450.05,1988.62,3438.67
다사64755600,1794.31,1642.04,3436.35
다사47254575,1761.81,1674.17,3435.98
다사48504000,1770.65,1664.48,3435.13
다사42504975,1753.63,1681.29,3434.93
다사65505025,1734.12,1699.61,3433.73
다사57254400,1716.68,1716.88,3433.56
다사49505600,1777.83,1654.75,3432.58
다사58506525,1770.87,1657.0,3427.87
다사57004900,1718.96,1708.43,3427.4
다사57004250,1734.34,1684.62,3418.97
다사50004700,1583.14,1835.04,3418.17
다사45754375,1728.28,1689.25,3417.54
다사44254400,1756.99,1658.89,3415.87
다사44754275,1660.82,1749.79,3410.61
다사52005225,1757.69,1652.12,3409.81
다사48005350,1710.38,1698.67,3409.05
다사50004550,1536.59,1871.47,3408.05
다사50755500,1728.06,1678.44,3406.5
다사50254325,1750.35,1655.65,3406.0
다사49754225,1723.98,1681.53,3405.51
다사45254750,1749.24,1656.22,3405.46
다사59506400,1738.99,1666.23,3405.22
다사50504175,1760.77,1643.25,3404.02
다사50504150,1770.33,1630.47,3400.8
다사59754775,1724.93,1675.53,3400.46
다사67754625,1737.53,1662.05,3399.58
다사46004625,1693.88,1696.09,3389.98
다사46254775,1712.92,1674.14,3387.05
다사59506450,1737.54,1648.48,3386.01
다사52004725,1684.72,1698.68,3383.4
다사59254400,1713.52,1669.64,3383.16
다사50255700,1734.05,1644.87,3378.92
다사66254825,1673.09,1703.92,3377.01
다사48004525,1663.71,1712.19,3375.9
다사59756400,1736.23,1636.87,3373.09
다사55504525,1693.56,1677.82,3371.38
다사62756300,1777.19,1593.06,3370.25
다사49254475,1747.78,1619.82,3367.6
다사62006025,1743.3,1622.15,3365.44
다사46255275,1726.5,1638.3,3364.79
다사64004150,1713.42,1650.88,3364.3
다사51254975,1975.11,1388.36,3363.47
다사49004325,1729.53,1632.22,3361.75
다사41254700,1713.37,1648.08,3361.45
다사42754550,1711.61,1649.76,3361.37
다사61254925,1656.17,1704.42,3360.59
다사67004350,1734.83,1625.71,3360.54
다사41755000,1724.98,1635.32,3360.3
다사44504450,1835.01,1522.83,3357.84
다사53255075,1564.09,1792.67,3356.76
다사61255825,1621.32,1733.86,3355.17
다사64004825,1612.26,1740.41,3352.67
다사41254800,1678.06,1672.34,3350.4
다사58005775,1699.59,1647.87,3347.46
다사46754600,1603.18,1744.12,3347.3
다사68255075,1716.1,1626.53,3342.63
다사40504425,1722.39,1620.17,3342.56
다사49004475,1713.33,1628.19,3341.52
다사66254750,1654.08,1686.72,3340.81
다사64754500,1705.24,1630.95,3336.19
다사43255125,1724.25,1610.41,3334.66
다사52254725,1603.99,1730.64,3334.64
다사55255250,1667.65,1665.67,3333.32
다사67754300,1669.84,1662.93,3332.77
다사45754600,1760.45,1570.74,3331.19
다사60005725,1705.42,1624.24,3329.66
다사67254675,1572.29,1755.11,3327.39
다사48004625,1557.9,1767.44,3325.34
다사51004600,1649.83,1675.28,3325.1
다사46755100,1673.31,1650.73,3324.04
다사63505575,1697.5,1626.36,3323.87
다사47004425,1694.76,1627.44,3322.2
다사54005325,1630.06,1691.0,3321.06
다사46254400,1587.06,1732.78,3319.84
다사69505150,1699.47,1619.75,3319.23
다사42504650,1680.49,1638.26,3318.75
다사50754525,1691.69,1626.84,3318.52
다사42254425,1701.85,1614.05,3315.9
다사59504400,1705.39,1610.5,3315.9
다사48755100,1570.07,1745.56,3315.63
다사50255175,2182.15,1133.38,3315.54
다사59506325,1675.49,1638.37,3313.86
다사39755350,1671.51,1641.65,3313.17
다사55504275,1743.03,1568.24,3311.27
다사47504475,1671.75,1637.22,3308.97
다사58755450,2210.58,1098.27,3308.86
다사63254400,1667.58,1638.46,3306.04
다사47504575,1671.71,1632.2,3303.9
다사51503975,2068.03,1234.13,3302.16
다사41754725,1673.49,1628.21,3301.71
다사64754350,1648.27,1652.08,3300.34
다사49754600,1666.39,1633.91,3300.3
다사60005050,1739.59,1560.53,3300.12
다사69254850,1645.21,1653.62,3298.83
다사63255400,1686.97,1608.39,3295.36
다사50005925,1685.54,1608.4,3293.94
다사57003975,1681.51,1608.41,3289.92
다사67004450,1659.25,1630.31,3289.56
다사55254700,1684.1,1604.63,3288.73
다사49505250,1686.51,1602.19,3288.7
다사45754950,1659.43,1628.92,3288.35
다사41754750,1669.08,1618.64,3287.72
다사62755500,1665.97,1621.63,3287.6
다사45504475,1654.39,1632.77,3287.16
다사54754325,1669.4,1615.49,3284.89
다사49754550,1369.84,1913.54,3283.38
다사41254825,1658.6,1622.8,3281.41
다사62254775,1598.68,1681.67,3280.34
다사62005275,1641.37,1634.39,3275.76
다사52004375,1669.75,1605.92,3275.67
다사47754200,1639.6,1635.68,3275.28
다사64255550,1606.14,1666.91,3273.05
다사46004925,1678.48,1589.08,3267.56
다사64005075,1659.34,1606.84,3266.17
다사44004950,1679.49,1583.56,3263.05
다사56004225,1632.78,1628.65,3261.43
다사61755475,1625.6,1632.88,3258.49
다사41505175,1672.77,1584.12,3256.9
다사71755050,1669.19,1585.3,3254.49
다사43754525,1672.71,1579.25,3251.95
다사52754150,1632.49,1618.66,3251.15
다사57255500,1586.78,1663.95,3250.73
다사41254650,1688.59,1561.22,3249.81
다사44004925,1680.22,1568.79,3249.0
다사47754150,1654.38,1594.31,3248.68
다사61255300,1716.91,1531.24,3248.15
다사46504075,1652.46,1595.29,3247.74
다사66004325,1643.77,1599.82,3243.59
다사47254050,1642.48,1600.95,3243.44
다사52755625,1663.16,1580.18,3243.34
다사56255475,1794.01,1449.2,3243.21
다사63004775,1658.87,1583.93,3242.81
다사51505525,1666.26,1572.29,3238.55
다사50754500,1695.32,1542.98,3238.3
다사41754475,1643.38,1594.62,3238.0
다사59255725,1632.37,1604.49,3236.85
다사56504400,1621.04,1611.59,3232.63
다사41004625,1611.7,1619.28,3230.98
다사67754650,1633.34,1597.35,3230.69
다사57503950,1631.85,1597.49,3229.34
다사58005725,1832.03,1396.76,3228.79
다사50505025,1756.81,1471.12,3227.94
다사50005275,1658.28,1567.18,3225.46
다사48754175,1659.4,1565.47,3224.87
다사57504225,1616.87,1605.24,3222.11
다사59506300,1582.61,1638.09,3220.69
다사47004775,1653.72,1565.36,3219.08
다사41504275,1616.95,1600.94,3217.89
다사71005075,1621.69,1594.13,3215.82
다사67754150,1614.81,1599.33,3214.15
다사49505800,1621.23,1592.17,3213.4
다사61254700,1518.97,1693.72,3212.69
다사43005175,1584.31,1624.94,3209.25
다사47254850,1572.58,1636.47,3209.06
다사63505150,1548.47,1659.06,3207.52
다사43254725,1547.83,1658.85,3206.68
다사51004250,1633.3,1570.61,3203.9
다사55755125,1969.26,1230.69,3199.95
다사58504500,1590.94,1608.42,3199.37
다사58754075,1606.51,1588.61,3195.12
다사64504400,1593.39,1600.69,3194.08
다사56505400,1638.53,1554.57,3193.1
다사48255125,1624.89,1567.36,3192.25
다사62505900,500.46,2690.97,3191.42
다사50005450,1623.52,1566.78,3190.3
다사68504325,1651.49,1538.79,3190.28
다사40754475,1596.41,1590.09,3186.5
다사55006200,1643.76,1542.44,3186.2
다사60753975,1607.87,1578.01,3185.88
다사53505025,1583.7,1602.14,3185.84
다사60255075,1689.64,1494.38,3184.02
다사58506050,1605.51,1574.54,3180.05
다사64255475,1627.59,1551.55,3179.14
다사61005925,1586.5,1590.32,3176.82
다사43004850,1636.17,1540.06,3176.23
다사49755150,1699.53,1474.78,3174.31
다사50755550,1644.4,1529.6,3174.0
다사43004425,1546.91,1624.21,3171.12
다사65755725,1579.95,1586.3,3166.25
다사51254325,1631.54,1533.02,3164.55
다사63754250,1604.44,1557.58,3162.02
다사57005375,1615.7,1546.28,3161.98
다사66254875,1616.91,1544.05,3160.96
다사54254925,1508.11,1650.86,3158.98
다사61505325,1591.53,1565.89,3157.42
다사48255225,1599.8,1552.63,3152.43
다사68504500,1577.26,1573.49,3150.75
다사66504175,1715.64,1434.7,3150.35
다사53754775,1605.75,1543.58,3149.33
다사61755325,1570.43,1578.88,3149.3
다사62756225,1759.02,1388.07,3147.09
다사56504600,1562.6,1584.11,3146.72
다사65754275,1607.8,1537.23,3145.03
다사45755350,1615.95,1528.41,3144.37
다사63006300,1510.88,1629.33,3140.21
다사56505325,1540.49,1597.05,3137.53
다사63504925,1582.18,1555.03,3137.21
다사63254900,1622.55,1513.59,3136.14
다사54505375,1597.09,1538.24,3135.33
다사51754200,1636.2,1495.81,3132.01
다사59004375,1592.55,1538.33,3130.88
다사43754500,1604.27,1523.83,3128.1
다사58254650,1561.66,1563.01,3124.67
다사47253825,1670.53,1453.92,3124.45
다사61505725,1482.02,1641.22,3123.24
다사41755275,1610.92,1510.55,3121.47
다사50504950,1531.32,1585.0,3116.32
다사63504450,1609.57,1506.32,3115.89
다사42755050,1615.33,1498.64,3113.97
다사49005700,1579.68,1532.69,3112.37
다사46004100,1496.64,1614.86,3111.5
다사48754300,1547.19,1563.31,3110.51
다사53005075,1061.98,2047.84,3109.83
다사56504500,1489.86,1618.75,3108.61
다사46254575,1542.94,1563.72,3106.67
다사60754400,994.88,2111.43,3106.3
다사55004675,1616.74,1489.07,3105.82
다사70005125,1552.96,1550.99,3103.95
다사49254375,1543.84,1558.72,3102.56
다사48005525,1533.18,1568.46,3101.64
다사53754225,1577.51,1523.56,3101.07
다사62505550,1560.74,1538.83,3099.56
다사62006050,1572.14,1526.6,3098.74
다사60004600,1560.91,1537.76,3098.68
다사58505075,1511.02,1587.61,3098.63
다사47004150,1562.98,1535.15,3098.12
다사47005225,1579.58,1516.89,3096.47
다사52504825,1543.1,1552.64,3095.74
다사49755075,1523.38,1572.22,3095.59
다사62504475,1591.08,1503.19,3094.27
다사49005925,1599.95,1492.01,3091.96
다사38505100,769.43,2321.51,3090.93
다사53004175,1602.85,1487.84,3090.68
다사45754450,1611.02,1476.03,3087.05
다사62254275,1539.83,1543.3,3083.12
다사59754150,1578.1,1503.98,3082.08
다사68504825,1582.53,1495.04,3077.56
다사56004775,1462.38,1612.88,3075.25
다사58755900,1578.98,1495.38,3074.36
다사38755150,1551.52,1521.59,3073.11
다사56504200,1527.84,1544.68,3072.51
다사63005600,1386.87,1684.7,3071.57
다사47505200,1559.85,1511.63,3071.49
다사49255325,1580.44,1491.01,3071.45
다사39255100,1556.66,1514.77,3071.42
다사45254425,1559.94,1511.45,3071.39
다사68005025,1568.91,1502.33,3071.24
다사66004750,1588.89,1478.22,3067.11
다사42505100,1476.16,1590.19,3066.35
다사47754550,1578.0,1483.41,3061.41
다사51254050,1937.75,1122.57,3060.31
다사49754175,1559.65,1499.39,3059.05
다사60755650,1569.11,1486.11,3055.23
다사62504550,1511.79,1543.04,3054.82
다사46004200,1481.23,1573.15,3054.38
다사56755975,1555.99,1497.64,3053.62
다사56756000,1553.12,1499.11,3052.22
다사55254850,1519.38,1532.39,3051.78
다사64505500,1501.47,1549.25,3050.72
다사40004850,1577.42,1472.32,3049.73
다사50255225,57.65,2990.52,3048.17
다사46754700,1536.09,1512.05,3048.14
다사60505125,1517.62,1528.9,3046.52
다사55754950,1552.06,1491.76,3043.82
다사50255325,1370.11,1672.76,3042.87
다사65004650,1537.29,1504.44,3041.73
다사59754325,1489.72,1551.23,3040.95
다사69004325,1664.66,1375.46,3040.12
다사55505075,1492.87,1545.41,3038.28
다사49254075,1467.45,1569.53,3036.98
다사60754850,1531.6,1505.21,3036.81
다사56005200,1514.05,1519.59,3033.65
다사56756025,1548.87,1483.03,3031.9
다사63005575,1501.25,1529.2,3030.45
다사65254325,1586.66,1441.04,3027.7
다사69754425,1539.43,1487.98,3027.41
다사52754250,1541.83,1484.29,3026.12
다사63504550,1536.96,1489.07,3026.03
다사64005100,1653.72,1371.98,3025.71
다사63505850,1592.38,1432.27,3024.66
다사42504300,1541.5,1482.88,3024.37
다사58255475,1692.01,1332.33,3024.33
다사44004375,1520.47,1500.66,3021.12
다사63255250,1541.07,1479.71,3020.78
다사64005850,1518.2,1502.21,3020.41
다사68254675,1533.91,1484.98,3018.89
다사55754450,1527.38,1491.31,3018.68
다사64755450,1552.16,1464.53,3016.69
다사69504350,1540.96,1475.5,3016.46
다사42505225,1516.36,1498.59,3014.96
다사55505675,1900.24,1113.44,3013.68
다사69254425,1494.04,1517.77,3011.81
다사60004425,1548.45,1462.14,3010.59
다사51754275,1553.91,1453.37,3007.28
다사46004950,1541.27,1463.83,3005.11
다사62254425,1540.58,1464.33,3004.91
다사59755650,1572.57,1431.47,3004.03
다사54004375,1510.85,1492.32,3003.16
다사60254250,1522.97,1478.03,3001.0
다사41255025,1495.73,1504.32,3000.05
다사52254850,1447.65,1551.79,2999.44
다사60005625,435.2,2563.85,2999.05
다사43004875,1500.26,1497.28,2997.54
다사44754475,1507.3,1486.0,2993.29
다사51754250,1543.58,1448.88,2992.47
다사71255050,1527.28,1464.98,2992.26
다사51755150,1577.74,1413.06,2990.8
다사49255850,1489.52,1499.66,2989.18
다사58754700,1456.37,1531.09,2987.46
다사44504875,1564.8,1422.64,2987.44
다사57254000,1504.56,1478.28,2982.84
다사69255000,1524.71,1457.77,2982.48
다사60005500,1485.8,1492.83,2978.64
다사52255625,1585.76,1390.32,2976.08
다사48503950,1597.34,1373.97,2971.31
다사65255775,1525.92,1442.85,2968.76
다사50005875,1514.93,1453.24,2968.17
다사39755300,1492.12,1474.77,2966.89
다사59005625,1376.43,1590.09,2966.52
다사50254225,1527.99,1437.39,2965.38
다사57255825,1494.97,1469.72,2964.69
다사55504825,1451.5,1512.89,2964.38
다사62004450,1491.21,1472.38,2963.59
다사68255000,1496.09,1467.38,2963.48
다사52755475,1477.28,1485.16,2962.44
다사63755350,1503.36,1457.8,2961.15
다사48004425,1486.39,1472.28,2958.67
다사43255075,1489.01,1469.17,2958.18
다사40504600,1521.94,1433.44,2955.38
다사63504500,1459.83,1495.15,2954.98
다사46754350,1491.18,1462.83,2954.01
다사49254025,1478.8,1474.76,2953.57
다사50504225,1537.45,1416.11,2953.56
다사62255950,1495.94,1456.54,2952.47
다사42254875,1518.98,1432.25,2951.23
다사56754225,1508.85,1441.91,2950.76
다사57006125,1492.22,1457.05,2949.27
다사56505625,1542.08,1405.74,2947.81
다사48753900,1493.27,1453.97,2947.25
다사61505025,1513.02,1431.49,2944.5
다사54504200,1489.15,1452.56,2941.71
다사49754475,1455.49,1485.74,2941.23
다사52255100,1496.63,1442.32,2938.95
다사52505350,1489.07,1449.24,2938.31
다사43255150,1431.88,1502.32,2934.2
다사58755850,1496.91,1434.6,2931.51
다사64255700,1496.36,1434.22,2930.57
다사42005025,1483.24,1443.01,2926.25
다사45254450,1451.83,1474.27,2926.1
다사52254450,1466.18,1459.65,2925.83
다사48506050,1481.46,1441.14,2922.6
다사50254250,1490.68,1430.9,2921.58
다사55504375,1500.86,1415.9,2916.76
다사63755600,1462.73,1444.12,2906.85
다사57256150,1866.69,1039.72,2906.4
다사47755100,1394.68,1511.7,2906.38
다사56505700,1506.92,1398.62,2905.54
다사67254800,1470.27,1434.32,2904.59
다사41005100,1461.85,1440.84,2902.69
다사64755550,1440.03,1462.49,2902.52
다사46254600,1358.3,1543.01,2901.3
다사66754225,1452.29,1447.21,2899.51
다사58254175,1473.46,1425.1,2898.56
다사71755100,1520.41,1377.39,2897.8
다사65504300,1456.08,1441.65,2897.74
다사47004450,1451.74,1441.33,2893.07
다사56755325,1456.65,1433.55,2890.21
다사44754200,1495.02,1393.7,2888.72
다사50505450,1410.8,1477.46,2888.26
다사50754400,1430.29,1454.97,2885.25
다사54254325,1439.51,1445.58,2885.09
다사48754350,1469.24,1414.2,2883.43
다사56004425,1457.06,1422.97,2880.02
다사62504075,1489.22,1390.25,2879.47
다사56254825,1379.09,1499.59,2878.68
다사46504575,1446.91,1431.66,2878.57
다사49255275,1520.57,1357.08,2877.64
다사57505650,999.68,1876.63,2876.31
다사63254375,1437.2,1438.18,2875.38
다사69004400,1440.88,1433.36,2874.24
다사50255250,1315.02,1558.52,2873.54
다사63254350,1475.22,1391.87,2867.09
다사39255200,1450.6,1416.04,2866.63
다사59004425,1431.09,1434.82,2865.91
다사52004075,1593.05,1272.63,2865.68
다사61255325,1390.56,1474.04,2864.6
다사50254600,1413.22,1449.37,2862.59
다사56505775,1443.6,1416.33,2859.93
다사64505425,1461.52,1397.95,2859.48
다사65504725,1374.62,1483.9,2858.52
다사39755025,1495.07,1363.36,2858.43
다사49754075,1476.91,1380.73,2857.64
다사44255000,1471.67,1383.19,2854.86
다사43004700,1390.62,1462.66,2853.28
다사44504950,1401.89,1450.4,2852.28
다사64254500,1413.82,1438.38,2852.19
다사59004575,1435.15,1415.86,2851.02
다사57754325,1451.64,1396.59,2848.23
다사48254225,1228.53,1618.66,2847.19
다사57255625,1444.29,1401.51,2845.8
다사42504450,1460.65,1384.55,2845.2
다사64255525,1440.59,1404.22,2844.81
다사47004075,1437.13,1406.08,2843.21
다사64505025,1449.88,1393.1,2842.98
다사67754900,1295.97,1546.34,2842.31
다사71255225,1452.83,1388.05,2840.89
다사47754325,1439.22,1401.22,2840.44
다사62754950,1467.02,1371.12,2838.14
다사59504125,1422.66,1414.2,2836.86
다사51504325,1456.71,1380.06,2836.77
다사46755125,1437.83,1398.43,2836.26
다사68504750,1465.82,1368.34,2834.16
다사56255550,1419.7,1405.1,2824.8
다사51754600,1430.63,1392.73,2823.36
다사48005700,1485.46,1337.44,2822.91
다사61255925,1508.72,1312.91,2821.63
다사56506250,1390.31,1430.91,2821.22
다사51754650,1288.32,1529.51,2817.83
다사62505175,1448.21,1369.59,2817.8
다사60255250,1429.05,1387.32,2816.37
다사55005075,1426.83,1389.33,2816.17
다사50254725,1423.67,1392.42,2816.09
다사59256025,1436.06,1378.96,2815.03
다사63254475,1438.97,1375.38,2814.35
다사48504250,1409.67,1403.82,2813.49
다사59505050,836.76,1975.09,2811.85
다사60006450,1433.0,1373.94,2806.93
다사59754575,1425.87,1378.49,2804.36
다사41254325,1430.65,1373.45,2804.11
다사49004625,1409.16,1393.15,2802.31
다사48755900,1470.65,1327.47,2798.12
다사60004750,1409.08,1388.95,2798.03
다사54255075,1388.82,1409.11,2797.93
다사62755650,1445.73,1350.82,2796.55
다사46254225,1138.18,1657.99,2796.16
다사45754175,1427.37,1364.97,2792.35
다사71755000,1446.24,1341.59,2787.83
다사60755000,1404.18,1380.55,2784.73
다사61004625,1390.93,1392.51,2783.44
다사39754375,1399.68,1381.49,2781.17
다사66004575,1414.27,1365.93,2780.2
다사56755125,1341.86,1437.27,2779.13
다사40755075,1439.8,1338.87,2778.67
다사39755000,1419.49,1359.07,2778.56
다사50755475,1352.53,1423.9,2776.43
다사50754850,1356.6,1417.87,2774.47
다사57256225,1392.96,1381.4,2774.37
다사48005150,1451.08,1323.26,2774.34
다사61504650,1458.2,1316.03,2774.23
다사51004825,1410.09,1364.03,2774.12
다사64255675,1389.28,1382.87,2772.15
다사46254550,1356.13,1414.92,2771.05
다사57504325,1403.75,1366.69,2770.43
다사66754175,1513.49,1255.37,2768.86
다사60005700,1378.14,1390.06,2768.2
다사42504525,1396.48,1368.15,2764.63
다사43004325,1392.49,1372.1,2764.59
다사55254875,1412.47,1351.48,2763.95
다사65754525,1413.31,1349.13,2762.44
다사51504525,719.36,2041.9,2761.27
다사72005000,1391.4,1369.53,2760.93
다사56755650,1407.07,1352.8,2759.86
다사47004375,1390.68,1367.42,2758.1
다사39005275,1407.81,1348.23,2756.04
다사49254125,1416.74,1337.7,2754.43
다사42755100,1411.83,1338.74,2750.57
다사48754675,1384.62,1365.0,2749.63
다사55255400,1652.75,1096.26,2749.01
다사61255600,1429.22,1319.7,2748.92
다사66254200,1379.14,1368.94,2748.08
다사44004425,1381.66,1362.03,2743.69
다사42755000,1389.39,1354.21,2743.6
다사41255300,1384.04,1359.41,2743.45
다사58505750,1330.32,1412.24,2742.55
다사62005325,1366.88,1375.17,2742.05
다사48255625,1328.59,1412.48,2741.07
다사61004425,1368.27,1370.52,2738.79
다사40755125,1378.46,1358.92,2737.38
다사44004550,1404.4,1332.57,2736.97
다사63004925,1421.03,1314.77,2735.8
다사57005250,1359.57,1376.22,2735.79
다사53755275,1358.53,1376.98,2735.51
다사59755475,1372.72,1362.03,2734.75
다사52504850,1375.07,1359.4,2734.48
다사47504075,1381.56,1352.39,2733.95
다사49754350,1418.45,1313.48,2731.93
다사58505800,1422.39,1309.36,2731.75
다사59005225,1398.32,1332.49,2730.8
다사60254675,1340.23,1390.07,2730.3
다사63254050,1398.25,1330.78,2729.02
다사59506375,1394.76,1333.85,2728.61
다사54005075,1361.81,1364.25,2726.05
다사50254475,1393.7,1330.58,2724.28
다사48255150,1371.28,1352.74,2724.02
다사61755025,1382.72,1337.76,2720.48
다사45004475,1349.69,1368.4,2718.08
다사39505075,1370.0,1345.47,2715.47
다사51255125,1604.24,1110.68,2714.91
다사45005200,1316.22,1397.72,2713.94
다사68754450,1399.34,1310.79,2710.13
다사47754650,1381.74,1326.94,2708.68
다사59255825,1339.9,1367.07,2706.97
다사55754550,1377.17,1329.05,2706.22
다사49004100,1390.22,1314.99,2705.21
다사58505950,1379.74,1324.69,2704.43
다사51254600,1382.6,1320.89,2703.49
다사69255075,1449.03,1254.41,2703.44
다사53004150,1140.23,1562.6,2702.83
다사51004750,1255.43,1438.38,2693.81
다사52505100,1373.77,1318.88,2692.65
다사63755125,1410.51,1278.8,2689.31
다사56505150,1360.52,1326.43,2686.95
다사57504525,1386.37,1299.79,2686.16
다사62506075,1557.62,1123.7,2681.32
다사65754600,1275.29,1404.46,2679.75
다사59504225,1311.85,1367.14,2678.99
