CELL_ID,outflow,inflow,total
다사65504725,1703.8,1801.45,3505.25
다사46755425,1798.3,1706.6,3504.9
다사41754475,1772.4,1728.3,3500.7
다사51004375,1782.9,1717.45,3500.35
다사51254925,1766.8,1733.2,3500.0
다사63755350,1758.05,1741.25,3499.3
다사51505175,1810.9,1687.0,3497.9
다사50254725,1753.5,1742.65,3496.15
다사62755500,1751.05,1742.3,3493.35
다사69254425,1734.25,1758.75,3493.0
다사66004425,1754.55,1738.45,3493.0
다사53504500,1748.25,1743.35,3491.6
다사47005225,1777.65,1711.15,3488.8
다사59754775,1748.95,1738.8,3487.75
다사55254700,1778.35,1708.7,3487.05
다사49755075,1723.4,1761.9,3485.3
다사60754850,1745.45,1738.45,3483.9
다사49755125,1785.7,1697.5,3483.2
다사61505650,1751.4,1731.8,3483.2
다사55004900,1765.75,1713.6,3479.35
다사56505150,1745.1,1732.5,3477.6
다사47253975,1789.9,1684.9,3474.8
다사50255475,1806.0,1668.1,3474.1
다사60755000,1741.6,1731.1,3472.7
다사43004475,1750.7,1720.95,3471.65
다사55004500,1808.1,1663.2,3471.3
다사43505025,1786.75,1682.45,3469.2
다사46004925,1772.75,1690.5,3463.25
다사43004650,1711.85,1749.65,3461.5
다사59504125,1710.1,1749.3,3459.4
다사58754700,1729.0,1727.25,3456.25
다사67004700,1673.7,1782.2,3455.9
다사66754175,1884.4,1563.8,3448.2
다사50754525,1747.9,1697.85,3445.75
다사45504200,1730.75,1713.95,3444.7
다사69755125,1735.3,1706.6,3441.9
다사57504325,1737.05,1704.5,3441.55
다사62256275,1762.95,1678.6,3441.55
다사47755100,1647.45,1793.75,3441.2
다사62505375,1766.45,1674.4,3440.85
다사39755075,1764.7,1675.45,3440.15
다사60504450,649.25,2790.55,3439.8
다사68504725,1722.35,1716.05,3438.4
다사64004800,1666.35,1771.0,3437.35
다사55505625,1936.55,1498.7,3435.25
다사47254575,1753.15,1678.95,3432.1
다사70005125,1722.35,1707.65,3430.0
다사45254950,1758.4,1668.45,3426.85
다사42505200,1712.55,1713.25,3425.8
다사52754500,1750.7,1672.3,3423.0
다사63755300,1738.8,1683.85,3422.65
다사63254350,1736.0,1685.95,3421.95
다사69255050,1916.6,1505.0,3421.6
다사57255825,1701.0,1720.6,3421.6
다사56004775,1643.6,1776.95,3420.55
다사51754250,1748.6,1670.2,3418.8
다사48004350,1722.7,1693.3,3416.0
다사44254400,1771.7,1643.25,3414.95
다사46254325,1712.2,1697.85,3410.05
다사59006325,1744.4,1663.55,3407.95
다사52005600,1820.7,1584.45,3405.15
다사55255250,1706.95,1698.2,3405.15
다사57256225,1695.4,1708.7,3404.1
다사65004925,1734.25,1668.8,3403.05
다사65505650,1712.2,1689.45,3401.65
다사68504500,1710.1,1689.8,3399.9
다사47004150,1729.7,1670.2,3399.9
다사64005850,1682.1,1715.7,3397.8
다사67754150,1696.45,1699.6,3396.05
다사45254750,1743.0,1652.7,3395.7
다사46254200,1706.95,1687.0,3393.95
다사60753975,1710.8,1682.8,3393.6
다사59506525,1657.6,1735.65,3393.25
다사63254050,1736.0,1655.85,3391.85
다사62006275,1739.85,1652.0,3391.85
다사61505450,1851.85,1539.3,3391.15
다사47754150,1719.9,1669.85,3389.75
다사59255725,1709.75,1679.65,3389.4
다사56004925,1685.6,1703.45,3389.05
다사41255025,1685.6,1699.95,3385.55
다사58506050,1697.15,1687.0,3384.15
다사47505200,1695.75,1687.7,3383.45
다사58754225,1698.2,1683.5,3381.7
다사57755475,2294.25,1086.75,3381.0
다사67505000,1722.7,1655.85,3378.55
다사52004075,1911.35,1464.75,3376.1
다사48504250,1689.1,1685.6,3374.7
다사63504925,1696.45,1676.15,3372.6
다사62505175,1699.6,1670.9,3370.5
다사60004600,1701.7,1664.95,3366.65
다사57004675,1691.55,1675.1,3366.65
다사54504200,1699.25,1667.4,3366.65
다사59255750,1737.75,1627.15,3364.9
다사40255125,1684.9,1678.95,3363.85
다사49754225,1691.55,1669.5,3361.05
다사59756200,1698.9,1661.1,3360.0
다사42504300,1700.65,1657.95,3358.6
다사57255625,1716.05,1641.5,3357.55
다사50504550,1662.85,1694.35,3357.2
다사58505950,1708.7,1644.65,3353.35
다사48754475,1691.55,1658.65,3350.2
다사48754325,1713.6,1635.2,3348.8
다사39505325,1680.7,1667.4,3348.1
다사47754200,1656.9,1690.85,3347.75
다사48004525,1654.1,1693.3,3347.4
다사46504075,1690.5,1653.4,3343.9
다사55755675,1751.05,1592.5,3343.55
다사49255325,1726.2,1617.0,3343.2
다사68754350,1737.4,1603.7,3341.1
다사49754075,1710.8,1628.9,3339.7
다사68254200,1750.0,1588.3,3338.3
다사62505550,1712.55,1625.4,3337.95
다사57005975,1391.25,1943.2,3334.45
다사43004700,1651.65,1682.8,3334.45
다사50754850,1639.4,1693.3,3332.7
다사58755900,1677.2,1655.5,3332.7
다사52254850,1626.1,1706.25,3332.35
다사59254125,1608.6,1721.65,3330.25
다사52504225,1729.35,1592.85,3322.2
다사62255550,1694.7,1625.75,3320.45
다사48504000,1709.4,1609.3,3318.7
다사41254700,1684.2,1633.8,3318.0
다사58755850,1698.9,1618.75,3317.65
다사61755775,1666.35,1649.9,3316.25
다사46254400,1601.25,1714.65,3315.9
다사61005175,1666.0,1647.1,3313.1
다사55005425,2142.0,1170.05,3312.05
다사61505325,1669.85,1636.6,3306.45
다사47753875,1647.1,1657.95,3305.05
다사58506325,1675.1,1627.85,3302.95
다사46254525,1583.75,1716.75,3300.5
다사47004375,1678.6,1621.9,3300.5
다사44255000,1706.25,1592.5,3298.75
다사60256125,1662.85,1635.55,3298.4
다사46504575,1659.35,1634.85,3294.2
다사39754300,1703.1,1590.4,3293.5
다사55504375,1683.5,1606.85,3290.35
다사39755350,1676.15,1611.05,3287.2
다사63255250,1704.85,1582.0,3286.85
다사54254925,1509.2,1774.85,3284.05
다사66254225,1654.45,1628.55,3283.0
다사40004850,1689.45,1586.55,3276.0
다사42004250,1693.3,1581.65,3274.95
다사52505100,1662.85,1609.3,3272.15
다사61005275,1650.95,1617.35,3268.3
다사49006050,1860.95,1407.0,3267.95
다사49754175,1661.8,1604.75,3266.55
다사44004425,1631.35,1632.75,3264.1
다사42504450,1668.45,1594.25,3262.7
다사50005875,1655.15,1604.4,3259.55
다사41504225,1669.5,1586.9,3256.4
다사63504625,1620.5,1633.1,3253.6
다사42754550,1657.25,1595.3,3252.55
다사44004375,1629.95,1618.75,3248.7
다사71255225,1675.8,1572.55,3248.35
다사52255625,1692.6,1552.25,3244.85
다사60754400,1229.2,2012.85,3242.05
다사61255825,1580.25,1660.4,3240.65
다사62005275,1619.8,1617.0,3236.8
다사49005050,1270.15,1963.5,3233.65
다사67504875,1656.55,1571.15,3227.7
다사57504950,1649.55,1577.8,3227.35
다사45754175,1628.9,1598.45,3227.35
다사49254075,1562.75,1663.9,3226.65
다사58254175,1645.7,1580.25,3225.95
다사66754650,1590.4,1635.55,3225.95
다사45504450,1617.35,1607.55,3224.9
다사56755150,1643.25,1579.55,3222.8
다사55505775,1604.4,1618.4,3222.8
다사46004100,1561.35,1660.75,3222.1
다사47254050,1630.65,1590.4,3221.05
다사60005850,1651.3,1568.0,3219.3
다사62755675,1647.8,1568.7,3216.5
다사60754250,1617.35,1597.75,3215.1
다사43754525,1638.0,1576.75,3214.75
다사61754525,1648.5,1564.15,3212.65
다사61504650,1665.65,1545.95,3211.6
다사44004925,1633.1,1578.15,3211.25
다사65754450,1398.6,1812.3,3210.9
다사60006400,1651.65,1556.1,3207.75
다사64755450,1653.4,1553.3,3206.7
다사56755975,1625.75,1579.2,3204.95
다사62004600,1528.8,1674.75,3203.55
다사47004000,1624.7,1576.75,3201.45
다사47005350,1646.05,1554.7,3200.75
다사53004150,1332.45,1863.05,3195.5
다사49006025,1608.95,1584.8,3193.75
다사48754300,1586.9,1605.1,3192.0
다사45754950,1612.45,1578.5,3190.95
다사56505775,1617.7,1572.9,3190.6
다사49255200,1558.9,1630.3,3189.2
다사43255100,1604.05,1577.1,3181.15
다사56755925,1759.1,1420.3,3179.4
다사56504800,1587.6,1591.1,3178.7
다사63505875,1878.45,1299.55,3178.0
다사63004400,1607.9,1566.6,3174.5
다사57006125,1597.75,1576.75,3174.5
다사55006200,1644.65,1529.15,3173.8
다사49254375,1571.85,1600.9,3172.75
다사64255475,1617.7,1554.7,3172.4
다사50254075,1615.95,1555.4,3171.35
다사57754325,1612.45,1557.85,3170.3
다사51254050,2023.35,1145.2,3168.55
다사67754650,1595.3,1572.2,3167.5
다사59004525,1594.95,1571.5,3166.45
다사56004425,1592.15,1571.5,3163.65
다사42505100,1563.8,1598.1,3161.9
다사64505025,1586.9,1569.4,3156.3
다사41254275,1591.45,1564.5,3155.95
다사51254325,1620.5,1533.7,3154.2
다사66004325,1597.75,1555.05,3152.8
다사45004475,1574.3,1577.1,3151.4
다사41754750,1584.45,1565.55,3150.0
다사52005000,1589.0,1560.65,3149.65
다사50755550,1613.15,1535.1,3148.25
다사59754125,1583.75,1563.8,3147.55
다사54005325,1580.25,1566.6,3146.85
다사45254425,1604.4,1541.75,3146.15
다사51504525,777.35,2366.35,3143.7
다사50754375,1607.9,1534.75,3142.65
다사63254900,1614.55,1527.4,3141.95
다사65754600,1514.45,1625.4,3139.85
다사69504375,1590.4,1546.3,3136.7
다사60005675,1637.3,1499.05,3136.35
다사52505650,1499.05,1635.55,3134.6
다사40754750,1548.4,1585.85,3134.25
다사50255175,2034.9,1099.0,3133.9
다사42504650,1580.6,1551.9,3132.5
다사50005450,1564.85,1566.25,3131.1
다사52504875,1592.5,1536.85,3129.35
다사43504425,1554.0,1572.55,3126.55
다사69004400,1577.8,1548.4,3126.2
다사47754550,1622.25,1502.55,3124.8
다사59506400,1586.2,1538.25,3124.45
다사58505800,1588.65,1533.0,3121.65
다사44504950,1573.95,1545.6,3119.55
다사59005200,1560.3,1558.9,3119.2
다사41254650,1582.7,1536.15,3118.85
다사48506050,1592.5,1524.95,3117.45
다사46755125,1581.3,1535.45,3116.75
다사48505700,1582.7,1533.7,3116.4
다사47754650,1599.5,1516.55,3116.05
다사50005925,1611.05,1504.3,3115.35
다사46254600,1505.35,1609.65,3115.0
다사48003900,1619.1,1495.55,3114.65
다사42004375,1576.4,1538.25,3114.65
다사61504500,1563.8,1550.15,3113.95
다사62505925,1555.05,1557.5,3112.55
다사51754600,1583.75,1528.45,3112.2
다사61505025,1583.4,1526.35,3109.75
다사47253825,1636.95,1471.4,3108.35
다사58506125,1587.6,1518.65,3106.25
다사54505375,1573.6,1531.6,3105.2
다사51754775,1564.15,1540.7,3104.85
다사52254150,1603.35,1497.3,3100.65
다사58505775,1582.35,1516.9,3099.25
다사53004375,1579.9,1519.0,3098.9
다사70755150,1556.45,1540.0,3096.45
다사48504800,1541.75,1554.0,3095.75
다사52004925,1544.9,1548.05,3092.95
다사59505050,914.2,2176.65,3090.85
다사49255275,1608.25,1482.6,3090.85
다사45004550,1540.35,1548.75,3089.1
다사57254250,1555.75,1531.6,3087.35
다사66504625,1541.4,1545.25,3086.65
다사49254125,1585.5,1500.8,3086.3
다사50255325,1412.25,1673.35,3085.6
다사60004750,1539.3,1543.85,3083.15
다사62755050,1584.8,1496.95,3081.75
다사57255700,1544.9,1536.15,3081.05
다사55004850,1546.65,1534.4,3081.05
다사57755800,1535.1,1544.2,3079.3
다사56755325,1550.5,1526.7,3077.2
다사53254425,1591.1,1480.5,3071.6
다사56255550,1544.9,1523.55,3068.45
다사52005225,1549.45,1515.85,3065.3
다사43004875,1530.9,1531.25,3062.15
다사69004325,1639.4,1421.7,3061.1
다사63006300,1466.85,1593.2,3060.05
다사59506175,1548.75,1510.95,3059.7
다사40254350,1549.45,1509.2,3058.65
다사65254300,1530.55,1527.4,3057.95
다사46004800,1574.3,1481.9,3056.2
다사49005925,1579.9,1473.85,3053.75
다사43255075,1540.7,1512.35,3053.05
다사47004925,1529.15,1522.15,3051.3
다사46254925,1519.0,1531.95,3050.95
다사52255100,1564.5,1485.75,3050.25
다사55005525,1536.5,1511.65,3048.15
다사64255700,1563.1,1477.7,3040.8
다사42004650,1486.45,1554.35,3040.8
다사59256000,1532.3,1507.8,3040.1
다사47004450,1540.35,1499.75,3040.1
다사46254150,1545.95,1492.05,3038.0
다사42004775,1460.55,1575.0,3035.55
다사52005200,1540.7,1494.5,3035.2
다사53754275,1521.1,1512.0,3033.1
다사46254225,973.0,2056.95,3029.95
다사57255500,1475.6,1552.25,3027.85
다사57505825,1542.1,1485.05,3027.15
다사66254400,1470.7,1555.75,3026.45
다사48754350,1528.1,1496.25,3024.35
다사51754525,1583.4,1439.9,3023.3
다사51504325,1515.15,1507.1,3022.25
다사57505450,1570.45,1451.1,3021.55
다사62255500,1495.2,1526.0,3021.2
다사41755000,1567.3,1453.2,3020.5
다사46004325,1516.55,1502.9,3019.45
다사52004475,1494.85,1523.9,3018.75
다사49505900,1527.05,1491.0,3018.05
다사46754350,1518.3,1498.35,3016.65
다사45754300,1517.95,1498.7,3016.65
다사53255075,1437.8,1578.15,3015.95
다사39755300,1513.4,1497.3,3010.7
다사62254900,1957.9,1051.75,3009.65
다사59504025,1320.2,1687.0,3007.2
다사68254725,1518.65,1486.8,3005.45
다사44004550,1538.95,1464.4,3003.35
다사39005275,1531.95,1470.7,3002.65
다사47255075,1509.9,1486.8,2996.7
다사64005325,1521.1,1472.8,2993.9
다사63254775,1435.0,1550.15,2985.15
다사39754425,1535.8,1445.5,2981.3
다사55004275,1520.75,1457.4,2978.15
다사55754950,1514.45,1462.3,2976.75
다사41255175,1514.8,1461.25,2976.05
다사60005050,1592.85,1378.3,2971.15
다사61254575,1474.2,1492.4,2966.6
다사59005225,1490.65,1474.2,2964.85
다사59504775,1471.75,1492.75,2964.5
다사59755475,1481.2,1479.8,2961.0
다사51255575,1473.85,1486.45,2960.3
다사59506375,1509.9,1450.4,2960.3
다사62754925,66.15,2890.3,2956.45
다사50004125,1466.85,1488.9,2955.75
다사59004300,1389.15,1565.9,2955.05
다사66504975,1487.15,1466.5,2953.65
다사49254200,1452.85,1500.1,2952.95
다사64004250,1495.55,1455.65,2951.2
다사41255300,1472.1,1477.7,2949.8
다사60254250,1491.7,1454.6,2946.3
다사58754050,1549.8,1395.45,2945.25
다사57255925,1508.5,1435.35,2943.85
다사50004675,1505.7,1437.1,2942.8
다사45754600,1506.4,1435.35,2941.75
다사40754575,1497.3,1443.05,2940.35
다사56505700,1476.65,1463.0,2939.65
다사45254125,1494.5,1444.8,2939.3
다사52755000,1502.9,1430.1,2933.0
다사49254025,1494.5,1437.8,2932.3
다사63254375,1480.5,1447.95,2928.45
다사63754975,1321.25,1603.35,2924.6
다사41254825,1501.15,1422.75,2923.9
다사62005925,1477.7,1446.2,2923.9
다사51254450,1458.45,1463.35,2921.8
다사61255925,1545.25,1370.95,2916.2
다사41504425,1478.4,1436.75,2915.15
다사58005525,1479.1,1435.7,2914.8
다사46004725,1486.1,1428.0,2914.1
다사43254450,1480.85,1432.9,2913.75
다사60006175,1457.05,1456.35,2913.4
다사40754325,1488.9,1420.3,2909.2
다사51254825,1465.8,1440.95,2906.75
다사58754650,1417.5,1489.25,2906.75
다사59504925,1451.45,1454.6,2906.05
다사56505375,1516.2,1387.4,2903.6
다사58504600,1437.1,1463.35,2900.45
다사62754750,1458.1,1441.3,2899.4
다사46004950,1481.9,1416.1,2898.0
다사61755025,1472.1,1423.8,2895.9
다사51004200,1503.25,1390.55,2893.8
다사54755025,1425.2,1467.9,2893.1
다사68754450,1468.6,1423.45,2892.05
다사56505325,1453.9,1436.4,2890.3
다사51505525,1490.3,1399.3,2889.6
다사41754200,1474.2,1415.05,2889.25
다사52004850,1431.85,1452.5,2884.35
다사49505800,1462.3,1422.05,2884.35
다사49754350,1482.25,1400.35,2882.6
다사51754275,1468.25,1414.0,2882.25
다사55754550,1475.25,1403.5,2878.75
다사46254075,1485.4,1393.35,2878.75
다사69754425,1508.5,1369.55,2878.05
다사42755050,1477.7,1398.95,2876.65
다사51754550,1482.25,1393.0,2875.25
다사45754775,1454.25,1420.3,2874.55
다사41004400,1455.65,1418.2,2873.85
다사58256050,1473.15,1399.65,2872.8
다사58006125,1418.9,1449.7,2868.6
다사49754300,1480.15,1387.05,2867.2
다사41504350,1374.8,1492.05,2866.85
다사63755125,1486.8,1374.45,2861.25
다사58254325,1083.6,1772.4,2856.0
다사58505750,1408.4,1445.15,2853.55
다사58755550,1368.15,1481.9,2850.05
다사51254975,1632.05,1217.65,2849.7
다사54754650,1427.3,1417.85,2845.15
다사68255075,1424.85,1418.9,2843.75
다사49254250,1451.1,1391.95,2843.05
다사48254825,1383.9,1458.45,2842.35
다사50505175,1816.5,1025.5,2842.0
다사68504325,1461.25,1379.7,2840.95
다사41504850,1431.15,1408.05,2839.2
다사48755900,1468.25,1370.95,2839.2
다사49005275,1430.45,1406.3,2836.75
다사72005025,1433.25,1398.6,2831.85
다사40255150,1447.6,1383.55,2831.15
다사65754375,1557.15,1274.0,2831.15
다사57004425,1390.2,1440.6,2830.8
다사40004375,1423.45,1406.3,2829.75
다사63254525,1120.35,1707.65,2828.0
다사42005025,1444.1,1381.1,2825.2
다사59004100,1423.1,1399.65,2822.75
다사60755425,1321.6,1499.75,2821.35
다사39505075,1427.65,1393.7,2821.35
다사61255875,1388.8,1430.8,2819.6
다사50504325,1440.6,1378.65,2819.25
다사46504900,1330.0,1487.15,2817.15
다사68754300,1398.6,1418.55,2817.15
다사41754500,1450.4,1366.4,2816.8
다사54754325,1427.3,1388.45,2815.75
다사49005525,1434.65,1380.4,2815.05
다사66254125,1401.05,1412.95,2814.0
다사48004700,1461.25,1352.05,2813.3
다사42254525,1448.65,1362.2,2810.85
다사53754825,1410.85,1396.15,2807.0
다사49754700,1423.45,1381.45,2804.9
다사65004000,1396.85,1400.0,2796.85
다사47754325,1405.25,1390.9,2796.15
다사52754950,1423.45,1365.35,2788.8
다사46254250,1416.8,1369.55,2786.35
다사51504850,1318.45,1466.15,2784.6
다사62255025,945.35,1837.85,2783.2
다사57004600,1411.9,1370.25,2782.15
다사50754400,1381.45,1399.65,2781.1
다사60256475,1427.65,1351.7,2779.35
다사63255025,1472.45,1303.4,2775.85
다사41755275,1416.1,1359.4,2775.5
다사56254875,1353.45,1415.05,2768.5
다사40754700,1445.5,1321.25,2766.75
다사43004850,1457.4,1308.65,2766.05
다사42755000,1412.25,1352.4,2764.65
다사58755050,1384.25,1377.95,2762.2
다사59506450,1398.25,1361.85,2760.1
다사57505650,1065.05,1694.7,2759.75
다사46505375,1428.35,1328.95,2757.3
다사65755725,1410.5,1344.7,2755.2
다사48254775,1389.15,1365.35,2754.5
다사57504300,1377.25,1374.1,2751.35
다사41004425,1429.4,1321.95,2751.35
다사62755650,1417.85,1331.75,2749.6
다사52004450,1401.05,1346.8,2747.85
다사51754575,1391.95,1355.2,2747.15
다사62004450,1393.35,1352.4,2745.75
다사65004050,1337.35,1407.7,2745.05
다사48254950,1367.1,1377.95,2745.05
다사40005125,1416.45,1323.7,2740.15
다사65254200,1388.8,1349.6,2738.4
다사56755675,1400.7,1336.3,2737.0
다사66004300,1357.3,1374.45,2731.75
다사59754575,1407.7,1320.2,2727.9
다사54504100,1487.15,1236.9,2724.05
다사68254675,1381.8,1340.85,2722.65
다사63254825,1337.0,1385.3,2722.3
다사51004950,1380.05,1341.55,2721.6
다사48254625,1373.75,1347.5,2721.25
다사52754300,1383.55,1336.3,2719.85
다사44255300,1364.3,1355.55,2719.85
다사68504350,1369.55,1347.85,2717.4
다사56506325,1352.4,1364.65,2717.05
다사47504250,1368.85,1346.1,2714.95
다사40504600,1373.05,1334.55,2707.6
다사39255050,1359.4,1346.8,2706.2
다사42504525,1361.5,1342.95,2704.45
다사40754400,1371.3,1331.05,2702.35
다사58756125,1532.3,1169.35,2701.65
다사47505325,1337.0,1363.25,2700.25
다사43254950,1371.65,1324.4,2696.05
다사63004925,1402.8,1292.55,2695.35
다사44504450,1481.9,1211.35,2693.25
다사66004225,1382.5,1310.05,2692.55
다사46504525,1373.05,1318.8,2691.85
다사48254225,1234.8,1455.3,2690.1
다사61506150,1396.15,1293.6,2689.75
다사67255000,1368.85,1320.55,2689.4
다사49504775,1317.05,1371.65,2688.7
다사66254325,1373.75,1313.9,2687.65
다사59255575,1520.75,1165.85,2686.6
다사60255250,1369.2,1316.35,2685.55
다사41754800,1351.7,1332.8,2684.5
다사70255200,1339.1,1345.05,2684.15
다사58004600,1345.75,1332.1,2677.85
다사65504375,1372.0,1304.1,2676.1
다사47755050,1336.3,1339.1,2675.4
다사60755650,1372.35,1292.55,2664.9
다사46254825,1301.3,1363.6,2664.9
다사56755600,1319.15,1345.4,2664.55
다사60255850,1331.4,1329.3,2660.7
다사64755475,1359.75,1300.6,2660.35
다사58005350,1349.95,1309.0,2658.95
다사62754900,1607.2,1051.05,2658.25
다사68754275,1349.6,1307.6,2657.2
다사44754200,1377.6,1277.85,2655.45
다사59754100,1331.75,1316.35,2648.1
다사69255075,1433.95,1213.1,2647.05
다사57754000,1347.15,1299.55,2646.7
다사45504425,1334.2,1311.8,2646.0
다사59754625,1304.8,1339.1,2643.9
다사46254575,1306.55,1336.3,2642.85
다사44504475,1171.8,1471.05,2642.85
다사41754725,1316.7,1325.8,2642.5
다사52004425,1776.95,863.1,2640.05
다사62006200,1353.45,1285.9,2639.35
다사59254575,1275.05,1363.6,2638.65
다사62255625,1351.0,1285.9,2636.9
다사71005200,1329.65,1306.2,2635.85
다사42005050,1337.35,1298.15,2635.5
다사48755525,1337.35,1290.45,2627.8
다사57504050,1348.9,1276.8,2625.7
다사62004800,1334.2,1290.8,2625.0
다사64754025,1316.35,1307.6,2623.95
다사47505700,1358.0,1264.9,2622.9
다사63005625,1281.0,1340.85,2621.85
다사57756075,1343.65,1277.85,2621.5
다사50256025,1315.3,1305.5,2620.8
다사51504075,1718.85,901.6,2620.45
다사47754500,1316.7,1299.55,2616.25
다사53504700,1341.2,1274.0,2615.2
다사54754375,1307.6,1307.25,2614.85
다사50254525,1323.0,1289.75,2612.75
다사61006325,1309.0,1301.65,2610.65
다사52504975,50.4,2559.2,2609.6
다사65254325,1340.15,1265.6,2605.75
다사63005275,1251.25,1345.4,2596.65
다사38255150,1277.85,1318.8,2596.65
다사51505400,1295.7,1300.6,2596.3
다사55504900,1279.6,1316.0,2595.6
다사60755725,1298.5,1297.1,2595.6
다사55255100,1300.95,1293.25,2594.2
다사45005000,1292.9,1301.3,2594.2
다사71255100,1345.05,1248.1,2593.15
다사43754775,1290.45,1302.7,2593.15
다사51255450,1331.05,1258.95,2590.0
다사60005425,1304.1,1284.5,2588.6
다사60505550,1360.1,1226.75,2586.85
다사53004800,1285.9,1298.85,2584.75
다사61004825,1298.5,1286.25,2584.75
다사47504075,1294.65,1289.75,2584.4
다사47503825,1375.15,1206.8,2581.95
다사64254550,1302.35,1278.55,2580.9
다사60006150,1214.85,1362.9,2577.75
다사63005100,1331.75,1243.55,2575.3
다사42754300,1305.15,1266.3,2571.45
다사59005625,1272.95,1296.75,2569.7
다사46753975,1273.65,1295.7,2569.35
다사52754675,1280.3,1288.7,2569.0
다사48005150,1271.55,1292.2,2563.75
다사48005450,1289.05,1274.7,2563.75
다사61255325,1236.9,1326.5,2563.4
다사47255500,1324.4,1238.3,2562.7
다사39255250,1290.45,1272.25,2562.7
다사47004075,1284.15,1271.9,2556.05
다사66254800,1284.15,1270.15,2554.3
다사54754225,1340.15,1213.1,2553.25
다사42254375,1301.65,1250.55,2552.2
다사54005400,1293.6,1253.7,2547.3
다사46254550,1270.15,1274.35,2544.5
다사49755500,1271.55,1272.6,2544.15
다사51254525,1299.55,1241.8,2541.35
다사48504725,1261.75,1277.85,2539.6
다사45504800,1390.2,1148.35,2538.55
다사62254275,1254.05,1278.2,2532.25
다사63754925,1285.9,1239.35,2525.25
다사59005425,1256.15,1266.3,2522.45
다사59756425,1262.8,1258.25,2521.05
다사53505000,1300.95,1220.1,2521.05
다사53504200,1273.3,1243.2,2516.5
다사65005750,1266.65,1249.15,2515.8
다사49506100,1281.7,1225.35,2507.05
다사40754650,1271.9,1230.95,2502.85
다사60256050,1248.1,1251.95,2500.05
다사66754125,1247.4,1252.3,2499.7
다사47004325,1276.1,1219.75,2495.85
다사56504875,1272.6,1222.9,2495.5
다사53504350,1283.1,1212.05,2495.15
다사41754650,1317.4,1177.05,2494.45
다사65004200,1257.2,1234.45,2491.65
다사63504800,1279.6,1206.1,2485.7
다사54255075,1250.55,1234.1,2484.65
다사54004375,1252.65,1232.0,2484.65
다사64255800,1252.65,1230.6,2483.25
다사61755850,1263.85,1219.4,2483.25
다사65004125,1260.7,1222.55,2483.25
다사40255375,1236.55,1245.3,2481.85
다사61255175,1213.1,1263.5,2476.6
다사70755225,1297.8,1177.05,2474.85
다사46253950,1251.25,1221.15,2472.4
다사58505850,1258.95,1211.0,2469.95
다사63505200,1233.75,1235.5,2469.25
다사48255775,1216.95,1249.5,2466.45
다사60006450,1263.5,1198.05,2461.55
다사45254975,1234.45,1223.6,2458.05
다사64005550,1214.15,1243.55,2457.7
다사47503800,1163.75,1292.2,2455.95
다사50256000,1228.15,1227.45,2455.6
다사48504600,1240.4,1213.1,2453.5
다사56254275,1221.85,1228.15,2450.0
다사46755300,1217.65,1232.0,2449.65
다사47254475,1227.8,1216.95,2444.75
다사59754425,1249.15,1193.85,2443.0
다사46253900,1253.0,1188.6,2441.6
다사48254050,1257.2,1184.05,2441.25
다사41004725,1237.6,1203.65,2441.25
다사41254375,1233.75,1205.05,2438.8
다사48754975,1214.15,1219.75,2433.9
다사44255325,1227.45,1205.75,2433.2
다사65755700,1215.55,1217.3,2432.85
다사67004400,1165.15,1264.9,2430.05
다사58505075,1189.65,1239.0,2428.65
다사45504750,1241.1,1186.85,2427.95
다사62256250,1232.0,1191.75,2423.75
다사68004800,1238.65,1181.25,2419.9
다사65004375,1212.4,1201.2,2413.6
다사45254450,1223.25,1190.0,2413.25
다사56506250,1190.0,1221.5,2411.5
다사62506075,1383.2,1026.2,2409.4
다사51254475,1213.1,1194.2,2407.3
다사46253875,1201.55,1201.9,2403.45
다사63754150,1232.35,1170.75,2403.1
다사49004275,1231.65,1169.35,2401.0
다사42254925,1218.0,1181.25,2399.25
다사49504650,1183.7,1213.45,2397.15
다사49504175,1228.85,1162.7,2391.55
다사46754325,1209.6,1178.8,2388.4
다사58254525,1199.1,1185.8,2384.9
다사46504825,1078.35,1305.5,2383.85
다사67004725,1194.2,1185.8,2380.0
다사59005775,1255.1,1123.5,2378.6
다사62755300,1194.55,1183.0,2377.55
다사69004300,1100.75,1276.45,2377.2
다사56755000,1204.0,1171.45,2375.45
다사46254375,1221.15,1148.35,2369.5
다사50755050,1196.65,1172.15,2368.8
다사47253775,1189.65,1178.8,2368.45
다사64254875,1218.7,1148.35,2367.05
다사63005500,1194.55,1170.75,2365.3
다사44004475,1395.45,969.5,2364.95
다사40505000,1209.6,1155.0,2364.6
다사50004075,1250.2,1111.95,2362.15
다사39505175,1189.3,1172.15,2361.45
다사57504875,1191.05,1167.25,2358.3
다사50754325,1124.2,1233.75,2357.95
다사47004875,1119.3,1237.6,2356.9
다사62003975,1182.3,1173.2,2355.5
다사48005525,1162.7,1192.45,2355.15
다사48254550,1206.8,1141.7,2348.5
다사44004400,1296.75,1049.65,2346.4
다사59506200,1186.15,1158.5,2344.65
다사48005725,1144.5,1191.05,2335.55
다사64004650,1159.9,1175.3,2335.2
다사52003875,1121.75,1212.05,2333.8
다사56005550,1190.0,1143.1,2333.1
다사54754350,1191.75,1141.35,2333.1
다사56756175,1031.45,1298.15,2329.6
다사48753925,1186.85,1142.75,2329.6
다사40754375,1180.55,1148.0,2328.55
