CELL_ID,mclp_green_walk_score_0_1
다사63504325,0.0
다사63504350,0.0
다사63504375,0.01522932963841784
다사63504600,0.0
다사63504625,0.31632520813960346
다사63504650,0.0
다사63504675,0.0
다사63504500,0.8088348998073762
다사63504525,0.2940846003521906
다사63504550,0.05706275504185988
다사63504575,0.26166973197876947
다사63505600,0.43619893325019404
다사63505625,0.0
다사63505650,0.0
다사63505675,0.0
다사63505500,0.0029947384559999663
다사63505525,0.34660659611908373
다사63505550,0.04907751924129425
다사63505575,0.6660948078167203
다사63505800,0.7597270561987017
다사63505825,0.40308599799401484
다사63505850,0.004798189287962114
다사63505875,0.011405697114574584
다사63505700,0.0
다사63505725,0.11736837146892609
다사63505750,0.5279014295006725
다사63505775,0.39215059041002176
다사63505200,0.005643626367777222
다사63505225,0.0018350828384241945
다사63505250,0.0
다사63505275,0.2601449122960605
다사63505100,1.0
다사63505125,0.6317033500109602
다사63505150,0.37386273312795965
다사63505175,0.12897243328802746
다사63505400,0.0
다사63505425,0.5653156613097435
다사63505450,0.35755629965699715
다사63505475,0.6612490573432018
다사63505300,0.2871673090508355
다사63505325,0.0
다사63505350,0.24240425127483464
다사63505375,0.0
다사63256000,0.0
다사63256025,0.0
다사63256050,0.0
다사63256075,0.0
다사63255900,0.24142478519623325
다사63255925,0.0
다사63255950,0.0
다사63255975,0.0
다사63256200,0.0
다사63256225,0.0
다사63256250,0.0
다사63256275,0.0
다사63256100,0.0
다사63256125,0.0
다사63256150,0.0
다사63256175,0.0
다사63255600,0.053464830896826236
다사63255625,0.0
다사63255650,0.0
다사63255675,0.0
다사63255500,0.499561332535627
다사63255525,0.2692768682299082
다사63255550,0.0
다사63255575,0.5818356624172016
다사63255800,0.1285708569184734
다사63255825,0.22018881797287412
다사63255850,0.6172281389323782
다사63255875,0.5205248848450328
다사63255700,0.0
다사63255725,0.48743006506747355
다사63255750,0.2201873594768706
다사63255775,0.20609061052213024
다사63504000,0.0
다사63504025,0.06125808557346675
다사63504050,0.10533212569815908
다사63504075,0.0
다사63503900,0.0
다사63503925,0.0
다사63503950,0.0
다사63503975,0.0
다사63504200,0.0
다사63504225,0.0
다사63504250,0.0
다사63504275,1.0
다사63504100,0.0
다사63504125,0.0
다사63504150,0.0
다사63504175,0.0
다사63256400,0.0
다사63256425,0.0
다사63256450,0.0
다사63256475,0.0
다사63256300,0.0
다사63256325,0.0
다사63256350,0.0
다사63256375,0.5303091254915595
다사63256600,0.0
다사63503825,0.0
다사63503850,0.0
다사63503875,0.0
다사63256500,0.0
다사63256525,0.0
다사63256550,0.0
다사63256575,0.0
다사63254400,0.6170904259049491
다사63254425,0.2822046992563412
다사63254450,0.11589435987826074
다사63254475,0.5116806541559565
다사63254300,0.687343749640562
다사63254325,0.0
다사63254350,0.0
다사63254375,1.0
다사63254600,0.7178713331607239
다사63254625,0.712300933367304
다사63254650,0.0
다사63254675,0.0
다사63254500,0.5379781248907176
다사63254525,0.0007157630647212962
다사63254550,0.11026748398419342
다사63254575,0.34980548425146957
다사63254000,0.0
다사63254025,0.12000418410556275
다사63254050,0.0
다사63254075,0.0
다사63253900,0.0
다사63253925,0.0
다사63253950,0.0
다사63253975,0.0
다사63254200,0.0
다사63254225,0.0
다사63254250,0.9892024469321385
다사63254275,1.0
다사63254100,0.0
다사63254125,0.0
다사63254150,0.0
다사63254175,0.0
다사63255200,0.7701953412438685
다사63255225,0.43747895513292934
다사63255250,0.23235146319249514
다사63255275,0.35897156066059405
다사63255100,0.013705187018073146
다사63255125,0.6404639002891779
다사63255150,0.010602837687349247
다사63255175,0.657744303798378
다사63255400,0.00021075225877976528
다사63255425,0.6889770292947212
다사63255450,0.2664149448511457
다사63255475,0.7781727663949171
다사63255300,0.009258901387047809
다사63255325,0.0
다사63255350,0.16236252878528934
다사63255375,0.0506359623745488
다사63254800,0.718953913665252
다사63254825,0.34664676880584305
다사63254850,0.2647575909022421
다사63254875,0.011861125966444248
다사63254700,0.0
다사63254725,0.0
다사63254750,0.0
다사63254775,0.041580656102018894
다사63255000,0.0
다사63255025,0.0
다사63255050,0.39820491824545795
다사63255075,0.058635903060616605
다사63254900,0.03107769712493435
다사63254925,0.6006736256949885
다사63254950,0.9011910606523689
다사63254975,0.030641584747481552
다사63005625,0.0
다사63005650,0.0
다사63005675,0.0
다사63005700,0.03020647612388985
다사63005525,0.04598735606566135
다사63005550,0.5377742779905698
다사63005575,0.5997248665935418
다사63005600,0.00046063273275455293
다사63005825,0.0
다사63005850,0.0
다사63005875,0.0
다사63005900,0.37443624232080025
다사63005725,0.13384543254992157
다사63005750,0.34640403145967785
다사63005775,0.06277197337939158
다사63005800,0.0
다사63005225,0.017447710676863026
다사63005250,0.47299577113398844
다사63005275,0.11467841990791139
다사63005300,0.0023304364809598474
다사63005125,0.760034851423103
다사63005150,0.7993375659113175
다사63005175,0.16385855969274057
다사63005200,0.0
다사63005425,0.5110388157076727
다사63005450,0.01992861444935343
다사63005475,0.5488975004857014
다사63005500,0.436371034071238
다사63005325,0.16509173405456215
다사63005350,0.3317238542388817
다사63005375,0.2882870519393142
다사63005400,0.7380478336920704
다사63006425,0.0
다사63006450,0.0
다사63006475,0.0
다사63006500,0.0
다사63006325,0.27530359770684376
다사63006350,0.36692135650671615
다사63006375,0.005862443850478612
다사63006400,0.0
다사63006625,0.0
다사63253825,0.0
다사63253850,0.0
다사63253875,0.0
다사63006525,0.0
다사63006550,0.0
다사63006575,0.0
다사63006600,0.0
다사63006025,0.0
다사63006050,0.0
다사63006075,0.0
다사63006100,0.0016517403797673958
다사63005925,0.5301184667097616
다사63005950,0.08906624042536072
다사63005975,0.015239593640299106
다사63006000,0.0
다사63006225,0.0
다사63006250,0.0
다사63006275,0.0020162405273776805
다사63006300,0.11486414100636329
다사63006125,0.0
다사63006150,0.0
다사63006175,0.0
다사63006200,0.0
다사63004025,0.4744901702701955
다사63004050,0.12928627683723332
다사63004075,0.0
다사63004100,0.0
다사63003925,0.0
다사63003950,0.0
다사63003975,0.0
다사63004000,0.13021724333673293
다사63004225,0.06118864632891466
다사63004250,1.0
다사63004275,1.0
다사63004300,0.5874456234045354
다사63004125,0.0
다사63004150,0.0
다사63004175,0.0
다사63004200,0.0
다사62756475,0.0
다사62756500,0.0
다사62756525,0.0
다사62756550,0.0
다사62756375,0.0
다사62756400,0.0
다사62756425,0.0
다사62756450,0.0
다사63003825,0.0
다사63003850,0.0
다사63003875,0.0
다사63003900,0.0
다사62756575,0.0
다사62756600,0.0
다사62756625,0.0
다사63003800,0.0
다사63004825,0.03686698840509929
다사63004850,0.5771297129844873
다사63004875,0.5681741305499143
다사63004900,0.5105504986535395
다사63004725,0.0
다사63004750,0.0
다사63004775,0.0
다사63004800,0.6709731607166148
다사63005025,0.0
다사63005050,0.02846506046051971
다사63005075,0.29466852044682174
다사63005100,0.019601717935321533
다사63004925,0.04237578220053376
다사63004950,0.30976046485677744
다사63004975,0.0
다사63005000,0.0
다사63004425,0.25284022734076117
다사63004450,0.02936447191557999
다사63004475,0.5423740516000671
다사63004500,0.1744273471771548
다사63004325,0.3158154500109592
다사63004350,0.36316879606348723
다사63004375,0.3487510644276921
다사63004400,0.3996119043980407
다사63004625,0.2983283494876292
다사63004650,0.0
다사63004675,0.0
다사63004700,0.0
다사63004525,0.2460218557531242
다사63004550,0.0
다사63004575,0.13143574345303338
다사63004600,0.0
다사62755275,0.514951970023172
다사62755300,0.27929420689767565
다사62755325,0.39927077592926447
다사62755350,0.5455878182393523
다사62755175,0.0
다사62755200,0.32278390118940203
다사62755225,0.42898172453397887
다사62755250,0.5802653792909255
다사62755475,0.5619013290886018
다사62755500,0.48508569480183394
다사62755525,0.3436255122397336
다사62755550,0.920291046027327
다사62755375,0.4990238564704314
다사62755400,0.8417183209951804
다사62755425,0.6790982402162928
다사62755450,0.7985258931926643
다사62754875,0.39480012363778133
다사62754900,0.0
다사62754925,0.0
다사62754950,0.4490562376987701
다사62754775,0.0
다사62754800,0.5080537039581392
다사62754825,0.0
다사62754850,0.16598307393089395
다사62755075,0.5248482236539589
다사62755100,0.5316400643177801
다사62755125,0.062431376865150615
다사62755150,0.6341839898073485
다사62754975,0.0
다사62755000,0.0
다사62755025,0.0
다사62755050,0.10072797340299365
다사62756075,0.001974628195179357
다사62756100,0.4322129713227982
다사62756125,0.03307102926792604
다사62756150,0.8637775166595552
다사62755975,0.639951411247286
다사62756000,0.0
다사62756025,0.0
다사62756050,0.0
다사62756275,0.04872996441148042
다사62756300,1.0
다사62756325,0.5502244818369986
다사62756350,0.0
다사62756175,1.0
다사62756200,0.13958896903348006
다사62756225,0.0417365164038645
다사62756250,0.014465435362447163
다사62755675,0.23771839583952112
다사62755700,0.34433851638536306
다사62755725,0.7089756573327822
다사62755750,0.8582682899235634
다사62755575,0.7877362804567394
다사62755600,0.48621539437254957
다사62755625,0.8633458072786399
다사62755650,0.4368496666639374
다사62755875,0.15871290549000583
다사62755900,0.0
다사62755925,0.0
다사62755950,0.022822133799359032
다사62755775,0.4326968959432572
다사62755800,0.45739421528770596
다사62755825,0.5735763378442241
다사62755850,0.45141914381249576
다사53004200,0.0
다사53004225,0.0
다사53004250,0.0
다사53004275,0.1310476322645667
다사53004100,0.0
다사53004125,0.0
다사53004150,0.0
다사53004175,0.004901268683916834
다사53004400,0.0
다사53004425,0.0
다사53004450,0.0
다사53004475,0.0
다사53004300,0.5924567769329347
다사53004325,0.0
다사53004350,0.0
다사53004375,0.0
다사52755850,0.0
다사52755875,0.0
다사52755900,0.0
다사53003875,0.0
다사52755750,0.0
다사52755775,0.0
다사52755800,0.0
다사52755825,0.0
다사53004000,0.0
다사53004025,0.0
다사53004050,0.0
다사53004075,0.0
다사53003900,0.0
다사53003925,0.0
다사53003950,0.0
다사53003975,0.0
다사53005000,0.3266120412594427
다사53005025,0.28089245805366614
다사53005050,0.18401067897080964
다사53005075,0.323128383815896
다사53004900,0.7795509453013098
다사53004925,0.27880781517563374
다사53004950,0.7206215626348206
다사53004975,0.4582893944196103
다사53005200,0.7515823019748168
다사53005225,0.0
다사53005250,0.0
다사53005275,0.0
다사53005100,0.8704084419763359
다사53005125,0.6348158174810827
다사53005150,0.9001597788949464
다사53005175,0.14214427077826608
다사53004600,0.0
다사53004625,0.0
다사53004650,0.0
다사53004675,0.22766996707088172
다사53004500,0.007602901984100051
다사53004525,0.4468258391761318
다사53004550,0.0
다사53004575,0.0
다사53004800,0.5548087326651052
다사53004825,0.02495235410773633
다사53004850,0.2428840467805971
다사53004875,0.6957250046535904
다사53004700,0.503647759110844
다사53004725,0.4386148667362023
다사53004750,0.0
다사53004775,0.44408643144106263
다사52754650,0.0
다사52754675,0.0
다사52754700,0.33960999243677165
다사52754725,0.4344225581650567
다사52754550,0.0
다사52754575,0.0
다사52754600,0.0
다사52754625,0.0
다사52754850,0.0010779875926989187
다사52754875,0.873230958110269
다사52754900,0.07635179793711581
다사52754925,0.001035725456143129
다사52754750,0.47066136608437165
다사52754775,0.823875447218495
다사52754800,0.0
다사52754825,0.0
다사52754250,0.5815802516817943
다사52754275,0.4916749781764077
다사52754300,0.5771494301881465
다사52754325,0.6494703203362564
다사52754150,0.0
다사52754175,0.08772355229066933
다사52754200,0.028127060271967798
다사52754225,0.0
다사52754450,0.0
다사52754475,0.0
다사52754500,0.0
다사52754525,0.32285503229636026
다사52754350,0.012786671716907571
다사52754375,0.0
다사52754400,0.0
다사52754425,0.0
다사52755450,0.0
다사52755475,0.0
다사52755500,0.0
다사52755525,0.0
다사52755350,0.0
다사52755375,0.0
다사52755400,0.0
다사52755425,0.0
다사52755650,0.0
다사52755675,0.0
다사52755700,0.0
다사52755725,0.0
다사52755550,0.0
다사52755575,0.0
다사52755600,0.0
다사52755625,0.0
다사52755050,0.5521733816434217
다사52755075,0.10920761318825772
다사52755100,0.8026903711306919
다사52755125,0.5841910444611131
다사52754950,0.3757096850502622
다사52754975,0.0
다사52755000,0.0
다사52755025,0.0
다사52755250,0.0
다사52755275,0.0
다사52755300,0.0
다사52755325,0.0
다사52755150,0.32649529210383343
다사52755175,1.0
다사52755200,0.4324844827334753
다사52755225,0.0
다사52505175,0.9968088942696652
다사52505200,0.708533974366319
다사52505225,0.2017959027647749
다사52505250,0.0
다사52505075,0.0
다사52505100,0.5200814575909454
다사52505125,0.8428114287198785
다사52505150,0.7894124780591961
다사52505375,0.0
다사52505400,0.0
다사52505425,0.0
다사52505450,0.0
다사52505275,0.0
다사52505300,0.0
다사52505325,0.0
다사52505350,0.0
다사52504775,0.011678146936384717
다사52504800,0.0
다사52504825,0.15313095544870572
다사52504850,0.4841992727514817
다사52504675,0.0
다사52504700,0.056100965982591317
다사52504725,0.417882838159451
다사52504750,0.6558615678496492
다사52504975,0.21479999189032217
다사52505000,0.08457813314689157
다사52505025,0.3961093116814715
다사52505050,0.265650465493469
다사52504875,0.6928697584288176
다사52504900,0.035145002055967295
다사52504925,0.132813068970889
다사52504950,0.9293455789145063
다사52505975,0.0
다사52753875,0.0
다사52753900,0.0
다사52753925,0.0
다사52505875,0.0
다사52505900,0.0
다사52505925,0.0
다사52505950,0.0
다사52754050,0.0
다사52754075,0.0
다사52754100,0.0
다사52754125,0.0
다사52753950,0.0
다사52753975,0.0
다사52754000,0.0
다사52754025,0.0
다사52505575,0.0
다사52505600,0.0
다사52505625,0.0
다사52505650,0.0
다사52505475,0.0
다사52505500,0.0
다사52505525,0.0
다사52505550,0.0
다사52505775,0.0
다사52505800,0.0
다사52505825,0.0
다사52505850,0.0
다사52505675,0.0
다사52505700,0.0
다사52505725,0.0
다사52505750,0.0
다사52255875,0.0
다사52255900,0.0
다사52255925,0.0
다사52255950,0.0
다사52255775,0.0
다사52255800,0.0
다사52255825,0.0
다사52255850,0.0
다사52256075,0.0
다사52503800,0.0
다사52503825,0.0
다사52503850,0.0
다사52255975,0.0
다사52256000,0.0
다사52256025,0.0
다사52256050,0.0
다사52255475,0.0
다사52255500,0.0
다사52255525,0.0
다사52255550,0.0
다사52255375,0.0
다사52255400,0.0
다사52255425,0.0
다사52255450,0.0
다사52255675,0.0
다사52255700,0.0
다사52255725,0.0
다사52255750,0.0
다사52255575,0.0
다사52255600,0.0
다사52255625,0.0
다사52255650,0.0
다사52504375,0.39642905637960163
다사52504400,0.0
다사52504425,0.0
다사52504450,0.0
다사52504275,0.0
다사52504300,0.0
다사52504325,0.026894196437795663
다사52504350,0.6235261403634423
다사52504575,0.00045449598571697177
다사52504600,0.0
다사52504625,0.0
다사52504650,0.0
다사52504475,0.0
다사52504500,0.0
다사52504525,0.010622960417305417
다사52504550,0.29153631180928397
다사52503975,0.0
다사52504000,0.0
다사52504025,0.0
다사52504050,0.0
다사52503875,0.0
다사52503900,0.0
다사52503925,0.0
다사52503950,0.0
다사52504175,0.18838591836960025
다사52504200,0.8996905657742043
다사52504225,0.41938273060072656
다사52504250,0.09981368929931841
다사52504075,0.0
다사52504100,0.0
다사52504125,0.0
다사52504150,0.0
다사52254275,0.0
다사52254300,0.5980861898000286
다사52254325,0.45233884946193276
다사52254350,0.22808978415338632
다사52254175,0.0
다사52254200,1.0
다사52254225,0.12367074870020832
다사52254250,0.0
다사52254475,0.23828390304945282
다사52254500,0.31075345678119776
다사52254525,0.2492306396252604
다사52254550,0.24307070815241963
다사52254375,0.20844056004110875
다사52254400,0.583038183893061
다사52254425,0.12543283485273204
다사52254450,0.03174666181298466
다사52253875,0.0
다사52253900,0.0
다사52253925,0.0
다사52253950,0.0
다사52006150,0.0
다사52253800,0.0
다사52253825,0.0
다사52253850,0.0
다사52254075,0.0
다사52254100,0.0
다사52254125,0.0
다사52254150,0.0
다사52253975,0.0
다사52254000,0.0
다사52254025,0.0
다사52254050,0.0
다사52255075,0.017465193239970905
다사52255100,0.6022920102986767
다사52255125,0.29617218365000103
다사52255150,0.2778379450894578
다사52254975,0.2210160694798671
다사52255000,0.593256018617745
다사52255025,0.42636939398713364
다사52255050,0.0
다사52255275,0.026056009440431873
다사52255300,0.0
다사52255325,0.0
다사52255350,0.0
다사52255175,0.0
다사52255200,0.01887365678876735
다사52255225,1.0
다사52255250,0.4745362499061943
다사52254675,0.0
다사52254700,0.1929394242661368
다사52254725,0.2019104918477734
다사52254750,0.0
다사52254575,0.21637736177825673
다사52254600,0.0
다사52254625,0.0
다사52254650,0.0
다사52254875,1.0
다사52254900,0.8965454397567212
다사52254925,0.2362537884290899
다사52254950,0.0
다사52254775,0.0
다사52254800,0.0
다사52254825,0.17230021798512632
다사52254850,1.0
다사52005050,0.21538106902292192
다사52005075,0.37934808243360124
다사52005100,0.4286915492376565
다사52005125,0.0
다사52004950,0.18283737870860356
다사52004975,0.7049068181790853
다사52005000,0.19063140800353506
다사52005025,0.0011080271138014285
다사52005250,0.18719690371645167
다사52005275,0.4862427182624074
다사52005300,0.14410868622411588
다사52005325,0.0
다사52005150,0.001211854359653706
다사52005175,0.0
다사52005200,0.0
다사52005225,0.0
다사52004650,0.0
다사52004675,0.0
다사52004700,0.0011004913617162072
다사52004725,0.10887116815030327
다사52004550,0.0
다사52004575,0.03487887743961026
다사52004600,0.15728402462820568
다사52004625,0.0
다사52004850,0.21395172735391557
다사52004875,0.5467583893384365
다사52004900,0.36887010337427284
다사52004925,0.00038207458056393323
다사52004750,0.0
다사52004775,0.0
다사52004800,0.0
다사52004825,0.2231289138817577
다사52005850,0.0
다사52005875,0.0
다사52005900,0.0
다사52005925,0.0
다사52005750,0.0
다사52005775,0.0
다사52005800,0.0
다사52005825,0.0
다사52006050,0.0
다사52006075,0.0
다사52006100,0.0
다사52006125,0.0
다사52005950,0.0
다사52005975,0.0
다사52006000,0.0
다사52006025,0.0
다사52005450,0.0
다사52005475,0.0
다사52005500,0.0
다사52005525,0.028835777946374333
다사52005350,0.0
다사52005375,0.0
다사52005400,0.0
다사52005425,0.0
다사52005650,0.0
다사52005675,0.0
다사52005700,0.0
다사52005725,0.0
다사52005550,0.0
다사52005575,0.0
다사52005600,0.0
다사52005625,0.0
다사51755875,0.0
다사51755900,0.0
다사51755925,0.0
다사51755950,0.0
다사51755775,0.0
다사51755800,0.0
다사51755825,0.0
다사51755850,0.0
다사51756075,0.0
다사51756100,0.0
다사51756125,0.0
다사51756150,0.0
다사51755975,0.0
다사51756000,0.0
다사51756025,0.0
다사51756050,0.0
다사51755475,0.0
다사51755500,0.0
다사51755525,0.28545493018881607
다사51755550,0.0
다사51755375,0.0
다사51755400,0.0
다사51755425,0.0
다사51755450,0.0
다사51755675,0.0
다사51755700,0.0
다사51755725,0.0
다사51755750,0.0
다사51755575,0.0
다사51755600,0.0
다사51755625,0.0
다사51755650,0.0
다사52004250,0.0
다사52004275,0.0
다사52004300,0.5611311881111818
다사52004325,0.29648747640985557
다사52004150,0.59377512064071
다사52004175,0.5412802105599512
다사52004200,0.4894916722415702
다사52004225,0.6181517556811955
다사52004450,0.025394776405319237
다사52004475,0.01636388517359925
다사52004500,0.0006043178853776843
다사52004525,0.2753533183825768
다사52004350,0.15088454908814536
다사52004375,0.041063466672342674
다사52004400,0.3700508435566769
다사52004425,0.2126750959116896
다사52003850,0.0
다사52003875,0.0
다사52003900,0.0
다사52003925,0.0
다사51756175,0.0
다사52003775,0.0
다사52003800,0.0
다사52003825,0.0
다사52004050,0.2832686298919837
다사52004075,0.3516464246358738
다사52004100,0.6273621110267914
다사52004125,0.6871682410432591
다사52003950,0.0
다사52003975,0.0
다사52004000,0.0
다사52004025,0.0033390727135824733
다사51754275,0.3538381755787628
다사51754300,0.4545454721562809
다사51754325,0.0017975591624436104
다사51754350,1.0
다사51754175,0.0
다사51754200,0.0
다사51754225,0.3835011500340965
다사51754250,0.3671959853878474
다사51754475,0.0
다사51754500,0.0028882488545334067
다사51754525,0.31092954364256836
다사51754550,0.0
다사51754375,0.13588504704262297
다사51754400,0.6483012631337437
다사51754425,0.0
다사51754450,0.0
다사51753875,0.0
다사51753900,0.0
다사51753925,0.0
다사51753950,0.0
다사51753775,0.0
다사51753800,0.0
다사51753825,0.0
다사51753850,0.0
다사51754075,0.0
다사51754100,0.0
다사51754125,0.011462456636483171
다사51754150,0.0
다사51753975,0.0
다사51754000,0.0
다사51754025,0.037535391086057586
다사51754050,0.0
다사51755075,0.06776159119845777
다사51755100,0.5355473765976756
다사51755125,0.003556890837941921
다사51755150,0.03147902615107218
다사51754975,0.1418014467798629
다사51755000,0.41269766845214423
다사51755025,0.4726935584670301
다사51755050,0.23899631282078493
다사51755275,0.0
다사51755300,0.5746612484284307
다사51755325,0.47337201245357136
다사51755350,0.002363676105529414
다사51755175,0.0
다사51755200,0.0
다사51755225,0.0
다사51755250,0.0
다사51754675,0.0
다사51754700,0.0
다사51754725,0.0
다사51754750,0.40411852428024003
다사51754575,0.008830350617168832
다사51754600,0.42236557404968755
다사51754625,0.0
다사51754650,0.0
다사51754875,0.0
다사51754900,0.25564226430879755
다사51754925,0.4065836813908814
다사51754950,0.6565657784941286
다사51754775,0.5603718538437819
다사51754800,0.37025160667823825
다사51754825,0.561757680174525
다사51754850,0.9545604790395483
다사51505100,0.2553725453138073
다사51505125,0.0
다사51505150,0.0
다사51505175,0.0
다사51505000,0.018226481827698073
다사51505025,0.0
다사51505050,0.0
다사51505075,0.11136418090997385
다사51505300,0.0
다사51505325,0.3226317045994075
다사51505350,1.0
다사51505375,0.05454985918143885
다사51505200,0.0
다사51505225,0.0
다사51505250,0.0
다사51505275,0.0
다사51504700,0.0
다사51504725,0.0
다사51504750,0.0
다사51504775,0.12626808286192956
다사51504600,0.21357089625466166
다사51504625,0.0
다사51504650,0.0
다사51504675,0.0
다사51504900,0.041627380645265694
다사51504925,0.691881788491584
다사51504950,0.6967552944014334
다사51504975,0.29682108939225355
다사51504800,0.433356822320857
다사51504825,0.4678916644154934
다사51504850,0.26631884793984306
다사51504875,0.0250049873685558
다사51505900,0.0
다사51505925,0.0
다사51505950,0.0
다사51505975,0.0
다사51505800,0.0
다사51505825,0.0
다사51505850,0.0
다사51505875,0.0
다사51506100,0.0
다사51506125,0.0
다사51506150,0.0
다사51506175,0.0
다사51506000,0.0
다사51506025,0.0
다사51506050,0.0
다사51506075,0.0
다사51505500,0.00028156737660154507
다사51505525,0.3458502815350655
다사51505550,0.0
다사51505575,0.0
다사51505400,0.0
다사51505425,0.0
다사51505450,0.0
다사51505475,0.0
다사51505700,0.0
다사51505725,0.0
다사51505750,0.0
다사51505775,0.0
다사51505600,0.0
다사51505625,0.0
다사51505650,0.0
다사51505675,0.0
다사51255975,0.0
다사51256000,0.0
다사51256025,0.0
다사51256050,0.0
다사51255875,0.0
다사51255900,0.0
다사51255925,0.0
다사51255950,0.0
다사51256175,0.0
다사51256200,0.0
다사51256225,0.0
다사51503775,0.0
다사51256075,0.0
다사51256100,0.0
다사51256125,0.0
다사51256150,0.0
다사51255575,0.0
다사51255600,0.0
다사51255625,0.0
다사51255650,0.0
다사51255475,0.002406519391275088
다사51255500,0.35417902212006086
다사51255525,0.8830224615313685
다사51255550,0.018975326922359793
다사51255775,0.0
다사51255800,0.0
다사51255825,0.0
다사51255850,0.0
다사51255675,0.013241873361224912
다사51255700,0.0
다사51255725,0.0
다사51255750,0.0
다사51504300,0.2553577281390427
다사51504325,0.0
다사51504350,0.7993077877640697
다사51504375,0.0
다사51504200,0.23088650610595032
다사51504225,0.3916320160134017
다사51504250,0.688786884212727
다사51504275,0.08870785717067482
다사51504500,0.319361066721241
다사51504525,0.08000429106995266
다사51504550,0.23607884505265617
다사51504575,0.46637984274789257
다사51504400,0.19288271584396824
다사51504425,0.4799554133416123
다사51504450,0.12136054628818223
다사51504475,0.0
다사51503900,0.0
다사51503925,0.0
다사51503950,0.0
다사51503975,0.0
다사51503800,0.0
다사51503825,0.0
다사51503850,0.0
다사51503875,0.0
다사51504100,0.07042848912238726
다사51504125,0.32944260996623426
다사51504150,0.34365517196824497
다사51504175,0.41971939846892514
다사51504000,0.0
다사51504025,0.0
다사51504050,0.0
다사51504075,0.0
다사51254375,0.48653597367207346
다사51254400,0.0
다사51254425,0.0
다사51254450,0.6524234388936756
다사51254275,0.060110921692933014
다사51254300,0.33988150214777835
다사51254325,0.0
다사51254350,0.19482484311021822
다사51254575,0.14979084856096747
다사51254600,0.08902973049031873
다사51254625,0.0
다사51254650,0.0
다사51254475,0.6994445875273201
다사51254500,0.39709592223717394
다사51254525,0.21504154586587287
다사51254550,0.8489237721963148
다사51253975,0.0
다사51254000,0.0
다사51254025,0.0
다사51254050,0.0
다사51253875,0.0
다사51253900,0.0
다사51253925,0.0
다사51253950,0.0
다사51254175,0.0
다사51254200,0.002572778754128923
다사51254225,0.48267937520778076
다사51254250,0.7224514779649076
다사51254075,0.011643422710250758
다사51254100,0.411744234198204
다사51254125,0.0
다사51254150,0.0
다사51255175,0.0
다사51255200,0.0
다사51255225,0.0
다사51255250,0.0
다사51255075,0.19149674603146633
다사51255100,0.2640381162570061
다사51255125,0.0
다사51255150,0.0
다사51255375,0.6719473479023904
다사51255400,0.2960710558973886
다사51255425,0.0
다사51255450,0.0
다사51255275,0.0
다사51255300,0.0
다사51255325,0.0
다사51255350,0.055802873433572375
다사51254775,0.03931924707543294
다사51254800,0.09982317006713606
다사51254825,0.7849024835446127
다사51254850,0.14485986653127786
다사51254675,0.0
다사51254700,0.0
다사51254725,0.0
다사51254750,0.0
다사51254975,0.0
다사51255000,0.0
다사51255025,0.0004144427048360331
다사51255050,0.0
다사51254875,0.018477194536709665
다사51254900,0.013506659970357554
다사51254925,0.5043876982840696
다사51254950,0.4931726707442184
다사51005250,0.0
다사51005275,0.0
다사51005300,0.0
다사51005325,0.0
다사51005150,0.0
다사51005175,0.24719889017063032
다사51005200,0.1425710613465808
다사51005225,0.0
다사51005450,0.0
다사51005475,0.6822958997313718
다사51005500,0.132522726321811
다사51005525,0.35195084051715636
다사51005350,0.0
다사51005375,0.0
다사51005400,0.5859756249397837
다사51005425,0.4015475362139593
다사51004850,0.6094237723188937
다사51004875,0.6402678581072487
다사51004900,0.5437824957309891
다사51004925,1.0
다사51004750,0.02158662505723275
다사51004775,0.01762815206705792
다사51004800,0.0
다사51004825,0.34178574064727985
다사51005050,0.44317692907091005
다사51005075,0.5168322858189582
다사51005100,0.7204503130594098
다사51005125,0.0
다사51004950,0.6786909177743492
다사51004975,0.36848854692399213
다사51005000,0.00285768904208518
다사51005025,0.3058006949945237
다사51006050,0.0
다사51006075,0.0
다사51006100,0.0
다사51006125,0.0
다사51005950,0.0
다사51005975,0.0
다사51006000,0.0
다사51006025,0.0
다사51253775,0.0
다사51253800,0.0
다사51253825,0.0
다사51253850,0.0
다사51006150,0.0
다사51006175,0.0
다사51006200,0.0
다사51006225,0.0
다사51005650,0.0
다사51005675,0.1588869773826831
다사51005700,0.0
다사51005725,0.0
다사51005550,0.25422127919467596
다사51005575,0.0
다사51005600,0.0
다사51005625,0.0
다사51005850,0.0
다사51005875,0.0
다사51005900,0.0
다사51005925,0.0
다사51005750,0.0
다사51005775,0.0
다사51005800,0.0
다사51005825,0.0
다사50756125,0.0
다사50756150,0.0
다사50756175,0.005317136037900539
다사50756200,0.3153842817199065
다사50756025,0.0
다사50756050,0.0
다사50756075,0.0
다사50756100,0.0
다사51003850,0.0
다사51003875,0.0
다사51003900,0.0
다사51003925,0.0
다사51003750,0.0
다사51003775,0.0
다사51003800,0.0
다사51003825,0.0
다사50755725,0.0
다사50755750,0.0
다사50755775,0.0
다사50755800,0.0
다사50755625,0.0
다사50755650,0.010386496540494231
다사50755675,0.7059711024595083
다사50755700,0.0020432906755193316
다사50755925,0.0
다사50755950,0.0
다사50755975,0.0
다사50756000,0.0
다사50755825,0.0
다사50755850,0.0
다사50755875,0.0
다사50755900,0.0
다사51004450,0.0
다사51004475,0.4713622894225916
