CELL_ID,공원겹침비율
다사60504100,0.49
다사60504125,0.0
다사60503950,0.0
다사60503975,0.0
다사60504000,0.0
다사60504025,0.0
다사60505050,0.126
다사60505075,0.0
다사60505100,0.309
다사60505125,0.25
다사60504950,0.011
다사60504975,0.0
다사60505000,0.0
다사60505025,0.252
다사60505250,0.0
다사60505275,0.0
다사60505300,0.0
다사60505325,0.0
다사60505150,0.0
다사60505175,0.0
다사60505200,0.0
다사60505225,0.0
다사60504650,0.0
다사60504675,0.25
다사60504700,0.09
다사60504725,0.0
다사60504550,0.013
다사60504575,0.0
다사60504600,0.172
다사60504625,0.104
다사60504850,0.0
다사60504875,0.0
다사60504900,0.0
다사60504925,0.0
다사60504750,0.0
다사60504775,0.0
다사60504800,0.0
다사60504825,0.0
다사60255600,0.949
다사60255625,0.067
다사60255650,0.0
다사60255675,0.0
다사60255500,0.0
다사60255525,0.0
다사60255550,0.057
다사60255575,0.881
다사60255800,0.051
다사60255825,0.082
다사60255850,0.0
다사60255875,0.0
다사60255700,0.0
다사60255725,0.0
다사60255750,0.0
다사60255775,0.0
다사60255200,0.0
다사60255225,0.0
다사60255250,0.0
다사60255275,0.0
다사60255100,0.0
다사60255125,0.0
다사60255150,0.0
다사60255175,0.0
다사60255400,0.0
다사60255425,0.0
다사60255450,0.0
다사60255475,0.032
다사60255300,0.0
다사60255325,0.0
다사60255350,0.0
다사60255375,0.0
다사60256400,0.0
다사60256425,0.0
다사60256450,0.0
다사60256475,0.0
다사60256300,0.032
다사60256325,0.3
다사60256350,0.157
다사60256375,0.0
다사60503650,0.008
다사60503675,0.901
다사60503700,1.0
다사60503725,1.0
다사60256500,0.0
다사60256525,0.0
다사60256550,0.001
다사60256575,0.0
다사60256000,0.986
다사60256025,0.886
다사60256050,0.25
다사60256075,0.097
다사60255900,0.002
다사60255925,0.317
다사60255950,0.546
다사60255975,0.939
다사60256200,0.0
다사60256225,0.0
다사60256250,0.0
다사60256275,0.0
다사60256100,0.074
다사60256125,0.0
다사60256150,0.0
다사60256175,0.0
다사60254000,0.0
다사60254025,0.0
다사60254050,0.0
다사60254075,0.872
다사60253900,0.0
다사60253925,0.0
다사60253950,0.0
다사60253975,0.0
다사60254200,0.559
다사60254225,0.353
다사60254250,0.022
다사60254275,0.175
다사60254100,0.341
다사60254125,0.002
다사60254150,0.0
다사60254175,0.013
다사60006575,0.181
다사60006600,0.0
다사60253650,0.154
다사60253675,0.965
다사60006475,0.0
다사60006500,0.0
다사60006525,0.009
다사60006550,0.796
다사60253800,1.0
다사60253825,0.981
다사60253850,0.53
다사60253875,0.008
다사60253700,1.0
다사60253725,1.0
다사60253750,1.0
다사60253775,1.0
다사60254800,0.0
다사60254825,0.0
다사60254850,0.0
다사60254875,0.0
다사60254700,0.273
다사60254725,0.0
다사60254750,0.0
다사60254775,0.0
다사60255000,0.0
다사60255025,0.065
다사60255050,0.597
다사60255075,0.0
다사60254900,0.0
다사60254925,0.0
다사60254950,0.071
다사60254975,0.0
다사60254400,0.0
다사60254425,0.0
다사60254450,0.0
다사60254475,0.0
다사60254300,0.052
다사60254325,0.0
다사60254350,0.179
다사60254375,0.029
다사60254600,0.0
다사60254625,0.0
다사60254650,0.0
다사60254675,0.336
다사60254500,0.0
다사60254525,0.424
다사60254550,0.72
다사60254575,0.063
다사60005375,0.0
다사60005400,0.0
다사60005425,0.006
다사60005450,0.083
다사60005275,0.144
다사60005300,0.0
다사60005325,0.0
다사60005350,0.0
다사60005575,0.881
다사60005600,0.594
다사60005625,0.036
다사60005650,0.0
다사60005475,0.341
다사60005500,0.575
다사60005525,0.378
다사60005550,0.897
다사60004975,0.0
다사60005000,0.0
다사60005025,0.032
다사60005050,0.742
다사60004875,0.0
다사60004900,0.0
다사60004925,0.0
다사60004950,0.0
다사60005175,0.0
다사60005200,0.0
다사60005225,0.081
다사60005250,0.098
다사60005075,0.0
다사60005100,0.0
다사60005125,0.0
다사60005150,0.0
다사60006175,0.0
다사60006200,0.0
다사60006225,0.0
다사60006250,0.0
다사60006075,0.264
다사60006100,0.042
다사60006125,0.0
다사60006150,0.0
다사60006375,0.0
다사60006400,0.0
다사60006425,0.0
다사60006450,0.0
다사60006275,0.0
다사60006300,0.0
다사60006325,0.0
다사60006350,0.0
다사60005775,0.0
다사60005800,0.0
다사60005825,0.015
다사60005850,0.047
다사60005675,0.0
다사60005700,0.0
다사60005725,0.0
다사60005750,0.0
다사60005975,1.0
다사60006000,0.992
다사60006025,0.338
다사60006050,0.0
다사60005875,0.169
다사60005900,0.63
다사60005925,0.964
다사60005950,1.0
다사60003775,1.0
다사60003800,1.0
다사60003825,1.0
다사60003850,0.999
다사60003675,0.467
다사60003700,1.0
다사60003725,1.0
다사60003750,1.0
다사60003975,0.0
다사60004000,0.0
다사60004025,0.0
다사60004050,0.025
다사60003875,0.321
다사60003900,0.0
다사60003925,0.0
다사60003950,0.0
다사59756325,0.0
다사59756350,0.0
다사59756375,0.0
다사59756400,0.0
다사59756225,0.0
다사59756250,0.0
다사59756275,0.0
다사59756300,0.0
다사59756525,0.0
다사59756550,0.0
다사59756575,0.0
다사59756600,0.0
다사59756425,0.0
다사59756450,0.0
다사59756475,0.0
다사59756500,0.0
다사60004575,0.277
다사60004600,0.0
다사60004625,0.0
다사60004650,0.0
다사60004475,0.0
다사60004500,0.0
다사60004525,0.41
다사60004550,1.0
다사60004775,0.0
다사60004800,0.0
다사60004825,0.0
다사60004850,0.0
다사60004675,0.0
다사60004700,0.0
다사60004725,0.0
다사60004750,0.0
다사60004175,0.0
다사60004200,0.0
다사60004225,0.189
다사60004250,0.317
다사60004075,0.889
다사60004100,0.434
다사60004125,0.001
다사60004150,0.0
다사60004375,0.004
다사60004400,0.0
다사60004425,0.0
다사60004450,0.0
다사60004275,0.112
다사60004300,0.0
다사60004325,0.23
다사60004350,0.841
다사59755125,0.0
다사59755150,0.0
다사59755175,0.0
다사59755200,0.0
다사59755025,0.0
다사59755050,0.274
다사59755075,0.0
다사59755100,0.0
다사59755325,0.0
다사59755350,0.0
다사59755375,0.0
다사59755400,0.0
다사59755225,0.016
다사59755250,0.0
다사59755275,0.0
다사59755300,0.0
다사59754725,0.0
다사59754750,0.0
다사59754775,0.0
다사59754800,0.0
다사59754625,0.0
다사59754650,0.0
다사59754675,0.0
다사59754700,0.0
다사59754925,0.021
다사59754950,0.089
다사59754975,0.0
다사59755000,0.0
다사59754825,0.0
다사59754850,0.0
다사59754875,0.0
다사59754900,0.0
다사59755925,0.736
다사59755950,0.69
다사59755975,0.382
다사59756000,0.038
다사59755825,0.462
다사59755850,0.055
다사59755875,0.06
다사59755900,0.471
다사59756125,0.0
다사59756150,0.0
다사59756175,0.0
다사59756200,0.0
다사59756025,0.002
다사59756050,0.131
다사59756075,0.634
다사59756100,0.282
다사59755525,0.772
다사59755550,0.164
다사59755575,0.001
다사59755600,0.0
다사59755425,0.339
다사59755450,0.617
다사59755475,0.022
다사59755500,0.339
다사59755725,0.0
다사59755750,0.0
다사59755775,0.174
다사59755800,0.474
다사59755625,0.0
다사59755650,0.12
다사59755675,0.776
다사59755700,0.028
다사59506500,0.0
다사59506525,0.0
다사59506550,0.0
다사59506575,0.0
다사59506400,0.0
다사59506425,0.0
다사59506450,0.0
다사59506475,0.0
다사59753725,0.985
다사59753750,1.0
다사59753775,1.0
다사59753800,1.0
다사59506600,0.0
다사59506625,0.0
다사59753675,0.06
다사59753700,0.382
다사59506100,0.0
다사59506125,0.0
다사59506150,0.0
다사59506175,0.0
다사59506000,0.0
다사59506025,0.0
다사59506050,0.0
다사59506075,0.0
다사59506300,0.0
다사59506325,0.0
다사59506350,0.0
다사59506375,0.0
다사59506200,0.0
다사59506225,0.0
다사59506250,0.206
다사59506275,0.023
다사59754325,0.467
다사59754350,0.915
다사59754375,0.037
다사59754400,0.0
다사59754225,0.132
다사59754250,0.161
다사59754275,0.122
다사59754300,0.027
다사59754525,0.108
다사59754550,0.784
다사59754575,0.013
다사59754600,0.0
다사59754425,0.0
다사59754450,0.0
다사59754475,0.0
다사59754500,0.0
다사59753925,0.0
다사59753950,0.0
다사59753975,0.0
다사59754000,0.0
다사59753825,1.0
다사59753850,0.621
다사59753875,0.0
다사59753900,0.0
다사59754125,0.0
다사59754150,0.0
다사59754175,0.0
다사59754200,0.0
다사59754025,0.002
다사59754050,0.469
다사59754075,0.457
다사59754100,0.018
다사59504900,0.789
다사59504925,0.965
다사59504950,0.917
다사59504975,0.076
다사59504800,0.093
다사59504825,0.0
다사59504850,0.0
다사59504875,0.373
다사59505100,0.0
다사59505125,0.0
다사59505150,0.0
다사59505175,0.0
다사59505000,0.256
다사59505025,0.112
다사59505050,0.242
다사59505075,0.0
다사59504500,0.0
다사59504525,0.0
다사59504550,0.006
다사59504575,0.0
다사59504400,0.0
다사59504425,0.0
다사59504450,0.0
다사59504475,0.0
다사59504700,0.0
다사59504725,0.0
다사59504750,0.0
다사59504775,0.0
다사59504600,0.0
다사59504625,0.0
다사59504650,0.0
다사59504675,0.0
다사59505700,0.029
다사59505725,0.0
다사59505750,0.271
다사59505775,0.975
다사59505600,0.0
다사59505625,0.0
다사59505650,0.749
다사59505675,0.913
다사59505900,0.057
다사59505925,0.0
다사59505950,0.0
다사59505975,0.0
다사59505800,0.997
다사59505825,1.0
다사59505850,0.603
다사59505875,0.011
다사59505300,0.0
다사59505325,0.0
다사59505350,0.0
다사59505375,0.0
다사59505200,0.0
다사59505225,0.0
다사59505250,0.0
다사59505275,0.0
다사59505500,0.285
다사59505525,0.473
다사59505550,0.0
다사59505575,0.0
다사59505400,0.0
다사59505425,0.193
다사59505450,0.255
다사59505475,0.326
다사59256225,0.0
다사59256250,0.0
다사59256275,0.0
다사59256300,0.0
다사59256125,0.0
다사59256150,0.0
다사59256175,0.0
다사59256200,0.0
다사59256425,0.0
다사59256450,0.0
다사59256475,0.0
다사59256500,0.0
다사59256325,0.0
다사59256350,0.0
다사59256375,0.0
다사59256400,0.0
다사59255825,0.975
다사59255850,0.542
다사59255875,0.107
다사59255900,0.055
다사59255725,0.294
다사59255750,0.949
다사59255775,1.0
다사59255800,1.0
다사59256025,0.0
다사59256050,0.0
다사59256075,0.0
다사59256100,0.0
다사59255925,0.086
다사59255950,0.002
다사59255975,0.0
다사59256000,0.0
다사59504100,0.0
다사59504125,0.287
다사59504150,0.101
다사59504175,0.002
다사59504000,0.0
다사59504025,0.0
다사59504050,0.0
다사59504075,0.0
다사59504300,0.367
다사59504325,0.906
다사59504350,0.666
다사59504375,0.0
다사59504200,0.127
다사59504225,0.071
다사59504250,0.015
다사59504275,0.0
다사59256625,0.0
다사59503725,0.261
다사59503750,0.918
다사59503775,1.0
다사59256525,0.0
다사59256550,0.0
다사59256575,0.0
다사59256600,0.0
다사59503900,0.031
다사59503925,0.0
다사59503950,0.0
다사59503975,0.0
다사59503800,1.0
다사59503825,1.0
다사59503850,0.866
다사59503875,0.405
다사59254625,0.0
다사59254650,0.0
다사59254675,0.0
다사59254700,0.0
다사59254525,0.0
다사59254550,0.0
다사59254575,0.0
다사59254600,0.0
다사59254825,0.0
다사59254850,0.0
다사59254875,0.162
다사59254900,0.994
다사59254725,0.0
다사59254750,0.0
다사59254775,0.0
다사59254800,0.106
다사59254225,0.0
다사59254250,0.0
다사59254275,0.0
다사59254300,0.128
다사59254125,0.095
다사59254150,0.131
다사59254175,0.132
다사59254200,0.001
다사59254425,0.0
다사59254450,0.0
다사59254475,0.0
다사59254500,0.0
다사59254325,0.124
다사59254350,0.0
다사59254375,0.0
다사59254400,0.0
다사59255425,0.0
다사59255450,0.0
다사59255475,0.0
다사59255500,0.02
다사59255325,0.0
다사59255350,0.0
다사59255375,0.0
다사59255400,0.0
다사59255625,0.0
다사59255650,0.486
다사59255675,0.501
다사59255700,0.233
다사59255525,0.0
다사59255550,0.0
다사59255575,0.0
다사59255600,0.0
다사59255025,0.476
다사59255050,0.112
다사59255075,0.0
다사59255100,0.0
다사59254925,1.0
다사59254950,1.0
다사59254975,0.374
다사59255000,0.814
다사59255225,0.0
다사59255250,0.142
다사59255275,0.091
다사59255300,0.0
다사59255125,0.0
다사59255150,0.0
다사59255175,0.0
다사59255200,0.0
다사59005900,0.574
다사59005925,0.0
다사59005950,0.053
다사59005975,0.044
다사59005800,1.0
다사59005825,0.814
다사59005850,0.329
다사59005875,0.58
다사59006100,0.0
다사59006125,0.0
다사59006150,0.0
다사59006175,0.0
다사59006000,0.0
다사59006025,0.0
다사59006050,0.0
다사59006075,0.0
다사59005500,0.0
다사59005525,0.0
다사59005550,0.0
다사59005575,0.0
다사59005400,0.0
다사59005425,0.0
다사59005450,0.0
다사59005475,0.0
다사59005700,0.0
다사59005725,0.0
다사59005750,0.218
다사59005775,0.903
다사59005600,0.0
다사59005625,0.0
다사59005650,0.0
다사59005675,0.048
다사59253825,1.0
다사59253850,1.0
다사59253875,0.889
다사59253900,0.689
다사59006600,0.0
다사59253750,0.185
다사59253775,0.971
다사59253800,1.0
다사59254025,0.0
다사59254050,0.0
다사59254075,0.0
다사59254100,0.0
다사59253925,0.669
다사59253950,0.426
다사59253975,0.0
다사59254000,0.0
다사59006300,0.0
다사59006325,0.0
다사59006350,0.0
다사59006375,0.0
다사59006200,0.0
다사59006225,0.016
다사59006250,0.019
다사59006275,0.0
다사59006500,0.0
다사59006525,0.0
다사59006550,0.0
다사59006575,0.0
다사59006400,0.0
다사59006425,0.0
다사59006450,0.0
다사59006475,0.0
다사59004300,0.0
다사59004325,0.0
다사59004350,0.0
다사59004375,0.0
다사59004200,0.0
다사59004225,0.0
다사59004250,0.0
다사59004275,0.0
다사59004500,0.0
다사59004525,0.0
다사59004550,0.0
다사59004575,0.0
다사59004400,0.0
다사59004425,0.0
다사59004450,0.0
다사59004475,0.0
다사59003900,0.774
다사59003925,1.0
다사59003950,0.896
다사59003975,0.121
다사59003800,0.979
다사59003825,0.632
다사59003850,0.521
다사59003875,0.651
다사59004100,0.542
다사59004125,0.521
다사59004150,0.318
다사59004175,0.0
다사59004000,0.0
다사59004025,0.0
다사59004050,0.0
다사59004075,0.125
다사59005100,0.0
다사59005125,0.0
다사59005150,0.0
다사59005175,0.0
다사59005000,0.31
다사59005025,0.477
다사59005050,0.0
다사59005075,0.0
다사59005300,0.0
다사59005325,0.0
다사59005350,0.0
다사59005375,0.0
다사59005200,0.0
다사59005225,0.0
다사59005250,0.016
다사59005275,0.026
다사59004700,0.0
다사59004725,0.036
다사59004750,0.0
다사59004775,0.0
다사59004600,0.0
다사59004625,0.0
다사59004650,0.0
다사59004675,0.0
다사59004900,0.69
다사59004925,0.935
다사59004950,0.805
다사59004975,0.438
다사59004800,0.072
다사59004825,0.05
다사59004850,0.0
다사59004875,0.0
다사58755550,0.0
다사58755575,0.0
다사58755600,0.0
다사58755625,0.0
다사58755450,0.0
다사58755475,0.0
다사58755500,0.0
다사58755525,0.0
다사58755750,0.0
다사58755775,0.224
다사58755800,0.659
다사58755825,0.752
다사58755650,0.0
다사58755675,0.0
다사58755700,0.0
다사58755725,0.0
다사58755150,0.0
다사58755175,0.0
다사58755200,0.0
다사58755225,0.0
다사58755050,0.0
다사58755075,0.0
다사58755100,0.0
다사58755125,0.0
다사58755350,0.0
다사58755375,0.0
다사58755400,0.0
다사58755425,0.0
다사58755250,0.0
다사58755275,0.0
다사58755300,0.0
다사58755325,0.0
다사58756350,0.0
다사58756375,0.0
다사58756400,0.0
다사58756425,0.0
다사58756250,0.0
다사58756275,0.0
다사58756300,0.0
다사58756325,0.0
다사58756550,0.0
다사58756575,0.0
다사58756600,0.0
다사59003775,0.875
다사58756450,0.0
다사58756475,0.0
다사58756500,0.0
다사58756525,0.0
다사58755950,0.0
다사58755975,0.046
다사58756000,0.047
다사58756025,0.02
다사58755850,0.186
다사58755875,0.847
다사58755900,0.926
다사58755925,0.309
다사58756150,0.235
다사58756175,0.265
다사58756200,0.0
다사58756225,0.103
다사58756050,0.0
다사58756075,0.0
다사58756100,0.0
다사58756125,0.0
다사58753950,0.063
다사58753975,0.0
다사58754000,0.0
다사58754025,0.0
다사58753775,0.233
다사58753800,0.244
다사58753900,0.001
다사58753925,0.381
다사58754150,0.456
다사58754175,0.239
다사58754200,0.0
다사58754225,0.0
다사58754050,0.0
다사58754075,0.0
다사58754100,0.182
다사58754125,0.846
다사58506375,0.0
다사58506400,0.0
다사58506425,0.0
다사58506450,0.0
다사58506275,0.0
다사58506300,0.0
다사58506325,0.0
다사58506350,0.0
다사58506575,0.0
다사58506600,0.0
다사58506625,0.0
다사58506650,0.0
다사58506475,0.0
다사58506500,0.0
다사58506525,0.0
다사58506550,0.0
다사58754750,0.0
다사58754775,0.0
다사58754800,0.0
다사58754825,0.34
다사58754650,0.0
다사58754675,0.0
다사58754700,0.019
다사58754725,0.421
다사58754950,0.699
다사58754975,0.301
다사58755000,0.323
다사58755025,0.017
다사58754850,0.0
다사58754875,0.0
다사58754900,0.315
다사58754925,0.956
다사58754350,0.0
다사58754375,0.0
다사58754400,0.0
다사58754425,0.0
다사58754250,0.0
다사58754275,0.0
다사58754300,0.0
다사58754325,0.0
다사58754550,0.0
다사58754575,0.0
다사58754600,0.0
다사58754625,0.0
다사58754450,0.0
다사58754475,0.0
다사58754500,0.0
다사58754525,0.0
다사58505175,0.0
다사58505200,0.0
다사58505225,0.0
다사58505250,0.0
다사58505075,0.0
다사58505100,0.0
다사58505125,0.0
다사58505150,0.0
다사58505375,0.0
다사58505400,0.0
다사58505425,0.0
다사58505450,0.007
다사58505275,0.0
다사58505300,0.0
다사58505325,0.0
다사58505350,0.0
다사58504775,0.0
다사58504800,0.0
다사58504825,0.29
다사58504850,0.0
다사58504675,0.0
다사58504700,0.0
다사58504725,0.0
다사58504750,0.0
다사58504975,0.332
다사58505000,0.0
다사58505025,0.0
다사58505050,0.0
다사58504875,0.0
다사58504900,0.23
다사58504925,0.598
다사58504950,0.29
다사58505975,0.0
다사58506000,0.0
다사58506025,0.05
다사58506050,0.015
다사58505875,0.57
다사58505900,1.0
다사58505925,0.516
다사58505950,0.0
다사58506175,0.409
다사58506200,0.0
다사58506225,0.089
다사58506250,0.0
다사58506075,0.0
다사58506100,0.0
다사58506125,0.0
다사58506150,0.53
다사58505575,0.0
다사58505600,0.0
다사58505625,0.0
다사58505650,0.0
다사58505475,0.187
다사58505500,0.0
다사58505525,0.0
다사58505550,0.0
다사58505775,0.0
다사58505800,0.0
다사58505825,0.0
다사58505850,0.029
다사58505675,0.0
다사58505700,0.0
다사58505725,0.0
다사58505750,0.0
다사58256225,0.042
다사58256250,0.0
다사58256275,0.0
다사58256300,0.0
다사58256125,0.004
다사58256150,0.94
다사58256175,0.181
다사58256200,0.013
다사58256425,0.0
다사58256450,0.0
다사58256475,0.0
다사58256500,0.0
다사58256325,0.0
다사58256350,0.0
다사58256375,0.0
다사58256400,0.0
다사58255825,0.0
다사58255850,0.0
다사58255875,0.228
다사58255900,0.667
다사58255725,0.0
다사58255750,0.0
다사58255775,0.0
다사58255800,0.0
다사58256025,0.0
다사58256050,0.063
다사58256075,0.0
다사58256100,0.0
다사58255925,0.523
다사58255950,0.0
다사58255975,0.0
다사58256000,0.0
다사58504375,0.0
다사58504400,0.0
다사58504425,0.0
다사58504450,0.001
다사58504275,0.0
다사58504300,0.0
다사58504325,0.0
다사58504350,0.0
다사58504575,0.0
다사58504600,0.0
다사58504625,0.0
다사58504650,0.0
다사58504475,0.065
다사58504500,0.0
다사58504525,0.0
다사58504550,0.0
다사58256625,0.0
다사58256650,0.0
다사58256675,0.0
다사58504050,0.0
다사58256525,0.0
다사58256550,0.0
다사58256575,0.0
다사58256600,0.0
다사58504175,0.002
다사58504200,0.0
다사58504225,0.0
다사58504250,0.0
다사58504075,0.075
다사58504100,0.556
다사58504125,0.3
다사58504150,0.018
다사58254625,0.0
다사58254650,0.0
다사58254675,0.0
다사58254700,0.0
다사58254525,0.0
다사58254550,0.0
다사58254575,0.0
다사58254600,0.0
다사58254825,0.11
다사58254850,0.0
다사58254875,0.0
다사58254900,0.124
다사58254725,0.0
다사58254750,0.0
다사58254775,0.0
다사58254800,0.0
다사58254225,0.0
다사58254250,0.0
다사58254275,0.0
다사58254300,0.0
다사58254125,0.0
다사58254150,0.241
다사58254175,0.244
다사58254200,0.0
다사58254425,0.0
다사58254450,0.165
다사58254475,0.301
다사58254500,0.0
다사58254325,0.0
다사58254350,0.0
다사58254375,0.0
다사58254400,0.0
다사58255425,0.0
다사58255450,0.0
다사58255475,0.458
다사58255500,0.382
다사58255325,0.0
다사58255350,0.0
다사58255375,0.0
다사58255400,0.0
다사58255625,0.0
다사58255650,0.0
다사58255675,0.0
다사58255700,0.0
다사58255525,0.0
다사58255550,0.118
다사58255575,0.158
다사58255600,0.0
다사58255025,0.0
다사58255050,0.0
다사58255075,0.0
다사58255100,0.0
다사58254925,0.245
다사58254950,0.305
다사58254975,0.018
다사58255000,0.0
다사58255225,0.0
다사58255250,0.0
다사58255275,0.0
다사58255300,0.0
다사58255125,0.02
다사58255150,0.041
다사58255175,0.0
다사58255200,0.0
다사58005725,0.0
다사58005750,0.0
다사58005775,0.0
다사58005800,0.0
다사58005625,0.0
다사58005650,0.0
다사58005675,0.0
다사58005700,0.0
다사58005925,0.0
다사58005950,0.0
다사58005975,0.0
다사58006000,0.0
다사58005825,0.0
다사58005850,0.0
다사58005875,0.0
다사58005900,0.0
다사58005325,0.0
다사58005350,0.0
다사58005375,0.0
다사58005400,0.0
다사58005225,0.0
다사58005250,0.0
다사58005275,0.0
다사58005300,0.0
다사58005525,0.668
다사58005550,0.743
다사58005575,0.307
다사58005600,0.0
다사58005425,0.0
다사58005450,0.014
다사58005475,0.009
다사58005500,0.435
다사58006525,0.0
다사58006550,0.0
다사58006575,0.0
다사58006600,0.0
다사58006425,0.0
다사58006450,0.0
다사58006475,0.0
다사58006500,0.0
다사58254025,0.0
다사58254050,0.0
다사58254075,0.177
다사58254100,0.222
다사58006625,0.0
다사58006650,0.0
다사58006675,0.0
다사58254000,0.0
다사58006125,0.003
다사58006150,0.884
다사58006175,0.694
다사58006200,0.076
다사58006025,0.0
다사58006050,0.0
다사58006075,0.0
다사58006100,0.0
다사58006325,0.0
다사58006350,0.0
다사58006375,0.0
다사58006400,0.0
다사58006225,0.029
다사58006250,0.0
다사58006275,0.0
다사58006300,0.0
다사58004125,0.0
다사58004150,0.121
다사58004175,0.96
다사58004200,0.796
다사58004025,0.0
다사58004050,0.0
다사58004075,0.0
다사58004100,0.0
다사58004325,0.0
다사58004350,0.0
다사58004375,0.0
다사58004400,0.0
다사58004225,0.305
다사58004250,0.188
다사58004275,0.0
다사58004300,0.0
다사57756450,0.0
다사57756475,0.0
다사57756500,0.0
다사57756525,0.0
다사57756350,0.0
다사57756375,0.0
다사57756400,0.0
다사57756425,0.0
다사57756650,0.0
다사57756675,0.0
다사58003975,0.0
다사58004000,0.0
다사57756550,0.0
다사57756575,0.0
다사57756600,0.0
다사57756625,0.0
다사58004925,0.023
다사58004950,0.298
다사58004975,0.0
다사58005000,0.0
다사58004825,0.127
다사58004850,0.0
다사58004875,0.0
다사58004900,0.0
다사58005125,0.039
다사58005150,0.336
다사58005175,0.0
다사58005200,0.0
다사58005025,0.0
다사58005050,0.0
다사58005075,0.0
다사58005100,0.0
다사58004525,0.0
다사58004550,0.0
다사58004575,0.0
다사58004600,0.0
다사58004425,0.0
다사58004450,0.0
다사58004475,0.0
다사58004500,0.0
다사58004725,0.0
다사58004750,0.0
다사58004775,0.0
다사58004800,0.0
다사58004625,0.344
다사58004650,0.0
다사58004675,0.0
다사58004700,0.0
다사57755250,0.0
다사57755275,0.0
다사57755300,0.0
다사57755325,0.0
다사57755150,0.011
다사57755175,0.0
다사57755200,0.0
다사57755225,0.0
다사57755450,0.056
다사57755475,0.422
다사57755500,0.127
다사57755525,0.173
다사57755350,0.0
다사57755375,0.0
다사57755400,0.0
다사57755425,0.0
다사57754850,0.0
다사57754875,0.0
다사57754900,0.0
다사57754925,0.32
다사57754750,0.021
다사57754775,0.042
다사57754800,0.218
다사57754825,0.022
다사57755050,0.0
다사57755075,0.0
다사57755100,0.0
다사57755125,0.0
다사57754950,0.037
다사57754975,0.0
다사57755000,0.0
다사57755025,0.0
다사57756050,0.0
다사57756075,0.0
다사57756100,0.0
다사57756125,0.0
다사57755950,0.0
다사57755975,0.0
다사57756000,0.0
다사57756025,0.0
다사57756250,0.0
다사57756275,0.0
다사57756300,0.0
다사57756325,0.0
다사57756150,0.137
다사57756175,0.938
다사57756200,0.015
다사57756225,0.0
다사57755650,0.0
다사57755675,0.0
다사57755700,0.0
다사57755725,0.0
다사57755550,0.022
다사57755575,0.0
다사57755600,0.0
다사57755625,0.0
다사57755850,0.0
다사57755875,0.0
다사57755900,0.0
다사57755925,0.0
다사57755750,0.0
다사57755775,0.0
다사57755800,0.0
다사57755825,0.0
다사57506375,0.0
다사57506400,0.0
다사57506425,0.0
다사57506450,0.0
다사57506275,0.0
다사57506300,0.0
다사57506325,0.0
다사57506350,0.0
다사57506575,0.0
다사57506600,0.0
다사57506625,0.0
다사57506650,0.0
다사57506475,0.0
다사57506500,0.0
다사57506525,0.0
다사57506550,0.0
다사57505975,0.0
다사57506000,0.0
다사57506025,0.0
다사57506050,0.0
다사57505875,0.0
다사57505900,0.0
다사57505925,0.0
다사57505950,0.0
다사57506175,0.548
다사57506200,0.0
다사57506225,0.0
다사57506250,0.0
다사57506075,0.0
다사57506100,0.0
다사57506125,0.0
다사57506150,0.21
다사57754450,0.0
다사57754475,0.0
다사57754500,0.0
다사57754525,0.0
다사57754350,0.0
다사57754375,0.0
다사57754400,0.0
다사57754425,0.0
다사57754650,0.0
다사57754675,0.0
다사57754700,0.0
다사57754725,0.0
다사57754550,0.0
다사57754575,0.0
다사57754600,0.0
다사57754625,0.133
다사57754050,0.0
다사57754075,0.0
다사57754100,0.0
다사57754125,0.0
다사57506675,0.0
다사57753975,0.0
다사57754000,0.0
다사57754025,0.0
다사57754250,0.41
다사57754275,0.0
다사57754300,0.0
다사57754325,0.0
다사57754150,0.131
다사57754175,1.0
다사57754200,0.941
다사57754225,0.505
다사57504775,0.545
다사57504800,0.014
다사57504825,0.0
다사57504850,0.0
다사57504675,0.0
다사57504700,0.0
다사57504725,0.0
다사57504750,0.342
다사57504975,0.0
다사57505000,0.149
다사57505025,0.0
다사57505050,0.0
다사57504875,0.0
다사57504900,0.241
다사57504925,0.082
다사57504950,0.0
다사57504375,0.0
다사57504400,0.0
다사57504425,0.073
다사57504450,0.039
다사57504275,0.0
다사57504300,0.0
다사57504325,0.0
다사57504350,0.0
다사57504575,0.0
다사57504600,0.0
다사57504625,0.0
다사57504650,0.0
다사57504475,0.0
다사57504500,0.0
다사57504525,0.0
다사57504550,0.0
다사57505575,0.0
다사57505600,0.0
다사57505625,0.0
다사57505650,0.0
다사57505475,0.0
다사57505500,0.0
다사57505525,0.0
다사57505550,0.0
다사57505775,0.0
다사57505800,0.0
다사57505825,0.0
다사57505850,0.0
다사57505675,0.0
다사57505700,0.0
다사57505725,0.0
다사57505750,0.0
다사57505175,0.0
다사57505200,0.0
다사57505225,0.0
다사57505250,0.01
다사57505075,0.0
다사57505100,0.0
다사57505125,0.0
다사57505150,0.0
다사57505375,0.0
다사57505400,0.0
다사57505425,0.0
다사57505450,0.0
다사57505275,0.0
다사57505300,0.001
다사57505325,0.0
다사57505350,0.0
다사57255925,0.0
다사57255950,0.0
다사57255975,0.0
다사57256000,0.0
다사57255825,0.0
다사57255850,0.0
다사57255875,0.0
다사57255900,0.0
다사57256125,0.0
다사57256150,0.0
다사57256175,0.0
다사57256200,0.0
다사57256025,0.0
다사57256050,0.0
다사57256075,0.0
다사57256100,0.0
