CELL_ID,4월_유출,4월_유입,4월_총이동,9월_유출,9월_유입,9월_총이동,일평균_유출,일평균_유입,일평균_총이동
다사48254475,1846.95,1842.05,3689,2066.42,2018.77,4085.19,1956.685,1930.4099999999999,3887.0950000000003
다사60755600,2342.2,1801.1,4143.3,2013.08,1617.21,3630.28,2177.64,1709.155,3886.79
다사52504225,1729.35,1592.85,3322.2,2295.62,2151.83,4447.46,2012.485,1872.34,3884.83
다사47505100,2006.2,2071.65,4077.85,1808.66,1880.07,3688.73,1907.43,1975.8600000000001,3883.29
다사61005125,2037,2022.65,4059.65,1881.21,1821.36,3702.58,1959.105,1922.005,3881.115
다사61505825,1992.2,1917.3,3909.5,1967.44,1884.2,3851.65,1979.8200000000002,1900.75,3880.575
다사50005300,2125.55,2046.45,4172,1822.46,1761.72,3584.18,1974.005,1904.085,3878.09
다사59506300,2255.75,2270.45,4526.2,1582.61,1638.09,3220.69,1919.1799999999998,1954.27,3873.4449999999997
다사52505600,2647.75,2588.95,5236.7,1293.65,1211.45,2505.1,1970.7,1900.1999999999998,3870.8999999999996
다사64504350,2178.4,2105.95,4284.35,1756.23,1698.88,3455.11,1967.315,1902.415,3869.7300000000005
다사51256175,2049.95,1963.85,4013.8,1893.94,1828.54,3722.49,1971.945,1896.195,3868.145
다사62255125,2109.1,2074.8,4183.9,1788.43,1763.06,3551.5,1948.7649999999999,1918.93,3867.7
다사64754350,2224.6,2210.25,4434.85,1648.27,1652.08,3300.34,1936.435,1931.165,3867.5950000000003
다사59506175,1548.75,1510.95,3059.7,2362.53,2310.11,4672.64,1955.64,1910.5300000000002,3866.17
다사46255125,1948.8,1974.7,3923.5,1901.51,1905.03,3806.54,1925.155,1939.865,3865.02
다사38005150,2037.7,2118.9,4156.6,1757.8,1814.83,3572.63,1897.75,1966.865,3864.6150000000002
다사63255100,1916.95,1930.95,3847.9,1975.02,1903.43,3878.45,1945.9850000000001,1917.19,3863.175
다사57505125,1941.8,1907.15,3848.95,2010.1,1864.15,3874.24,1975.9499999999998,1885.65,3861.595
다사66254825,2153.2,2187.5,4340.7,1673.09,1703.92,3377.01,1913.145,1945.71,3858.855
다사63254275,2014.6,2030.35,4044.95,1835.87,1832.14,3668.01,1925.235,1931.245,3856.48
다사58506100,1903.65,1766.8,3670.45,2088.95,1952.5,4041.46,1996.3,1859.65,3855.955
다사48504550,2039.8,1928.15,3967.95,1891.44,1851.48,3742.92,1965.62,1889.815,3855.435
다사49505325,1964.2,1874.95,3839.15,1978.75,1892.81,3871.56,1971.475,1883.88,3855.355
다사51255425,2172.45,2066.4,4238.85,1808.7,1662.74,3471.44,1990.5749999999998,1864.5700000000002,3855.1450000000004
다사47504300,2044.35,1962.45,4006.8,1881.81,1821.62,3703.44,1963.08,1892.0349999999999,3855.12
다사54755300,2245.25,1920.45,4165.7,1937.15,1606.21,3543.36,2091.2,1763.33,3854.5299999999997
다사57256175,2003.75,1890,3893.75,1967.35,1842.44,3809.79,1985.55,1866.22,3851.77
다사47254100,1990.1,1957.9,3948,1889.21,1864.97,3754.18,1939.655,1911.435,3851.09
다사59005575,2082.85,1964.55,4047.4,1864.37,1788.08,3652.46,1973.61,1876.315,3849.9300000000003
다사64505475,1863.05,1848.7,3711.75,2008.49,1978.73,3987.22,1935.77,1913.7150000000001,3849.4849999999997
다사47504100,1870.75,1787.8,3658.55,2050.05,1982.05,4032.1,1960.4,1884.925,3845.325
다사66504750,2086.35,2027.2,4113.55,1811.13,1764.61,3575.74,1948.74,1895.905,3844.645
다사42255100,2752.75,2779.7,5532.45,1068.32,1080.66,2148.98,1910.5349999999999,1930.1799999999998,3840.715
다사65255675,1981.7,1935.85,3917.55,1935.46,1819.59,3755.05,1958.58,1877.7199999999998,3836.3
다사63005125,1957.55,1934.1,3891.65,1897.29,1878.94,3776.24,1927.42,1906.52,3833.9449999999997
다사55004250,2145.85,1957.2,4103.05,1853.62,1699.08,3552.69,1999.735,1828.1399999999999,3827.87
다사51255475,1938.65,1823.15,3761.8,2001.8,1890.57,3892.37,1970.225,1856.8600000000001,3827.085
다사60755925,1792,1751.4,3543.4,2086.67,2021.37,4108.04,1939.335,1886.385,3825.7200000000003
다사63505575,2201.5,2124.15,4325.65,1697.5,1626.36,3323.87,1949.5,1875.255,3824.7599999999998
다사58005800,2035.95,2044.7,4080.65,1791.27,1777.13,3568.41,1913.6100000000001,1910.915,3824.5299999999997
다사51254925,1766.8,1733.2,3500,2075.67,2071.78,4147.45,1921.2350000000001,1902.4900000000002,3823.725
다사60005300,1959.3,1977.85,3937.15,1914.72,1794.07,3708.79,1937.01,1885.96,3822.9700000000003
다사57506075,1978.9,1948.8,3927.7,1886.57,1822.76,3709.33,1932.7350000000001,1885.78,3818.515
다사48004450,1969.8,1945.3,3915.1,1842.51,1877.74,3720.25,1906.155,1911.52,3817.675
다사60254275,2121.7,2031.05,4152.75,1779.55,1698.5,3478.05,1950.625,1864.775,3815.4
다사49005950,1962.45,1865.5,3827.95,1928.13,1873.21,3801.34,1945.29,1869.355,3814.645
다사58505225,2029.65,1993.95,4023.6,1816.19,1789.18,3605.37,1922.92,1891.565,3814.4849999999997
다사49254475,2223.9,2036.65,4260.55,1747.78,1619.82,3367.6,1985.8400000000001,1828.2350000000001,3814.075
다사52505350,2363.55,2322.95,4686.5,1489.07,1449.24,2938.31,1926.31,1886.0949999999998,3812.4049999999997
다사47254550,1912.4,1954.05,3866.45,1868.88,1887.31,3756.19,1890.64,1920.6799999999998,3811.3199999999997
다사48004325,1851.85,1883,3734.85,1917.55,1964.88,3882.43,1884.6999999999998,1923.94,3808.64
다사56005075,2074.8,2101.75,4176.55,1703.02,1735.83,3438.85,1888.91,1918.79,3807.7
다사58256125,2046.8,1953.35,4000.15,1872.85,1740.35,3613.2,1959.8249999999998,1846.85,3806.675
다사56756000,2299.5,2257.85,4557.35,1553.12,1499.11,3052.22,1926.31,1878.48,3804.785
다사49254050,2124.15,1828.75,3952.9,1946.35,1709.16,3655.51,2035.25,1768.955,3804.205
다사45004525,2916.55,2930.55,5847.1,748.93,1008.37,1757.3,1832.74,1969.46,3802.2000000000003
다사48505175,2003.75,1881.6,3885.35,1885.41,1828.31,3713.73,1944.58,1854.955,3799.54
다사44754225,2077.6,2052.05,4129.65,1748.31,1712.55,3460.86,1912.955,1882.3000000000002,3795.255
다사42004775,1460.55,1575,3035.55,2231.8,2321.51,4553.3,1846.1750000000002,1948.255,3794.425
다사48254325,1983.8,1879.85,3863.65,1909.94,1814.42,3724.36,1946.87,1847.135,3794.005
다사57756050,1897,1880.9,3777.9,1882.06,1926.25,3808.32,1889.53,1903.575,3793.11
다사70755150,1556.45,1540,3096.45,2299.12,2189.73,4488.86,1927.7849999999999,1864.865,3792.6549999999997
다사50754425,2001.65,1922.2,3923.85,1891.79,1766.16,3657.95,1946.72,1844.18,3790.8999999999996
다사56005200,2289,2254,4543,1514.05,1519.59,3033.65,1901.525,1886.795,3788.325
다사58256275,1879.15,1844.15,3723.3,1929.44,1923.75,3853.19,1904.295,1883.95,3788.245
다사60754975,2023.7,2032.45,4056.15,1779.13,1741.03,3520.16,1901.415,1886.74,3788.1549999999997
다사46255275,2152.15,2056.25,4208.4,1726.5,1638.3,3364.79,1939.325,1847.275,3786.595
다사50505450,2316.65,2366,4682.65,1410.8,1477.46,2888.26,1863.725,1921.73,3785.455
다사56755750,137.55,115.5,253.05,3965.02,3341.04,7306.06,2051.285,1728.27,3779.5550000000003
다사61505725,2137.8,2296,4433.8,1482.02,1641.22,3123.24,1809.91,1968.6100000000001,3778.52
다사65254475,1995,1981.35,3976.35,1809.81,1769.73,3579.54,1902.405,1875.54,3777.9449999999997
다사46754075,1995.7,2051.7,4047.4,1743.99,1758.11,3502.1,1869.845,1904.9049999999997,3774.75
다사48254175,1961.4,1940.05,3901.45,1850.15,1792.87,3643.01,1905.775,1866.46,3772.23
다사51004375,1782.9,1717.45,3500.35,2044.13,1999.9,4044.03,1913.515,1858.6750000000002,3772.19
다사65504600,1778.35,1964.9,3743.25,1677.11,2120.63,3797.74,1727.73,2042.765,3770.495
다사66504475,1997.45,1934.8,3932.25,1824.7,1781.64,3606.35,1911.075,1858.22,3769.3
다사46754600,2018.45,2165.8,4184.25,1603.18,1744.12,3347.3,1810.815,1954.96,3765.775
다사55505675,2863.7,1652,4515.7,1900.24,1113.44,3013.68,2381.97,1382.72,3764.6899999999996
다사45504100,2567.6,2460.5,5028.1,1031.16,1458.58,2489.74,1799.38,1959.54,3758.92
다사45753950,1913.8,1816.5,3730.3,1950.16,1835.28,3785.44,1931.98,1825.8899999999999,3757.87
다사69254400,1956.15,1876.7,3832.85,1868.61,1811.71,3680.32,1912.38,1844.205,3756.585
다사56505525,1914.15,1824.55,3738.7,1947.82,1822.53,3770.35,1930.9850000000001,1823.54,3754.5249999999996
다사50004550,1835.05,2265.55,4100.6,1536.59,1871.47,3408.05,1685.82,2068.51,3754.3250000000003
다사43005175,2165.1,2130.45,4295.55,1584.31,1624.94,3209.25,1874.705,1877.695,3752.4
다사59254400,2081.8,2039.8,4121.6,1713.52,1669.64,3383.16,1897.66,1854.72,3752.38
다사61255800,1949.5,1871.1,3820.6,1869.42,1813.52,3682.94,1909.46,1842.31,3751.77
다사42004450,1917.65,1880.9,3798.55,1881.12,1822.91,3704.03,1899.385,1851.9050000000002,3751.29
다사67254500,1982.05,1999.55,3981.6,1751.08,1768.41,3519.49,1866.565,1883.98,3750.545
다사49004050,2042.25,1902.95,3945.2,1837.03,1710.46,3547.5,1939.6399999999999,1806.705,3746.35
다사40754825,1824.2,1838.2,3662.4,1911.91,1916.4,3828.31,1868.055,1877.3000000000002,3745.355
다사49755625,2009.7,1934.45,3944.15,1805.95,1740.54,3546.48,1907.825,1837.495,3745.315
다사59504150,1818.6,1884.05,3702.65,1815.67,1964.52,3780.19,1817.135,1924.2849999999999,3741.42
다사48004225,2060.1,1891.05,3951.15,1840.45,1690.83,3531.28,1950.275,1790.94,3741.215
다사46004325,1516.55,1502.9,3019.45,2256.88,2205.92,4462.81,1886.7150000000001,1854.41,3741.13
다사45504475,2126.95,2066.75,4193.7,1654.39,1632.77,3287.16,1890.67,1849.76,3740.43
다사50004125,1466.85,1488.9,2955.75,2205.08,2314.28,4519.36,1835.965,1901.5900000000001,3737.555
다사69254450,1887.2,1781.85,3669.05,1934.02,1869.28,3803.3,1910.6100000000001,1825.565,3736.175
다사40004425,1876.7,1970.85,3847.55,1796.18,1824.44,3620.62,1836.44,1897.645,3734.085
다사67004350,2111.55,1994.65,4106.2,1734.83,1625.71,3360.54,1923.19,1810.18,3733.37
다사50755500,2021.25,2030.35,4051.6,1728.06,1678.44,3406.5,1874.655,1854.395,3729.05
다사45755350,2227.75,2074.8,4302.55,1615.95,1528.41,3144.37,1921.85,1801.605,3723.46
다사47253975,1789.9,1684.9,3474.8,2018.91,1950.66,3969.56,1904.4050000000002,1817.7800000000002,3722.1800000000003
다사40504425,2131.15,1967,4098.15,1722.39,1620.17,3342.56,1926.77,1793.585,3720.3549999999996
다사58506125,1587.6,1518.65,3106.25,2238.22,2093.15,4331.37,1912.9099999999999,1805.9,3718.81
다사49754550,1799.7,2352,4151.7,1369.84,1913.54,3283.38,1584.77,2132.77,3717.54
다사48505925,1787.45,1794.1,3581.55,1904.82,1942.14,3846.96,1846.135,1868.12,3714.255
다사63504450,2197.65,2112.6,4310.25,1609.57,1506.32,3115.89,1903.6100000000001,1809.46,3713.0699999999997
다사54005075,2346.75,2341.5,4688.25,1361.81,1364.25,2726.05,1854.28,1852.875,3707.15
다사47504225,1863.75,1732.5,3596.25,1937.24,1873.54,3810.78,1900.495,1803.02,3703.5150000000003
다사49254950,1907.85,1919.4,3827.25,1783.65,1795.17,3578.82,1845.75,1857.285,3703.035
다사61504875,1725.15,1834,3559.15,1804.14,2028.76,3832.9,1764.645,1931.38,3696.025
다사48754275,1930.25,1858.85,3789.1,1809.39,1789.56,3598.95,1869.8200000000002,1824.205,3694.0249999999996
다사61004425,2256.45,2391.2,4647.65,1368.27,1370.52,2738.79,1812.36,1880.86,3693.22
다사52754150,2083.55,2051.7,4135.25,1632.49,1618.66,3251.15,1858.02,1835.1799999999998,3693.2
다사62505900,646.8,3544.1,4190.9,500.46,2690.97,3191.42,573.63,3117.535,3691.16
다사57004250,1996.05,1967,3963.05,1734.34,1684.62,3418.97,1865.195,1825.81,3691.01
다사59005200,1560.3,1558.9,3119.2,2133.94,2127,4260.94,1847.12,1842.95,3690.0699999999997
다사47505300,1947.75,1825.95,3773.7,1865.33,1737.99,3603.32,1906.54,1781.97,3688.51
다사59504400,2090.2,1962.1,4052.3,1705.39,1610.5,3315.9,1897.795,1786.3,3684.1000000000004
다사64754500,2066.4,1962.1,4028.5,1705.24,1630.95,3336.19,1885.8200000000002,1796.525,3682.3450000000003
다사54754900,1876.35,1866.9,3743.25,1813.9,1807.42,3621.32,1845.125,1837.16,3682.285
다사52504800,1845.2,1864.8,3710,1820.44,1833.95,3654.39,1832.8200000000002,1849.375,3682.1949999999997
다사59506325,2010.05,2039.8,4049.85,1675.49,1638.37,3313.86,1842.77,1839.085,3681.855
다사53004800,1285.9,1298.85,2584.75,2372.16,2401.53,4773.69,1829.03,1850.19,3679.22
다사55504600,1852.9,1964.2,3817.1,1639.35,1898.65,3537.99,1746.125,1931.4250000000002,3677.545
다사64004150,2039.45,1948.45,3987.9,1713.42,1650.88,3364.3,1876.435,1799.665,3676.1000000000004
다사58504600,1437.1,1463.35,2900.45,2214.7,2230.54,4445.24,1825.8999999999999,1846.945,3672.845
다사46004625,1990.1,1965.25,3955.35,1693.88,1696.09,3389.98,1841.99,1830.67,3672.665
다사64004800,1666.35,1771,3437.35,1848.67,2058.64,3907.3,1757.51,1914.82,3672.325
다사69254300,1944.6,1944.25,3888.85,1712.64,1737.19,3449.83,1828.62,1840.72,3669.34
다사67254675,1866.9,2142.7,4009.6,1572.29,1755.11,3327.39,1719.595,1948.9049999999997,3668.495
다사66254750,1980.65,2014.6,3995.25,1654.08,1686.72,3340.81,1817.365,1850.6599999999999,3668.0299999999997
다사49505250,2071.65,1974,4045.65,1686.51,1602.19,3288.7,1879.08,1788.095,3667.175
다사51754325,1847.65,1754.2,3601.85,1906.51,1813.91,3720.42,1877.08,1784.055,3661.135
다사71005075,2105.6,1999.9,4105.5,1621.69,1594.13,3215.82,1863.645,1797.015,3660.66
다사61505450,1851.85,1539.3,3391.15,2144.05,1781.91,3925.96,1997.95,1660.605,3658.5550000000003
다사41504950,2444.4,2397.15,4841.55,1255.76,1218.37,2474.14,1850.08,1807.76,3657.8450000000003
다사64504400,2066.75,2051.7,4118.45,1593.39,1600.69,3194.08,1830.0700000000002,1826.195,3656.265
다사57005400,1910.3,1866.2,3776.5,1817.08,1718.53,3535.61,1863.69,1792.365,3656.0550000000003
다사42254875,2228.8,2120.65,4349.45,1518.98,1432.25,2951.23,1873.89,1776.45,3650.34
다사56004225,2041.2,1997.8,4039,1632.78,1628.65,3261.43,1836.99,1813.225,3650.215
다사40754475,2070.95,2042.25,4113.2,1596.41,1590.09,3186.5,1833.6799999999998,1816.17,3649.85
다사64005075,2031.05,2000.25,4031.3,1659.34,1606.84,3266.17,1845.195,1803.545,3648.735
다사62256275,1762.95,1678.6,3441.55,1943.01,1912.68,3855.7,1852.98,1795.6399999999999,3648.625
다사45504450,1617.35,1607.55,3224.9,2050,2018.88,4068.87,1833.675,1813.2150000000001,3646.885
다사62754825,1047.2,938.35,1985.55,2712.24,2593.86,5306.1,1879.7199999999998,1766.105,3645.8250000000003
다사43255150,2116.1,2237.55,4353.65,1431.88,1502.32,2934.2,1773.99,1869.935,3643.9249999999997
다사49505600,1972.95,1880.55,3853.5,1777.83,1654.75,3432.58,1875.3899999999999,1767.65,3643.04
다사67254775,1908.55,1822.8,3731.35,1796.2,1756.25,3552.45,1852.375,1789.525,3641.8999999999996
다사63255125,1764.35,1773.45,3537.8,1828.68,1915.5,3744.18,1796.5149999999999,1844.475,3640.99
다사45504575,137.2,394.1,531.3,3251.98,3496.67,6748.65,1694.59,1945.385,3639.975
다사56755000,1204,1171.45,2375.45,2492.66,2410.23,4902.9,1848.33,1790.8400000000001,3639.1749999999997
다사51754200,2143.4,2001.65,4145.05,1636.2,1495.81,3132.01,1889.8000000000002,1748.73,3638.53
다사41004625,2048.2,1996.4,4044.6,1611.7,1619.28,3230.98,1829.9499999999998,1807.8400000000001,3637.79
다사60754900,1827.7,1936.9,3764.6,1719.12,1790.02,3509.14,1773.4099999999999,1863.46,3636.87
다사58754650,1417.5,1489.25,2906.75,2145.6,2220.53,4366.12,1781.55,1854.89,3636.435
다사67754625,1965.6,1905.4,3871,1737.53,1662.05,3399.58,1851.565,1783.725,3635.29
다사63254475,2264.85,2191,4455.85,1438.97,1375.38,2814.35,1851.9099999999999,1783.19,3635.1000000000004
다사51755075,1661.8,2165.8,3827.6,1450.05,1988.62,3438.67,1555.925,2077.21,3633.135
다사62755250,1914.85,1857.1,3771.95,1784.4,1707.51,3491.91,1849.625,1782.3049999999998,3631.93
다사53754250,1881.25,1921.85,3803.1,1686.27,1769.58,3455.85,1783.76,1845.715,3629.475
다사50005975,1851.85,1803.9,3655.75,1823.94,1775.5,3599.45,1837.895,1789.7,3627.6
다사47254775,1858.85,1828.75,3687.6,1793.8,1770.02,3563.81,1826.3249999999998,1799.385,3625.705
다사47504475,1980.65,1955.45,3936.1,1671.75,1637.22,3308.97,1826.2,1796.335,3622.535
다사40004875,1794.1,1788.85,3582.95,1853.95,1807.72,3661.67,1824.025,1798.2849999999999,3622.31
다사62504525,1904,1837.85,3741.85,1768.57,1732.54,3501.11,1836.2849999999999,1785.195,3621.48
다사47505150,1891.05,1884.4,3775.45,1750.36,1717.11,3467.47,1820.705,1800.755,3621.46
다사53754675,1798.3,1758.05,3556.35,1876.55,1809.1,3685.66,1837.425,1783.5749999999998,3621.005
다사71755100,2220.4,2122.75,4343.15,1520.41,1377.39,2897.8,1870.4050000000002,1750.0700000000002,3620.475
다사54254350,1965.95,1831.55,3797.5,1812.23,1630,3442.23,1889.0900000000001,1730.775,3619.865
다사58505650,10.5,787.15,797.65,2923.34,3515.2,6438.54,1466.92,2151.1749999999997,3618.095
다사47754625,1819.65,1892.45,3712.1,1729.97,1790.89,3520.86,1774.81,1841.67,3616.48
다사65254950,1757,1787.8,3544.8,1785.25,1896.18,3681.43,1771.125,1841.99,3613.115
다사61505650,1751.4,1731.8,3483.2,1853.65,1876,3729.66,1802.525,1803.9,3606.43
다사52254725,1871.1,2003.05,3874.15,1603.99,1730.64,3334.64,1737.545,1866.845,3604.395
다사61254925,1893.85,1951.95,3845.8,1656.17,1704.42,3360.59,1775.01,1828.185,3603.195
다사49004475,1974.7,1886.85,3861.55,1713.33,1628.19,3341.52,1844.0149999999999,1757.52,3601.535
다사41254800,1930.25,1921.85,3852.1,1678.06,1672.34,3350.4,1804.155,1797.0949999999998,3601.25
다사62504475,2146.2,1960.35,4106.55,1591.08,1503.19,3094.27,1868.6399999999999,1731.77,3600.41
다사59756400,1954.4,1872.5,3826.9,1736.23,1636.87,3373.09,1845.315,1754.685,3599.995
다사39754300,1703.1,1590.4,3293.5,2021.57,1882.64,3904.22,1862.335,1736.52,3598.8599999999997
다사55505625,1936.55,1498.7,3435.25,2118.57,1636.29,3754.87,2027.56,1567.495,3595.06
다사43004425,1979.95,2034.55,4014.5,1546.91,1624.21,3171.12,1763.43,1829.38,3592.81
다사59506000,1869.7,1859.55,3729.25,1726.85,1722.99,3449.84,1798.275,1791.27,3589.545
다사64004825,1619.8,2200.1,3819.9,1612.26,1740.41,3352.67,1616.03,1970.255,3586.285
다사51755150,2192.05,1986.6,4178.65,1577.74,1413.06,2990.8,1884.895,1699.83,3584.725
다사65504675,1736,1813.35,3549.35,1777.13,1839.2,3616.33,1756.565,1826.275,3582.84
다사58255475,2307.2,1831.55,4138.75,1692.01,1332.33,3024.33,1999.605,1581.94,3581.54
다사59255875,1849.4,1839.95,3689.35,1721.49,1751,3472.49,1785.4450000000002,1795.475,3580.92
다사65754450,1398.6,1812.3,3210.9,1772.95,2176.44,3949.39,1585.775,1994.37,3580.145
다사57504225,1970.85,1963.5,3934.35,1616.87,1605.24,3222.11,1793.86,1784.37,3578.23
다사52004725,1908.9,1858.5,3767.4,1684.72,1698.68,3383.4,1796.81,1778.5900000000001,3575.4
다사64755600,2020.2,1692.95,3713.15,1794.31,1642.04,3436.35,1907.255,1667.495,3574.75
다사43004650,1711.85,1749.65,3461.5,1838.12,1844.38,3682.49,1774.985,1797.015,3571.995
다사61755775,1666.35,1649.9,3316.25,1890.83,1929.78,3820.62,1778.59,1789.8400000000001,3568.435
다사58506525,1918,1783.25,3701.25,1770.87,1657,3427.87,1844.435,1720.125,3564.56
다사39755075,1764.7,1675.45,3440.15,1878.89,1808.1,3686.99,1821.795,1741.775,3563.5699999999997
다사46255375,1803.55,1797.95,3601.5,1761.05,1762.53,3523.59,1782.3,1780.24,3562.545
다사66254875,2036.3,1926.4,3962.7,1616.91,1544.05,3160.96,1826.605,1735.225,3561.83
다사63504625,1620.5,1633.1,3253.6,1906.45,1958.35,3864.79,1763.475,1795.725,3559.1949999999997
다사56255475,2111.2,1763.65,3874.85,1794.01,1449.2,3243.21,1952.605,1606.4250000000002,3559.0299999999997
다사57004900,1871.1,1818.25,3689.35,1718.96,1708.43,3427.4,1795.03,1763.3400000000001,3558.375
다사42504725,228.9,238.35,467.25,3374.57,3270.81,6645.38,1801.7350000000001,1754.58,3556.315
다사60504450,649.25,2790.55,3439.8,463.41,3207.53,3670.93,556.33,2999.04,3555.365
다사63504550,2092.3,1991.85,4084.15,1536.96,1489.07,3026.03,1814.63,1740.46,3555.09
다사50254325,1892.45,1802.15,3694.6,1750.35,1655.65,3406,1821.4,1728.9,3550.3
다사46004200,1964.55,2076.55,4041.1,1481.23,1573.15,3054.38,1722.8899999999999,1824.8500000000001,3547.74
다사56504600,1965.6,1981.7,3947.3,1562.6,1584.11,3146.72,1764.1,1782.905,3547.01
다사49755150,2102.45,1817.2,3919.65,1699.53,1474.78,3174.31,1900.9899999999998,1645.99,3546.98
다사48755100,1808.45,1968.75,3777.2,1570.07,1745.56,3315.63,1689.26,1857.155,3546.415
다사44754425,1755.95,1784.3,3540.25,1819.44,1732.19,3551.63,1787.6950000000002,1758.245,3545.94
다사47004000,1624.7,1576.75,3201.45,1980.03,1909.94,3889.97,1802.365,1743.345,3545.71
다사62005925,1477.7,1446.2,2923.9,2131.43,2031.38,4162.82,1804.565,1738.79,3543.3599999999997
다사50504175,1876.35,1804.25,3680.6,1760.77,1643.25,3404.02,1818.56,1723.75,3542.31
다사59504225,2149.35,2254.35,4403.7,1311.85,1367.14,2678.99,1730.6,1810.745,3541.345
다사61005275,1650.95,1617.35,3268.3,1940.33,1872.97,3813.3,1795.6399999999999,1745.1599999999999,3540.8
다사62754950,2200.1,2031.75,4231.85,1467.02,1371.12,2838.14,1833.56,1701.435,3534.995
다사56505400,1980.3,1894.2,3874.5,1638.53,1554.57,3193.1,1809.415,1724.385,3533.8
다사49755975,1822.45,1731.45,3553.9,1815.87,1696.12,3511.99,1819.1599999999999,1713.7849999999999,3532.9449999999997
다사65505650,1712.2,1689.45,3401.65,1888.61,1774.34,3662.95,1800.405,1731.895,3532.3
다사62255950,2075.5,2035.25,4110.75,1495.94,1456.54,2952.47,1785.72,1745.895,3531.6099999999997
다사50004975,1855,1749.65,3604.65,1771.58,1686.4,3457.97,1813.29,1718.025,3531.31
다사42504975,1841,1784.3,3625.3,1753.63,1681.29,3434.93,1797.315,1732.795,3530.115
다사48754475,1691.55,1658.65,3350.2,1877.78,1831.19,3708.97,1784.665,1744.92,3529.585
다사51254450,1458.45,1463.35,2921.8,2060.52,2074.89,4135.41,1759.4850000000001,1769.12,3528.605
다사59004575,2133.6,2069.9,4203.5,1435.15,1415.86,2851.02,1784.375,1742.88,3527.26
다사61256225,2629.2,2502.15,5131.35,953.37,956.51,1909.88,1791.2849999999999,1729.33,3520.6150000000002
다사50004325,1798.65,1718.15,3516.8,1802.5,1716.65,3519.15,1800.575,1717.4,3517.9750000000004
다사60005725,1894.2,1811.95,3706.15,1705.42,1624.24,3329.66,1799.81,1718.095,3517.9049999999997
다사44754475,2048.55,1993.6,4042.15,1507.3,1486,2993.29,1777.9250000000002,1739.8,3517.7200000000003
다사55504525,1847.3,1809.15,3656.45,1693.56,1677.82,3371.38,1770.4299999999998,1743.4850000000001,3513.915
다사43004475,1750.7,1720.95,3471.65,1807.81,1743.32,3551.14,1779.255,1732.135,3511.395
다사49754600,1882.65,1838.2,3720.85,1666.39,1633.91,3300.3,1774.52,1736.055,3510.575
다사39505325,1680.7,1667.4,3348.1,1857.86,1810.67,3668.53,1769.28,1739.035,3508.315
다사50005700,2277.45,2201.5,4478.95,1270.06,1264.82,2534.88,1773.7549999999999,1733.1599999999999,3506.915
다사46505375,1428.35,1328.95,2757.3,2178.09,2075.5,4253.59,1803.22,1702.225,3505.445
다사41504275,1929.55,1861.65,3791.2,1616.95,1600.94,3217.89,1773.25,1731.295,3504.545
다사56504400,1909.6,1864.8,3774.4,1621.04,1611.59,3232.63,1765.32,1738.195,3503.5150000000003
다사62006275,1739.85,1652,3391.85,1877.69,1736.08,3613.78,1808.77,1694.04,3502.815
다사50505025,2101.05,1675.8,3776.85,1756.81,1471.12,3227.94,1928.93,1573.46,3502.395
다사65004925,1734.25,1668.8,3403.05,1821.41,1776.33,3597.74,1777.83,1722.565,3500.395
다사59006325,1744.4,1663.55,3407.95,1842.29,1745.04,3587.33,1793.345,1704.295,3497.64
다사52004375,1906.45,1811.25,3717.7,1669.75,1605.92,3275.67,1788.1,1708.585,3496.685
다사63755300,1738.8,1683.85,3422.65,1807.86,1756.18,3564.04,1773.33,1720.0149999999999,3493.3450000000003
다사67754300,1832.25,1814.75,3647,1669.84,1662.93,3332.77,1751.045,1738.8400000000001,3489.885
다사62505375,1766.45,1674.4,3440.85,1820.1,1710.78,3530.88,1793.275,1692.5900000000001,3485.865
다사50005275,1884.05,1858.85,3742.9,1658.28,1567.18,3225.46,1771.165,1713.0149999999999,3484.1800000000003
다사49255825,1772.05,1742.65,3514.7,1747.67,1705.12,3452.79,1759.8600000000001,1723.885,3483.745
다사59756200,1698.9,1661.1,3360,1846.47,1760.2,3606.67,1772.685,1710.65,3483.335
다사57503950,1898.75,1836.1,3734.85,1631.85,1597.49,3229.34,1765.3,1716.795,3482.0950000000003
다사43755075,1795.15,1711.15,3506.3,1753.85,1703.99,3457.84,1774.5,1707.5700000000002,3482.07
다사49254200,1452.85,1500.1,2952.95,1997.59,2010.88,4008.47,1725.2199999999998,1755.49,3480.71
다사57255925,1508.5,1435.35,2943.85,2047.45,1955.6,4003.05,1777.975,1695.475,3473.45
다사63254400,1842.75,1797.95,3640.7,1667.58,1638.46,3306.04,1755.165,1718.205,3473.37
다사63754250,1934.8,1841,3775.8,1604.44,1557.58,3162.02,1769.62,1699.29,3468.91
다사68754350,1737.4,1603.7,3341.1,1864.88,1726.07,3590.95,1801.14,1664.885,3466.0249999999996
다사68005025,1962.45,1896.3,3858.75,1568.91,1502.33,3071.24,1765.68,1699.315,3464.995
다사45754375,1773.45,1738.8,3512.25,1728.28,1689.25,3417.54,1750.865,1714.025,3464.895
다사53755400,2443,2300.2,4743.2,1116.59,1066.04,2182.63,1779.795,1683.12,3462.915
다사48255150,2206.4,1995.35,4201.75,1371.28,1352.74,2724.02,1788.8400000000001,1674.045,3462.885
다사62756300,1865.15,1690.15,3555.3,1777.19,1593.06,3370.25,1821.17,1641.605,3462.775
다사45254950,1758.4,1668.45,3426.85,1787.02,1711.48,3498.5,1772.71,1689.9650000000001,3462.675
