CELL_ID,CELL_X,CELL_Y,GID,pop,행정동명,구명,거주인구
다사51756100,951875,1961125,다사51bb61aa,294.1,진관동,은평구,54383.0
다사51756125,951875,1961375,다사51bb61ab,294.1,진관동,은평구,54383.0
다사51756150,951875,1961625,다사51bb61ba,289.4,진관동,은평구,54383.0
다사51755975,951875,1959875,다사51bb59bb,294.1,진관동,은평구,54383.0
다사51756000,951875,1960125,다사51bb60aa,294.1,진관동,은평구,54383.0
다사51756025,951875,1960375,다사51bb60ab,294.1,진관동,은평구,54383.0
다사51756050,951875,1960625,다사51bb60ba,294.1,진관동,은평구,54383.0
다사51755475,951875,1954875,다사51bb54bb,917.3,홍제3동,서대문구,17730.0
다사51755500,951875,1955125,다사51bb55aa,917.3,홍제3동,서대문구,17730.0
다사51755525,951875,1955375,다사51bb55ab,887.0,홍은1동,서대문구,22216.0
다사51755550,951875,1955625,다사51bb55ba,639.4,홍은1동,서대문구,22216.0
다사51755375,951875,1953875,다사51bb53bb,1179.3,홍제2동,서대문구,13198.0
다사51755400,951875,1954125,다사51bb54aa,1166.0,홍제2동,서대문구,13198.0
다사51755425,951875,1954375,다사51bb54ab,958.6,홍제3동,서대문구,17730.0
다사51755450,951875,1954625,다사51bb54ba,917.3,홍제3동,서대문구,17730.0
다사51755675,951875,1956875,다사51bb56bb,121.7,평창동,종로구,17415.0
다사51755700,951875,1957125,다사51bb57aa,121.7,평창동,종로구,17415.0
다사51755725,951875,1957375,다사51bb57ab,121.7,평창동,종로구,17415.0
다사51755750,951875,1957625,다사51bb57ba,121.7,평창동,종로구,17415.0
다사51755575,951875,1955875,다사51bb55bb,250.9,부암동,종로구,9125.0
다사51755600,951875,1956125,다사51bb56aa,237.4,부암동,종로구,9125.0
다사51755625,951875,1956375,다사51bb56ab,174.2,평창동,종로구,17415.0
다사51755650,951875,1956625,다사51bb56ba,121.7,평창동,종로구,17415.0
다사52004250,952125,1942625,다사52aa42ba,2522.1,행운동,관악구,28962.0
다사52004275,952125,1942875,다사52aa42bb,2522.1,행운동,관악구,28962.0
다사52004300,952125,1943125,다사52aa43aa,2751.9,행운동,관악구,28962.0
다사52004325,952125,1943375,다사52aa43ab,2965.6,청림동,관악구,14762.0
다사52004150,952125,1941625,다사52aa41ba,481.5,낙성대동,관악구,17418.0
다사52004175,952125,1941875,다사52aa41bb,481.5,낙성대동,관악구,17418.0
다사52004200,952125,1942125,다사52aa42aa,481.5,낙성대동,관악구,17418.0
다사52004225,952125,1942375,다사52aa42ab,1772.7,행운동,관악구,28962.0
다사52004450,952125,1944625,다사52aa44ba,1108.9,흑석동,동작구,30000.0
다사52004475,952125,1944875,다사52aa44bb,1098.4,흑석동,동작구,30000.0
다사52004500,952125,1945125,다사52aa45aa,1098.4,흑석동,동작구,30000.0
다사52004525,952125,1945375,다사52aa45ab,1098.4,흑석동,동작구,30000.0
다사52004350,952125,1943625,다사52aa43ba,3101.2,청림동,관악구,14762.0
다사52004375,952125,1943875,다사52aa43bb,2475.8,상도1동,동작구,44433.0
다사52004400,952125,1944125,다사52aa44aa,1874.6,상도1동,동작구,44433.0
다사52004425,952125,1944375,다사52aa44ab,1839.7,상도1동,동작구,44433.0
다사52003850,952125,1938625,다사52aa38ba,182.1,대학동,관악구,24477.0
다사52003875,952125,1938875,다사52aa38bb,182.1,대학동,관악구,24477.0
다사52003900,952125,1939125,다사52aa39aa,182.1,대학동,관악구,24477.0
다사52003925,952125,1939375,다사52aa39ab,182.1,대학동,관악구,24477.0
다사51756175,951875,1961875,다사51bb61bb,86.2,진관동,은평구,54383.0
다사52003775,952125,1937875,다사52aa37bb,49.0,대학동,관악구,24477.0
다사52003800,952125,1938125,다사52aa38aa,176.4,대학동,관악구,24477.0
다사52003825,952125,1938375,다사52aa38ab,182.1,대학동,관악구,24477.0
다사52004050,952125,1940625,다사52aa40ba,481.5,낙성대동,관악구,17418.0
다사52004075,952125,1940875,다사52aa40bb,481.5,낙성대동,관악구,17418.0
다사52004100,952125,1941125,다사52aa41aa,481.5,낙성대동,관악구,17418.0
다사52004125,952125,1941375,다사52aa41ab,481.5,낙성대동,관악구,17418.0
다사52003950,952125,1939625,다사52aa39ba,182.1,대학동,관악구,24477.0
다사52003975,952125,1939875,다사52aa39bb,186.1,대학동,관악구,24477.0
다사52004000,952125,1940125,다사52aa40aa,375.4,낙성대동,관악구,17418.0
다사52004025,952125,1940375,다사52aa40ab,481.5,낙성대동,관악구,17418.0
다사51754275,951875,1942875,다사51bb42bb,2514.0,행운동,관악구,28962.0
다사51754300,951875,1943125,다사51bb43aa,2568.1,성현동,관악구,28325.0
다사51754325,951875,1943375,다사51bb43ab,2612.2,성현동,관악구,28325.0
다사51754350,951875,1943625,다사51bb43ba,2554.6,성현동,관악구,28325.0
다사51754175,951875,1941875,다사51bb41bb,481.5,낙성대동,관악구,17418.0
다사51754200,951875,1942125,다사51bb42aa,481.5,낙성대동,관악구,17418.0
다사51754225,951875,1942375,다사51bb42ab,781.4,낙성대동,관악구,17418.0
다사51754250,951875,1942625,다사51bb42ba,2494.7,행운동,관악구,28962.0
다사51754475,951875,1944875,다사51bb44bb,1370.3,흑석동,동작구,30000.0
다사51754500,951875,1945125,다사51bb45aa,1161.5,흑석동,동작구,30000.0
다사51754525,951875,1945375,다사51bb45ab,1145.7,흑석동,동작구,30000.0
다사51754550,951875,1945625,다사51bb45ba,1170.4,흑석동,동작구,30000.0
다사51754375,951875,1943875,다사51bb43bb,1874.6,상도1동,동작구,44433.0
다사51754400,951875,1944125,다사51bb44aa,1874.6,상도1동,동작구,44433.0
다사51754425,951875,1944375,다사51bb44ab,1871.5,상도1동,동작구,44433.0
다사51754450,951875,1944625,다사51bb44ba,1627.5,상도1동,동작구,44433.0
다사51753875,951875,1938875,다사51bb38bb,182.1,대학동,관악구,24477.0
다사51753900,951875,1939125,다사51bb39aa,182.1,대학동,관악구,24477.0
다사51753925,951875,1939375,다사51bb39ab,182.1,대학동,관악구,24477.0
다사51753950,951875,1939625,다사51bb39ba,182.1,대학동,관악구,24477.0
다사51753775,951875,1937875,다사51bb37bb,92.9,대학동,관악구,24477.0
다사51753800,951875,1938125,다사51bb38aa,182.1,대학동,관악구,24477.0
다사51753825,951875,1938375,다사51bb38ab,182.1,대학동,관악구,24477.0
다사51753850,951875,1938625,다사51bb38ba,182.1,대학동,관악구,24477.0
다사51754075,951875,1940875,다사51bb40bb,337.8,대학동,관악구,24477.0
다사51754100,951875,1941125,다사51bb41aa,460.9,낙성대동,관악구,17418.0
다사51754125,951875,1941375,다사51bb41ab,481.5,낙성대동,관악구,17418.0
다사51754150,951875,1941625,다사51bb41ba,481.5,낙성대동,관악구,17418.0
다사51753975,951875,1939875,다사51bb39bb,182.1,대학동,관악구,24477.0
다사51754000,951875,1940125,다사51bb40aa,186.8,대학동,관악구,24477.0
다사51754025,951875,1940375,다사51bb40ab,261.2,대학동,관악구,24477.0
다사51754050,951875,1940625,다사51bb40ba,332.8,대학동,관악구,24477.0
다사51755075,951875,1950875,다사51bb50bb,2382.6,아현동,마포구,28526.0
다사51755100,951875,1951125,다사51bb51aa,2136.3,북아현동,서대문구,15451.0
다사51755125,951875,1951375,다사51bb51ab,2099.0,북아현동,서대문구,15451.0
다사51755150,951875,1951625,다사51bb51ba,1143.7,충현동,서대문구,19678.0
다사51754975,951875,1949875,다사51bb49bb,2245.8,공덕동,마포구,36584.0
다사51755000,951875,1950125,다사51bb50aa,2284.7,공덕동,마포구,36584.0
다사51755025,951875,1950375,다사51bb50ab,2340.7,아현동,마포구,28526.0
다사51755050,951875,1950625,다사51bb50ba,2380.8,아현동,마포구,28526.0
다사51755275,951875,1952875,다사51bb52bb,1057.7,천연동,서대문구,16620.0
다사51755300,951875,1953125,다사51bb53aa,1120.7,천연동,서대문구,16620.0
다사51755325,951875,1953375,다사51bb53ab,1287.4,무악동,종로구,7990.0
다사51755350,951875,1953625,다사51bb53ba,1181.0,홍제2동,서대문구,13198.0
다사51755175,951875,1951875,다사51bb51bb,1102.9,충현동,서대문구,19678.0
다사51755200,951875,1952125,다사51bb52aa,1095.2,충현동,서대문구,19678.0
다사51755225,951875,1952375,다사51bb52ab,1064.7,천연동,서대문구,16620.0
다사51755250,951875,1952625,다사51bb52ba,1057.7,천연동,서대문구,16620.0
다사51754675,951875,1946875,다사51bb46bb,410.4,이촌2동,용산구,7911.0
다사51754700,951875,1947125,다사51bb47aa,410.4,이촌2동,용산구,7911.0
다사51754725,951875,1947375,다사51bb47ab,410.4,이촌2동,용산구,7911.0
다사51754750,951875,1947625,다사51bb47ba,422.3,이촌2동,용산구,7911.0
다사51754575,951875,1945875,다사51bb45bb,1241.7,노량진1동,동작구,32033.0
다사51754600,951875,1946125,다사51bb46aa,1241.8,노량진1동,동작구,32033.0
다사51754625,951875,1946375,다사51bb46ab,953.4,노량진1동,동작구,32033.0
다사51754650,951875,1946625,다사51bb46ba,410.4,이촌2동,용산구,7911.0
다사51754875,951875,1948875,다사51bb48bb,2464.2,용문동,용산구,11439.0
다사51754900,951875,1949125,다사51bb49aa,2166.4,도화동,마포구,20615.0
다사51754925,951875,1949375,다사51bb49ab,2233.8,공덕동,마포구,36584.0
다사51754950,951875,1949625,다사51bb49ba,2244.9,공덕동,마포구,36584.0
다사51754775,951875,1947875,다사51bb47bb,448.6,한강로동,용산구,21126.0
다사51754800,951875,1948125,다사51bb48aa,645.8,한강로동,용산구,21126.0
다사51754825,951875,1948375,다사51bb48ab,1192.9,원효로2동,용산구,13638.0
다사51754850,951875,1948625,다사51bb48ba,1292.0,원효로2동,용산구,13638.0
다사51505100,951625,1951125,다사51ba51aa,2117.9,북아현동,서대문구,15451.0
다사51505125,951625,1951375,다사51ba51ab,1902.6,북아현동,서대문구,15451.0
다사51505150,951625,1951625,다사51ba51ba,1103.8,충현동,서대문구,19678.0
다사51505175,951625,1951875,다사51ba51bb,1102.9,충현동,서대문구,19678.0
다사51505000,951625,1950125,다사51ba50aa,2382.6,아현동,마포구,28526.0
다사51505025,951625,1950375,다사51ba50ab,2376.5,아현동,마포구,28526.0
다사51505050,951625,1950625,다사51ba50ba,2382.6,아현동,마포구,28526.0
다사51505075,951625,1950875,다사51ba50bb,2382.6,아현동,마포구,28526.0
다사51505300,951625,1953125,다사51ba53aa,1078.0,천연동,서대문구,16620.0
다사51505325,951625,1953375,다사51ba53ab,1217.6,홍제1동,서대문구,24758.0
다사51505350,951625,1953625,다사51ba53ba,1202.8,홍제2동,서대문구,13198.0
다사51505375,951625,1953875,다사51ba53bb,1179.3,홍제2동,서대문구,13198.0
다사51505200,951625,1952125,다사51ba52aa,1079.9,충현동,서대문구,19678.0
다사51505225,951625,1952375,다사51ba52ab,916.9,충현동,서대문구,19678.0
다사51505250,951625,1952625,다사51ba52ba,1031.4,천연동,서대문구,16620.0
다사51505275,951625,1952875,다사51ba52bb,1057.7,천연동,서대문구,16620.0
다사51504700,951625,1947125,다사51ba47aa,410.4,이촌2동,용산구,7911.0
다사51504725,951625,1947375,다사51ba47ab,410.4,이촌2동,용산구,7911.0
다사51504750,951625,1947625,다사51ba47ba,410.4,이촌2동,용산구,7911.0
다사51504775,951625,1947875,다사51ba47bb,410.4,이촌2동,용산구,7911.0
다사51504600,951625,1946125,다사51ba46aa,1241.8,노량진1동,동작구,32033.0
다사51504625,951625,1946375,다사51ba46ab,1223.7,노량진1동,동작구,32033.0
다사51504650,951625,1946625,다사51ba46ba,484.7,이촌2동,용산구,7911.0
다사51504675,951625,1946875,다사51ba46bb,410.4,이촌2동,용산구,7911.0
다사51504900,951625,1949125,다사51ba49aa,2063.0,도화동,마포구,20615.0
다사51504925,951625,1949375,다사51ba49ab,2138.9,도화동,마포구,20615.0
다사51504950,951625,1949625,다사51ba49ba,2274.0,공덕동,마포구,36584.0
다사51504975,951625,1949875,다사51ba49bb,2353.2,아현동,마포구,28526.0
다사51504800,951625,1948125,다사51ba48aa,989.8,원효로2동,용산구,13638.0
다사51504825,951625,1948375,다사51ba48ab,1203.2,원효로2동,용산구,13638.0
다사51504850,951625,1948625,다사51ba48ba,1247.9,원효로2동,용산구,13638.0
다사51504875,951625,1948875,다사51ba48bb,1996.0,도화동,마포구,20615.0
다사51505900,951625,1959125,다사51ba59aa,294.1,진관동,은평구,54383.0
다사51505925,951625,1959375,다사51ba59ab,294.1,진관동,은평구,54383.0
다사51505950,951625,1959625,다사51ba59ba,294.1,진관동,은평구,54383.0
다사51505975,951625,1959875,다사51ba59bb,294.1,진관동,은평구,54383.0
다사51505800,951625,1958125,다사51ba58aa,121.7,평창동,종로구,17415.0
다사51505825,951625,1958375,다사51ba58ab,121.7,평창동,종로구,17415.0
다사51505850,951625,1958625,다사51ba58ba,139.4,평창동,종로구,17415.0
다사51505875,951625,1958875,다사51ba58bb,290.8,진관동,은평구,54383.0
다사51506100,951625,1961125,다사51ba61aa,294.1,진관동,은평구,54383.0
다사51506125,951625,1961375,다사51ba61ab,294.1,진관동,은평구,54383.0
다사51506150,951625,1961625,다사51ba61ba,294.1,진관동,은평구,54383.0
다사51506175,951625,1961875,다사51ba61bb,151.4,진관동,은평구,54383.0
다사51506000,951625,1960125,다사51ba60aa,294.1,진관동,은평구,54383.0
다사51506025,951625,1960375,다사51ba60ab,294.1,진관동,은평구,54383.0
다사51506050,951625,1960625,다사51ba60ba,294.1,진관동,은평구,54383.0
다사51506075,951625,1960875,다사51ba60bb,294.1,진관동,은평구,54383.0
다사51505500,951625,1955125,다사51ba55aa,917.3,홍제3동,서대문구,17730.0
다사51505525,951625,1955375,다사51ba55ab,889.0,홍은1동,서대문구,22216.0
다사51505550,951625,1955625,다사51ba55ba,844.1,홍은1동,서대문구,22216.0
다사51505575,951625,1955875,다사51ba55bb,749.0,홍은1동,서대문구,22216.0
다사51505400,951625,1954125,다사51ba54aa,1179.3,홍제2동,서대문구,13198.0
다사51505425,951625,1954375,다사51ba54ab,1143.6,홍제2동,서대문구,13198.0
다사51505450,951625,1954625,다사51ba54ba,944.0,홍제3동,서대문구,17730.0
다사51505475,951625,1954875,다사51ba54bb,917.3,홍제3동,서대문구,17730.0
다사51505700,951625,1957125,다사51ba57aa,127.8,평창동,종로구,17415.0
다사51505725,951625,1957375,다사51ba57ab,175.3,평창동,종로구,17415.0
다사51505750,951625,1957625,다사51ba57ba,127.1,평창동,종로구,17415.0
다사51505775,951625,1957875,다사51ba57bb,121.7,평창동,종로구,17415.0
다사51505600,951625,1956125,다사51ba56aa,777.6,홍은1동,서대문구,22216.0
다사51505625,951625,1956375,다사51ba56ab,783.1,홍은1동,서대문구,22216.0
다사51505650,951625,1956625,다사51ba56ba,356.5,평창동,종로구,17415.0
다사51505675,951625,1956875,다사51ba56bb,121.7,평창동,종로구,17415.0
다사51255975,951375,1959875,다사51ab59bb,294.1,진관동,은평구,54383.0
다사51256000,951375,1960125,다사51ab60aa,294.1,진관동,은평구,54383.0
다사51256025,951375,1960375,다사51ab60ab,294.1,진관동,은평구,54383.0
다사51256050,951375,1960625,다사51ab60ba,294.1,진관동,은평구,54383.0
다사51255875,951375,1958875,다사51ab58bb,294.1,진관동,은평구,54383.0
다사51255900,951375,1959125,다사51ab59aa,294.1,진관동,은평구,54383.0
다사51255925,951375,1959375,다사51ab59ab,294.1,진관동,은평구,54383.0
다사51255950,951375,1959625,다사51ab59ba,294.1,진관동,은평구,54383.0
다사51256175,951375,1961875,다사51ab61bb,286.0,진관동,은평구,54383.0
다사51256200,951375,1962125,다사51ab62aa,113.5,진관동,은평구,54383.0
다사51256225,951375,1962375,다사51ab62ab,17.6,진관동,은평구,54383.0
다사51503775,951625,1937875,다사51ba37bb,70.9,대학동,관악구,24477.0
다사51256075,951375,1960875,다사51ab60bb,294.1,진관동,은평구,54383.0
다사51256100,951375,1961125,다사51ab61aa,294.1,진관동,은평구,54383.0
다사51256125,951375,1961375,다사51ab61ab,294.1,진관동,은평구,54383.0
다사51256150,951375,1961625,다사51ab61ba,294.1,진관동,은평구,54383.0
다사51255575,951375,1955875,다사51ab55bb,869.1,홍은1동,서대문구,22216.0
다사51255600,951375,1956125,다사51ab56aa,869.1,홍은1동,서대문구,22216.0
다사51255625,951375,1956375,다사51ab56ab,869.1,홍은1동,서대문구,22216.0
다사51255650,951375,1956625,다사51ab56ba,876.9,홍은1동,서대문구,22216.0
다사51255475,951375,1954875,다사51ab54bb,917.3,홍제3동,서대문구,17730.0
다사51255500,951375,1955125,다사51ab55aa,917.3,홍제3동,서대문구,17730.0
다사51255525,951375,1955375,다사51ab55ab,916.2,홍제3동,서대문구,17730.0
다사51255550,951375,1955625,다사51ab55ba,880.8,홍은1동,서대문구,22216.0
다사51255775,951375,1957875,다사51ab57bb,635.5,불광1동,은평구,37536.0
다사51255800,951375,1958125,다사51ab58aa,588.3,불광1동,은평구,37536.0
다사51255825,951375,1958375,다사51ab58ab,445.0,평창동,종로구,17415.0
다사51255850,951375,1958625,다사51ab58ba,431.2,진관동,은평구,54383.0
다사51255675,951375,1956875,다사51ab56bb,758.2,불광1동,은평구,37536.0
다사51255700,951375,1957125,다사51ab57aa,687.4,불광1동,은평구,37536.0
다사51255725,951375,1957375,다사51ab57ab,751.3,불광1동,은평구,37536.0
다사51255750,951375,1957625,다사51ab57ba,723.6,불광1동,은평구,37536.0
다사51504300,951625,1943125,다사51ba43aa,2541.1,중앙동,관악구,15291.0
다사51504325,951625,1943375,다사51ba43ab,2612.2,성현동,관악구,28325.0
다사51504350,951625,1943625,다사51ba43ba,2475.0,성현동,관악구,28325.0
다사51504375,951625,1943875,다사51ba43bb,1911.5,상도1동,동작구,44433.0
다사51504200,951625,1942125,다사51ba42aa,955.5,낙성대동,관악구,17418.0
다사51504225,951625,1942375,다사51ba42ab,948.3,낙성대동,관악구,17418.0
다사51504250,951625,1942625,다사51ba42ba,2095.4,중앙동,관악구,15291.0
다사51504275,951625,1942875,다사51ba42bb,2486.3,중앙동,관악구,15291.0
다사51504500,951625,1945125,다사51ba45aa,1808.0,상도1동,동작구,44433.0
다사51504525,951625,1945375,다사51ba45ab,1857.3,상도1동,동작구,44433.0
다사51504550,951625,1945625,다사51ba45ba,1444.4,노량진1동,동작구,32033.0
다사51504575,951625,1945875,다사51ba45bb,1241.8,노량진1동,동작구,32033.0
다사51504400,951625,1944125,다사51ba44aa,1874.6,상도1동,동작구,44433.0
다사51504425,951625,1944375,다사51ba44ab,1874.6,상도1동,동작구,44433.0
다사51504450,951625,1944625,다사51ba44ba,1874.6,상도1동,동작구,44433.0
다사51504475,951625,1944875,다사51ba44bb,1874.6,상도1동,동작구,44433.0
다사51503900,951625,1939125,다사51ba39aa,182.1,대학동,관악구,24477.0
다사51503925,951625,1939375,다사51ba39ab,182.1,대학동,관악구,24477.0
다사51503950,951625,1939625,다사51ba39ba,182.1,대학동,관악구,24477.0
다사51503975,951625,1939875,다사51ba39bb,182.1,대학동,관악구,24477.0
다사51503800,951625,1938125,다사51ba38aa,182.1,대학동,관악구,24477.0
다사51503825,951625,1938375,다사51ba38ab,182.1,대학동,관악구,24477.0
다사51503850,951625,1938625,다사51ba38ba,182.1,대학동,관악구,24477.0
다사51503875,951625,1938875,다사51ba38bb,182.1,대학동,관악구,24477.0
다사51504100,951625,1941125,다사51ba41aa,215.7,대학동,관악구,24477.0
다사51504125,951625,1941375,다사51ba41ab,656.7,대학동,관악구,24477.0
다사51504150,951625,1941625,다사51ba41ba,1215.0,청룡동,관악구,35935.0
다사51504175,951625,1941875,다사51ba41bb,1159.1,낙성대동,관악구,17418.0
다사51504000,951625,1940125,다사51ba40aa,182.1,대학동,관악구,24477.0
다사51504025,951625,1940375,다사51ba40ab,182.1,대학동,관악구,24477.0
다사51504050,951625,1940625,다사51ba40ba,182.1,대학동,관악구,24477.0
다사51504075,951625,1940875,다사51ba40bb,182.1,대학동,관악구,24477.0
다사51254375,951375,1943875,다사51ab43bb,2219.9,상도1동,동작구,44433.0
다사51254400,951375,1944125,다사51ab44aa,1874.6,상도1동,동작구,44433.0
다사51254425,951375,1944375,다사51ab44ab,1874.6,상도1동,동작구,44433.0
다사51254450,951375,1944625,다사51ab44ba,1874.6,상도1동,동작구,44433.0
다사51254275,951375,1942875,다사51ab42bb,2485.9,중앙동,관악구,15291.0
다사51254300,951375,1943125,다사51ab43aa,2520.9,중앙동,관악구,15291.0
다사51254325,951375,1943375,다사51ab43ab,2612.2,성현동,관악구,28325.0
다사51254350,951375,1943625,다사51ab43ba,2612.2,성현동,관악구,28325.0
다사51254575,951375,1945875,다사51ab45bb,1241.8,노량진1동,동작구,32033.0
다사51254600,951375,1946125,다사51ab46aa,1241.8,노량진1동,동작구,32033.0
다사51254625,951375,1946375,다사51ab46ab,1241.8,노량진1동,동작구,32033.0
다사51254650,951375,1946625,다사51ab46ba,702.9,여의동,영등포구,33064.0
다사51254475,951375,1944875,다사51ab44bb,1874.6,상도1동,동작구,44433.0
다사51254500,951375,1945125,다사51ab45aa,1899.1,상도1동,동작구,44433.0
다사51254525,951375,1945375,다사51ab45ab,1957.9,상도2동,동작구,27533.0
다사51254550,951375,1945625,다사51ab45ba,1291.6,노량진1동,동작구,32033.0
다사51253975,951375,1939875,다사51ab39bb,182.1,대학동,관악구,24477.0
다사51254000,951375,1940125,다사51ab40aa,182.1,대학동,관악구,24477.0
다사51254025,951375,1940375,다사51ab40ab,182.1,대학동,관악구,24477.0
다사51254050,951375,1940625,다사51ab40ba,182.1,대학동,관악구,24477.0
다사51253875,951375,1938875,다사51ab38bb,182.1,대학동,관악구,24477.0
다사51253900,951375,1939125,다사51ab39aa,182.1,대학동,관악구,24477.0
다사51253925,951375,1939375,다사51ab39ab,182.1,대학동,관악구,24477.0
다사51253950,951375,1939625,다사51ab39ba,182.1,대학동,관악구,24477.0
다사51254175,951375,1941875,다사51ab41bb,1879.9,청룡동,관악구,35935.0
다사51254200,951375,1942125,다사51ab42aa,1879.9,청룡동,관악구,35935.0
다사51254225,951375,1942375,다사51ab42ab,1879.9,청룡동,관악구,35935.0
다사51254250,951375,1942625,다사51ab42ba,2179.4,청룡동,관악구,35935.0
다사51254075,951375,1940875,다사51ab40bb,182.1,대학동,관악구,24477.0
다사51254100,951375,1941125,다사51ab41aa,876.4,서림동,관악구,23432.0
다사51254125,951375,1941375,다사51ab41ab,1557.1,서림동,관악구,23432.0
다사51254150,951375,1941625,다사51ab41ba,1794.2,청룡동,관악구,35935.0
다사51255175,951375,1951875,다사51ab51bb,770.7,충현동,서대문구,19678.0
다사51255200,951375,1952125,다사51ab52aa,560.9,신촌동,서대문구,20359.0
다사51255225,951375,1952375,다사51ab52ab,468.1,신촌동,서대문구,20359.0
다사51255250,951375,1952625,다사51ab52ba,498.8,신촌동,서대문구,20359.0
다사51255075,951375,1950875,다사51ab50bb,2288.7,아현동,마포구,28526.0
다사51255100,951375,1951125,다사51ab51aa,1763.0,북아현동,서대문구,15451.0
다사51255125,951375,1951375,다사51ab51ab,859.9,신촌동,서대문구,20359.0
다사51255150,951375,1951625,다사51ab51ba,716.4,신촌동,서대문구,20359.0
다사51255375,951375,1953875,다사51ab53bb,1234.3,홍제1동,서대문구,24758.0
다사51255400,951375,1954125,다사51ab54aa,1189.1,홍제2동,서대문구,13198.0
다사51255425,951375,1954375,다사51ab54ab,1175.5,홍제2동,서대문구,13198.0
다사51255450,951375,1954625,다사51ab54ba,939.2,홍제3동,서대문구,17730.0
다사51255275,951375,1952875,다사51ab52bb,699.2,신촌동,서대문구,20359.0
다사51255300,951375,1953125,다사51ab53aa,1115.9,홍제1동,서대문구,24758.0
다사51255325,951375,1953375,다사51ab53ab,1253.1,홍제1동,서대문구,24758.0
다사51255350,951375,1953625,다사51ab53ba,1252.9,홍제1동,서대문구,24758.0
다사51254775,951375,1947875,다사51ab47bb,392.8,이촌2동,용산구,7911.0
다사51254800,951375,1948125,다사51ab48aa,990.5,원효로2동,용산구,13638.0
다사51254825,951375,1948375,다사51ab48ab,1203.2,원효로2동,용산구,13638.0
다사51254850,951375,1948625,다사51ab48ba,1542.2,원효로2동,용산구,13638.0
다사51254675,951375,1946875,다사51ab46bb,319.2,여의동,영등포구,33064.0
다사51254700,951375,1947125,다사51ab47aa,318.3,여의동,영등포구,33064.0
다사51254725,951375,1947375,다사51ab47ab,317.5,여의동,영등포구,33064.0
다사51254750,951375,1947625,다사51ab47ba,322.4,여의동,영등포구,33064.0
다사51254975,951375,1949875,다사51ab49bb,2277.7,아현동,마포구,28526.0
다사51255000,951375,1950125,다사51ab50aa,2252.8,아현동,마포구,28526.0
다사51255025,951375,1950375,다사51ab50ab,2173.2,염리동,마포구,16834.0
다사51255050,951375,1950625,다사51ab50ba,2171.3,염리동,마포구,16834.0
다사51254875,951375,1948875,다사51ab48bb,2063.0,도화동,마포구,20615.0
다사51254900,951375,1949125,다사51ab49aa,2062.8,도화동,마포구,20615.0
다사51254925,951375,1949375,다사51ab49ab,1868.1,용강동,마포구,21262.0
다사51254950,951375,1949625,다사51ab49ba,2315.5,아현동,마포구,28526.0
다사51005250,951125,1952625,다사51aa52ba,468.1,신촌동,서대문구,20359.0
다사51005275,951125,1952875,다사51aa52bb,468.1,신촌동,서대문구,20359.0
다사51005300,951125,1953125,다사51aa53aa,603.9,신촌동,서대문구,20359.0
다사51005325,951125,1953375,다사51aa53ab,1247.9,홍제1동,서대문구,24758.0
다사51005150,951125,1951625,다사51aa51ba,468.1,신촌동,서대문구,20359.0
다사51005175,951125,1951875,다사51aa51bb,468.1,신촌동,서대문구,20359.0
다사51005200,951125,1952125,다사51aa52aa,468.1,신촌동,서대문구,20359.0
다사51005225,951125,1952375,다사51aa52ab,468.1,신촌동,서대문구,20359.0
다사51005450,951125,1954625,다사51aa54ba,930.7,홍제3동,서대문구,17730.0
다사51005475,951125,1954875,다사51aa54bb,914.1,홍제3동,서대문구,17730.0
다사51005500,951125,1955125,다사51aa55aa,889.2,홍은1동,서대문구,22216.0
다사51005525,951125,1955375,다사51aa55ab,888.7,홍은1동,서대문구,22216.0
다사51005350,951125,1953625,다사51aa53ba,1253.1,홍제1동,서대문구,24758.0
다사51005375,951125,1953875,다사51aa53bb,1253.1,홍제1동,서대문구,24758.0
다사51005400,951125,1954125,다사51aa54aa,1247.5,홍제1동,서대문구,24758.0
다사51005425,951125,1954375,다사51aa54ab,1192.0,홍제2동,서대문구,13198.0
다사51004850,951125,1948625,다사51aa48ba,1686.3,도화동,마포구,20615.0
다사51004875,951125,1948875,다사51aa48bb,2063.0,도화동,마포구,20615.0
다사51004900,951125,1949125,다사51aa49aa,1873.6,도화동,마포구,20615.0
다사51004925,951125,1949375,다사51aa49ab,1683.6,용강동,마포구,21262.0
다사51004750,951125,1947625,다사51aa47ba,245.1,여의동,영등포구,33064.0
다사51004775,951125,1947875,다사51aa47bb,253.8,여의동,영등포구,33064.0
다사51004800,951125,1948125,다사51aa48aa,686.6,원효로2동,용산구,13638.0
다사51004825,951125,1948375,다사51aa48ab,1185.6,원효로2동,용산구,13638.0
다사51005050,951125,1950625,다사51aa50ba,1742.2,염리동,마포구,16834.0
다사51005075,951125,1950875,다사51aa50bb,1540.5,염리동,마포구,16834.0
다사51005100,951125,1951125,다사51aa51aa,469.6,신촌동,서대문구,20359.0
다사51005125,951125,1951375,다사51aa51ab,468.1,신촌동,서대문구,20359.0
다사51004950,951125,1949625,다사51aa49ba,2031.1,염리동,마포구,16834.0
다사51004975,951125,1949875,다사51aa49bb,2117.1,염리동,마포구,16834.0
다사51005000,951125,1950125,다사51aa50aa,2003.6,염리동,마포구,16834.0
다사51005025,951125,1950375,다사51aa50ab,1634.1,염리동,마포구,16834.0
다사51006050,951125,1960625,다사51aa60ba,294.1,진관동,은평구,54383.0
다사51006075,951125,1960875,다사51aa60bb,294.1,진관동,은평구,54383.0
