CELL_ID,위도,경도,스트라바이용자수,거주인구,녹시율,공원겹침비율,생활이동
다사39755150,37.56202196013098,126.8192172288862,0,475.6,0.008651174,0,0
다사51754425,37.49738145388145,126.95555956708908,340,1871.5,0,0,16253.94
다사44755000,37.548815259840886,126.87594071926924,0,1491.5,0.3944699729447728,0,0
다사53754650,37.51776344131991,126.9780435990507,0,544.1,0.4557639933539448,0,0
다사60004500,37.50453475671205,127.04884861814804,0,1514.5,0.3415971346123621,0,0
다사49254450,37.49950103130402,126.92726099888752,0,1438.1,0.6059307603263863,0,0
다사50504250,37.481542243027526,126.94153630759202,0,1922.7,0.2507137966956254,0,0
다사59004450,37.49998432007791,127.03756260654288,0,1535.9,0.5199943866938134,0,0
다사63505350,37.58129298,127.08802576798068,0,983.2,0.2424042512748346,0,0
다사67754825,37.53413082512477,127.13638928144164,0,2042.7,0.4403861259489289,0,0
다사55004825,37.53359832943438,126.9920813118729,0,647,0.6384818323927297,0,0
다사56004825,37.53364646634273,127.00339944035886,0,381.8,0.5519212259799183,0.108,0
다사46004175,37.47453081749323,126.89069576405451,0,615,0.003573446,0,0
다사47504500,37.50390997677596,126.90742795137342,0,1495.8,0.006930283,0,0
다사54005275,37.574108566594816,126.98048172638508,0,173.4,0,0,0
다사59005125,37.56082426791146,127.03718683329518,0,1494.4,0.099273592,0,0
다사60254475,37.50229218,127.05169054786909,0,1691.3,0.1572861704771199,0,0
다사53505250,37.57183022,126.97483544206698,0,486.8,0,0,0
다사67254875,37.53861997656347,127.13070785385372,0,2911.9,0.000771184,0,0
다사51254250,37.48158203392711,126.95001893991773,0,2179.4,0.7224514779649076,0,0
다사67004525,37.50706404891552,127.12803473606311,0,1423.6,0.7706544708175622,0,0
다사66004350,37.49125431354922,127.11680104603984,1.0909090909090908,912.9,0.4774902190382551,0,16193.67
다사56505050,37.55394998068349,127.00892550803113,0,1648.4,0.2931278426550458,0,0
다사62755850,37.62632935205284,127.0792779282868,0,373.1,0.4514191438124957,0,0
다사53755150,37.56282959049251,126.97772934467456,0,144.3,0.5324177109871938,0,0
다사60005375,37.58340129783839,127.04837310272777,0,1148.3,0.6336295205341913,0,0
다사48504700,37.52199255260161,126.91860161817009,1205.5,245.1,0.6249042186444081,0.225,18902.67
다사45754650,37.51732869936608,126.88751896199815,0,1125.3,0.3340882743133244,0,0
다사68505000,37.54993016,127.1448032729794,0,2486.7,0.53540955,0,0
다사61505125,37.56093183400944,127.06549267896044,0,764.8,0.488969522,0,0
다사57004650,37.51792023808354,127.01481976162752,0,954.3,0.6407969823094775,0.098,0
다사58504350,37.490948669165576,127.03196230560972,0,965.6,0.4576368627230181,0,0
다사68254875,37.53865483151374,127.14202694779976,0,1712.1,0.070873676,0,0
다사57505475,37.59230278516704,127.0200009,0,1298.1,0.3798602605795201,0,0
다사59255125,37.56083532988681,127.04001741103268,0,817.1,0.257723754,0,0
다사46504750,37.52638553,126.89593289905446,0,1762.6,0.4706832761789207,0.141,0
다사42504675,37.51938553372084,126.85072438689993,0,1129.1,0,0,0
다사54005125,37.560588778257454,126.98057561716722,0,273.2,0.5532113091261037,0,0
다사64504600,37.51373166453212,127.09971291498404,0,1039.8,0.5969198054515695,0,0
다사66004375,37.49350768260992,127.11678953355054,0,1285.9,0.5680127277028094,0,0
다사58505400,37.58558838483189,127.03137038900334,0,830.8,1,0,0
다사62004300,37.48659217,127.07157929723476,0,1150.6,0.7908617639710813,0,0
다사69504300,37.48686933833542,127.15641351132258,0,9.6,0,0,0
다사55504250,37.48179601,126.9980874949008,46.85714285714285,1113.1,0.6221838419572853,0.084,14739.79
다사58254700,37.522484160813306,127.02893618227183,0,628.1,0.4341241753810195,0,0
다사60004975,37.54734815356564,127.04859071120411,0,807.3,0.2117162913248288,0,0
다사43005150,37.56222841172569,126.8560141071232,0,1455.9,0.4307234617734537,0,0
다사68755000,37.54993863721215,127.14763347655712,0,2493.3,0.097425756,0.152,0
다사53255150,37.56280441092697,126.9720680931684,0,144.3,0.565428654,0,0
다사60755200,37.56766025035869,127.05696087751627,0,2084.2,0.5656009664369772,0,0
다사62254350,37.491109106487706,127.07438151565243,0,1105.9,0.6748439087389754,0,0
다사44254775,37.52850581974107,126.87045115459328,0,1321.4,0.6387466949803681,0,0
다사67754775,37.52962410713745,127.13641115962037,0,1765.6,0.8780524186836959,0,0
다사59504200,37.47747283598283,127.04335635753104,1095.8083333333334,209.9,0.7508536302871489,0.127,16100.365000000002
다사58505300,37.57657514444112,127.03142688137544,0,1485.2,0.5287173543535485,0,0
다사53254825,37.53351147990243,126.97227465290834,0,460.4,0.6986915028958067,0,0
다사68754375,37.49360449574907,127.1478983088063,0,2898.5,0.3491680531778714,0,0
다사58254350,37.49093743183267,127.02913437044548,0,1294.6,0.1194832561788239,0,0
