CELL_ID,위도,경도,생활이동인구,스트라바이용자수,거주인구,녹시율,공원겹침비율
다사55004675,37.52007842350859,126.99217297235231,3365.5600000000004,0.0,276.6,0.2219259399154692,0.0
다사70005125,37.56124679907459,127.16173358757648,3266.975,0.0,575.8,0.9188593041867102,0.117
다사49254375,37.492741115433205,126.92731262286814,3137.655,0.0,1941.0,0.5546233027841707,0.074
다사48005525,37.59632264998395,126.91235981038946,2728.395,0.0,2052.4,0.0108715536197389,0.0
다사53754225,37.479456941709934,126.97831016552378,3983.385,0.0,2218.0,0.0,0.0
다사62505550,37.59927947465605,127.07659818700674,3218.755,0.0,1467.8,0.0,0.0
다사62006050,37.64432515288043,127.07067500401212,3365.87,0.0,333.2,0.7312731728761939,0.0
다사60004600,37.51354812940006,127.04879436728856,3232.665,0.0,1544.2,0.0060816583822618,0.0
다사58505075,37.55629530285426,127.03155389723075,2763.6400000000003,0.0,3131.0,0.0,0.0
다사47004150,37.4723352905212,126.90202273899682,3249.01,0.0,1586.2,0.6898305865339912,0.0
다사47005225,37.56922656794161,126.90124896718507,3292.635,271.3333333333333,1225.6,0.0,0.0
다사52504825,37.53347324182277,126.963786111114,1638.695,0.0,753.1,0.1531309554487057,0.0
다사49755075,37.55586070402827,126.93249080905095,3290.445,0.0,836.6,0.4350237690833843,0.0
다사62504475,37.50238604279282,127.07714595128033,3600.41,0.0,1168.2,0.0,0.0
다사49005925,37.63243064255755,126.92340897380375,3072.855,370.75,294.1,0.0,0.0
다사38505100,37.5574330469166,126.80510653997153,4239.24,0.0,169.2,0.0,0.0
다사53004175,37.47491252638736,126.96985957063379,5170.29,95.75862068965516,1614.4,0.0049012686839168,0.231
다사45754450,37.49930242385663,126.88766623174018,2331.025,0.0,1801.8,0.8852197519306769,0.0
다사62254275,37.48434902936883,127.07441986755542,2807.685,0.0,1150.6,0.0053633037874351,0.0
다사59754150,37.47297701901494,127.04621104083836,4233.59,0.0,176.4,0.8507145229486442,0.0
다사68504825,37.53415665702467,127.14487809650865,3325.355,0.0,1090.8,1.0,0.0
다사56004775,37.52913982671543,127.00342931974046,3247.9,0.0,704.3,0.0,0.0
다사58755900,37.63066560449855,127.03392077093105,3203.53,0.0,957.5,0.0,0.926
다사38755150,37.56195612953947,126.80789518917553,3961.53,0.0,200.9,0.7740195192870755,0.0
다사56504200,37.47733683566574,127.0094272787063,3302.1800000000003,267.0,667.0,0.1052931509898083,0.249
다사63005600,37.60380629395411,127.08223708672607,4036.885,0.0,1832.9,0.0004606327327545,0.0
다사47505200,37.56700187784714,126.90692850249475,3227.47,0.0,1225.6,0.1051629612511159,0.0
다사49255325,37.578366138835996,126.92665744306588,3207.325,0.0,1188.6,0.0002837572472012,0.0
다사39255100,37.557482717162934,126.81359754803641,2587.635,0.0,169.2,0.0,0.0
다사45254425,37.49701968213127,126.88202843804265,3108.77,0.0,827.5,0.9143210823629514,0.0
다사68005025,37.55216634653162,127.13913200516032,3464.995,0.0,2871.5,0.0,0.0
다사66004750,37.52730811474794,127.11661669228371,1821.255,0.0,580.4,0.3780640909363447,0.001
다사42505100,37.55769089928827,126.85039215242674,3114.125,0.0,1724.1,0.3405302789494457,0.12
다사47754550,37.50843072071149,126.91022086677336,3093.105,0.0,2047.3,0.4875350543891487,0.0
다사51254050,37.463555449106245,126.9501510117086,3114.4300000000003,1664.0,182.1,0.0,0.014
다사49754175,37.47474189983479,126.93310476076545,3162.8,516.3333333333334,1340.8,0.189002995495905,0.0
다사60755650,37.60821992855449,127.05672040435597,2860.065,0.0,1243.9,0.0,0.078
다사62504550,37.509146101608124,127.07710782022927,3392.385,0.0,815.9,0.0115683482067814,0.369
다사46004200,37.47678411571969,126.89067746990963,3547.74,0.0,615.0,0.5154011507285102,0.0
다사56755975,37.63733374301562,127.01121076565734,3129.285,0.0,609.0,0.0062474107790298,0.0
다사56756000,37.63958702449622,127.01119600341814,3804.785,0.0,609.0,0.9150033930911788,0.0
다사55254850,37.535863780948766,126.99489564389201,2682.815,0.0,637.9,0.0373639930067509,0.0
다사64505500,37.59485193023648,127.09927878715551,2579.56,0.0,948.4,0.6420604307741415,0.0
다사40004850,37.53499936797409,126.82229260181555,3162.865,0.0,517.1,0.1789938622479405,0.0
다사50255225,37.56940748151683,126.93804995612098,3324.31,0.0,685.3,0.0,0.241
다사46754700,37.52189340564893,126.89879827568025,2423.395,0.0,1762.6,0.3972048488431304,0.0
다사60505125,37.5608896218806,127.05417032267347,4036.26,0.0,315.9,0.5246160074322525,0.25
다사55754950,37.544901112870065,127.00049475240127,3010.285,3.515151515151515,381.8,0.0657174358703211,0.991
다사50255325,37.578420600409075,126.93798222382433,3064.235,0.0,728.3,0.0054735427785222,0.182
다사65004650,37.5182574163508,127.10534682685022,3343.1400000000003,0.0,1274.5,0.8387833164085288,0.0
다사59754325,37.488750490846286,127.04611563955257,1527.8249999999998,0.0,1228.0,0.0010674566950369,0.467
다사69004325,37.48910613474356,127.15074737138114,3050.61,0.0,1062.1,0.0,0.0
다사55505075,37.55615566021608,126.9975891725415,4623.115,7090.715151515151,170.9,0.0038467817067666,0.927
다사49254075,37.46570137380272,126.92751894643077,3131.815,0.0,481.9,0.0,0.487
다사60754850,37.536113639931564,127.05714757918122,3260.355,0.0,771.6,0.0030475265984614,0.0
다사56005200,37.567446152990456,127.00317513273801,3788.325,0.0,313.8,0.8326926070850581,0.254
다사56756025,37.641840305109085,127.01118123953437,1852.475,0.0,609.0,0.6597136108520155,0.0
다사63005575,37.601552976614215,127.08224968725386,4948.725,0.0,1832.9,0.5997248665935418,0.0
다사65254325,37.48897312290073,127.10832888191413,2816.725,877.7575757575758,831.1,0.1802568795289502,0.325
다사69754425,37.49814442615951,127.15919014703843,2952.73,0.0,1915.6,0.0,0.0
다사52754250,37.48165978882601,126.96698425396798,3389.585,0.0,1496.5,0.5815802516817943,0.542
다사63504550,37.50918606779022,127.08842239019314,3555.09,0.0,1392.7,0.0570627550418598,0.0
다사64005100,37.55877927715,127.09381090330407,3304.505,0.0,746.2,0.4814762684783936,0.0
다사63505850,37.626359350974866,127.08777716029857,3374.68,0.0,373.1,0.0047981892879621,0.0
다사42504300,37.48558647283236,126.85101701311515,3191.485,0.0,1487.6,0.0,0.0
다사58255475,37.59233702771123,127.02849623586006,3581.54,13.0,681.0,0.0,0.458
다사44004375,37.492438301552845,126.86792597360567,3134.91,24.0625,256.3,0.0,0.027
다사63255250,37.57226975264387,127.08524439408144,3153.815,0.0,1354.4,0.2323514631924951,0.0
다사64005850,37.62637901015718,127.09344332192005,3209.105,0.0,373.1,0.3956523657817561,0.0
다사68254675,37.52062794145974,127.14211308895422,2870.77,0.0,3.6,0.0,0.0
다사55754450,37.49983466654453,127.00079511475498,3272.115,0.0,817.1,0.0923315835223297,0.0
다사64755450,37.59035485735991,127.10213466952803,3111.695,0.0,1007.9,0.0,0.202
다사69504350,37.491376098761606,127.15639286859466,3914.13,27.666666666666668,1680.6,0.4571467193942033,0.0
다사42505225,37.56895713538902,126.85029431664103,2271.355,0.0,946.4,0.2832475269723664,0.187
다사55505675,37.61023481049814,126.99722560423726,3764.69,0.0,282.3,0.3978675702338031,0.003
다사69254425,37.4981279719716,127.15353364587466,3252.405,2.75,1340.6,0.5099162410799272,0.002
다사60004425,37.49777471810374,127.04888929043759,3313.745,0.0,2015.4,0.0051900016022578,0.0
다사51754275,37.48386154419711,126.9556576899141,2944.7650000000003,0.0,2514.0,0.3538381755787628,0.0
다사46004950,37.54438265829439,126.89012769725348,2951.5550000000003,0.0,489.4,0.1255118477222603,0.017
다사62254425,37.4978691758183,127.07434315093568,3368.83,417.44444444444446,35.7,0.2635533850562873,0.147
다사59755650,37.608176828993855,127.04539089729379,4318.8150000000005,0.0,896.6,0.0,0.12
다사54004375,37.49298936807992,126.9810441311663,2743.905,0.0,638.2,0.0766534097217766,0.0
다사60254250,37.48201202440753,127.05181174583544,2973.65,0.0,872.2,0.3310190165022028,0.022
다사41255025,37.550852453085845,126.83630029014981,3192.8,0.0,1413.6,0.3073627249415761,0.0
다사52254850,37.53571366367466,126.9609403816611,3165.895,0.0,1957.9,1.0,0.0
다사60005625,37.60593440036028,127.04823690037298,3289.425,0.0,869.6,0.185662924501898,0.036
다사43004875,37.537442607251386,126.85622732804676,3029.8450000000003,0.0,1454.7,0.0,0.072
다사44754475,37.501496524220755,126.87633477229743,3517.7200000000003,0.0,827.5,0.3709238472805573,0.0
다사51754250,37.48160822287952,126.9556740373458,3205.635,0.0,2494.7,0.3671959853878474,0.0
다사71255050,37.55452642576001,127.17591606148873,3461.73,0.0,0.0,0.0,0.0
다사51755150,37.56272724356457,126.95508438145531,3584.725,0.0,1143.7,0.0314790261510721,0.0
다사49255850,37.625684692396206,126.92629417866232,2371.165,0.0,1199.8,0.0,0.0
다사58754700,37.522506593188275,127.03459443452174,3221.855,0.0,716.1,0.575687142924544,0.019
다사44504875,37.537533943576825,126.87320500481817,4946.47,0.0,1617.9,0.6017566223006962,0.033
다사57254000,37.459344958539134,127.01802527835517,4260.445,0.0,456.5,0.2499328280138812,0.0
다사69255000,37.54995539338743,127.15329388724736,6417.84,0.0,1175.6,1.0,0.0
다사60005500,37.5946678599325,127.0483050205138,3959.445,0.0,877.1,0.0,0.575
다사52255625,37.605565640270655,126.96043669250743,3110.465,0.0,211.7,0.0,0.0
다사48503950,37.45439340331139,126.91912530069811,1915.63,4.8,983.8,0.2819214571910426,0.0
다사65255775,37.619667017902024,127.10764428058116,1818.28,0.0,795.1,0.0036401745386278,0.0
다사50005875,37.627978968205504,126.93477607915939,3113.86,0.0,294.1,0.0,0.0
다사39755300,37.57554134524825,126.81909416591786,2988.795,0.0,539.0,0.9849158313449392,0.0
다사59005625,37.60589048865787,127.03690775332875,2768.11,0.0,1781.0,0.5178392063350298,0.0
다사50254225,37.47927552830839,126.93872562220457,3294.465,0.0,1988.7,0.0419768498862367,0.412
다사57255825,37.623837366205294,127.01696521388304,3193.145,0.0,1522.4,0.0500218994916409,0.0
다사55504825,37.53362253347074,126.9977403727501,1539.065,0.0,468.2,0.1674786496255446,0.0
다사62004450,37.50011230522654,127.07150206232113,2854.67,429.96618357487927,973.9,0.0,0.09
다사68255000,37.54992160969645,127.14197307059258,3255.0150000000003,0.0,2453.4,0.1376548635838677,0.0
다사52755475,37.592071717494456,126.96619777173922,3309.795,791.9285714285714,264.5,0.0,0.426
다사63755350,37.58130282831105,127.09085713961593,3230.2250000000004,0.0,193.2,0.0598020626492115,0.0
다사48004425,37.49717832462136,126.91313760091887,3433.56,0.0,1840.4,0.2453396611758423,0.0
다사43255075,37.55548405948837,126.85890257300655,3005.615,0.0,2395.5,0.0,0.0
다사40504600,37.512499186891404,126.82815369219684,2831.49,67.5,1108.6,0.0,0.0
다사63504500,37.50467935631146,127.08844713218252,3272.29,0.0,1810.9,0.8088348998073762,0.0
다사46754350,37.49034734550585,126.8990512089196,2985.33,0.0,1294.9,0.362447733244137,0.0
다사49254025,37.461194738042906,126.92755330689748,2942.9350000000004,36.0,481.9,0.0255601024828533,0.365
다사50504225,37.47928892618222,126.9415530776936,4907.655,0.0,1879.9,0.5769875257769905,0.0
다사62255950,37.635322228890146,127.0735602818752,3531.61,0.0,1077.0,0.0062808313409727,0.0
다사42254875,37.53739602385475,126.8477385186565,3650.34,0.0,2478.8,0.0,0.0
다사56754225,37.479601884170854,127.01224004717764,2595.73,0.0,667.1,0.3013353859973914,0.0
다사57006125,37.65086512938706,127.01395614813913,3061.885,113.8181818181818,840.6,0.8725598594380104,0.0
다사56505625,37.60577595162929,127.00858499597237,2517.955,0.0,960.2,0.0966607235964475,0.15
다사48753900,37.449900622448524,126.92198649007817,3454.1,153.869918699187,983.8,0.1165460311749334,0.0
다사61505025,37.55191851346591,127.06554501149394,3027.125,23.923076923076923,735.2,0.0877741908350788,0.186
다사54504200,37.47724075640797,126.98680802302609,3154.1800000000003,46.85714285714285,528.5,0.5980853547608852,0.0
다사49754475,37.50178162627885,126.93290038360037,3324.215,0.0,2240.8,0.3054562235910024,0.0
다사52255100,37.55824665051155,126.96077809125802,2994.6,0.0,2065.7,0.6022920102986767,0.0
다사52505350,37.58079245403789,126.96344692000446,3812.405,245.5,276.1,0.0,0.79
다사43255150,37.56224381763514,126.85884465160467,3643.925,0.0,1880.5,0.7337399515800715,0.0
다사58755850,37.62615901890498,127.03394891221438,3124.58,14.333333333333334,984.4,0.0,0.186
다사64255700,37.612868848745116,127.09634950641242,2985.6850000000004,0.0,1108.5,0.4986675606420323,0.0
다사42005025,37.55089987302266,126.84479060611221,2875.725,1460.0,1999.4,0.0,0.361
다사45254450,37.49927296809881,126.88200986861055,2669.675,0.0,859.7,0.5845044334060326,0.0
다사52254450,37.49966070421064,126.96119967067995,3339.965,1.0714285714285714,1098.4,0.0317466618129846,0.0
다사48506050,37.64366905055068,126.91765456934738,3020.025,265.22222222222223,294.1,0.0,0.0
다사50254250,37.481528844069295,126.93870876720564,3229.69,0.0,1881.7,0.0,0.155
다사55504375,37.493062686819755,126.99801210917184,3103.5550000000003,0.0,1308.6,0.0053366426663765,0.245
다사63755600,37.603836064742616,127.09073375877212,3351.125,0.0,1702.1,0.3262132354912273,0.103
다사57256150,37.65313004997474,127.01677552950395,3270.575,0.0,1100.1,0.747005086564792,0.0
다사47755100,37.55800297304,126.90983035899815,3173.79,0.0,1178.3,0.943816639725116,0.0
다사56505700,37.6125358270551,127.00854051701056,2922.5950000000003,0.0,402.6,0.6880557650963814,0.0
다사67254800,37.53185990773545,127.13074118742666,3323.2200000000003,0.0,2331.7,0.0801000654526746,0.0
다사41005100,37.55759623993239,126.8334099803118,5414.745,0.0,773.0,0.0,0.0
다사64755550,37.59936816099434,127.10208667788244,4106.01,0.0,751.4,0.320084175475001,0.0
다사46254600,37.512851334821704,126.89321318308431,3008.15,0.0,1125.3,0.9905313335046848,0.0
다사66754225,37.48001465801638,127.12534125704997,3263.63,0.0,1062.8,0.7458302788116027,0.0
다사58254175,37.475164003674514,127.02923334873144,3062.255,85.9,456.5,0.0046012363407635,0.244
다사71755100,37.55904854783799,127.18155765782188,3620.475,0.0,420.8,0.0,0.0
다사65504300,37.486729094866504,127.11116845219439,3225.995,877.7575757575758,791.9,0.6159308681484488,0.157
다사47004450,37.499374878437536,126.90180717525466,2966.585,0.0,1347.0,0.7134612348613065,0.0
다사56755325,37.5787481200093,127.01159400726674,2983.705,0.0,1835.7,0.0,0.057
다사44754200,37.476710366775734,126.8765408135697,2772.085,1437.7448529411763,372.8,0.0,0.334
다사50505450,37.589700430561486,126.94072914260444,3785.455,0.0,1206.8,0.3192963550267612,0.331
다사50754400,37.49507546364272,126.94426369959717,2833.175,0.0,1852.9,0.0288486301587996,0.122
다사54254325,37.48849509999465,126.98390313198048,3206.37,0.0,1501.9,0.2452961774955983,0.0
다사48754350,37.490460257290565,126.92167408778069,2953.89,646.9821428571429,2038.8,0.2133256438451962,0.416
다사56004425,37.4975932522287,127.00363828918351,3021.835,0.0,810.0,0.3341990588565836,0.67
다사62504075,37.46633226424799,127.07734910189615,2879.47,0.0,84.9,0.0,0.0
다사56254825,37.53365833109179,127.00622897666385,2600.99,0.0,381.8,0.5371572777710731,0.008
다사46504575,37.51061254610495,126.89606003852597,3086.385,0.0,1682.6,0.1368776769421601,0.0
다사49255275,37.573859589934315,126.92669199538213,2984.245,0.0,763.7,0.3675456278434178,0.406
다사57505650,37.608075878499996,127.01989959670004,2818.03,0.0,2734.4,0.0,0.0
다사63254375,37.493402678129655,127.08568091341942,2901.915,0.0,960.7,1.0,0.0
다사69004400,37.49586626746755,127.15071589236834,3000.22,0.0,2107.5,0.1404023865429826,0.0
다사50255250,37.57166076254303,126.93803302587563,3192.545,0.0,728.3,0.0,0.0
다사63254350,37.49114931756641,127.08569336041774,3144.52,0.0,956.6,0.0,0.0
다사39255200,37.5664956404314,126.81351485160567,3415.8900000000003,0.0,1551.6,0.3755399254880481,0.0
다사59004425,37.49773097654905,127.03757650238428,3318.405,0.0,1154.8,0.4648859850037746,0.0
다사52004075,37.46584793498606,126.95861537577285,3120.89,0.0,481.5,0.3516464246358738,0.0
다사61255325,37.578947975517266,127.06255667040186,2714.0,11.333333333333332,1153.4,0.235226830943064,0.482
다사50254600,37.51307517357299,126.9384726000508,3324.9700000000003,0.0,1078.3,0.0586941925711911,0.0
다사56505775,37.619295694672864,127.00849602318289,3025.265,0.0,1322.9,0.0,0.39
다사64505425,37.58809195093849,127.09931503099438,3205.99,0.0,0.0,0.5210492902495006,0.265
다사65504725,37.52503625525639,127.11096971860353,3181.885,1460.6,580.6,0.3449422100198989,0.0
다사39755025,37.55075578189535,126.81931971856191,3389.565,0.0,773.9,0.3984839919982672,0.0
다사49754075,37.46572862990668,126.93317282582534,3098.67,0.0,333.5,0.0110822027512043,0.093
다사44255000,37.54878520902167,126.8702806293963,3076.8050000000003,0.0,1658.8,0.6306147913012154,0.0
다사43004700,37.5216697677442,126.85636287815841,3093.865,0.0,1850.6,0.500810305296807,0.0
다사44504950,37.544293741046765,126.87314841219965,2985.915,0.0,1776.1,0.0,0.0
다사64254500,37.50470861500167,127.0969325640566,3264.12,0.0,1966.7,0.4860935968034661,0.0
다사59004575,37.51125102473033,127.03749310412061,3527.26,0.0,876.1,0.4015675931328664,0.0
다사57754325,37.48866141165601,127.02349281921336,3009.2650000000003,0.0,1032.4,0.0020041958132587,0.0
다사48254225,37.4791659096844,126.91610604664494,2768.645,0.0,1365.9,0.0892252918589601,0.242
다사57255625,37.605811026399216,127.01708180627483,3101.675,0.0,2716.2,0.0,0.0
다사42504450,37.49910612068653,126.8509000212773,3053.95,0.0,1573.8,0.7004096021726675,0.0
다사64255525,37.59709560554214,127.09643472991618,4386.03,0.0,751.4,0.0,0.0
다사47004075,37.46557537399301,126.90207658494371,2699.63,0.0,1793.0,0.9002989264242953,0.0
다사64505025,37.55203859643883,127.09950812706911,2999.6400000000003,257.6666666666667,994.1,0.0,0.0
다사67754900,37.54089089562037,127.13635645503537,3437.505,0.0,2658.8,0.3271897823052386,0.0
다사71255225,37.57029992234594,127.17584772734303,3044.62,0.0,897.6,0.0015368754778292,0.0
다사47754325,37.48815104171943,126.91038034441875,2818.295,0.0,2159.8,0.7156779163087927,0.0
다사62754950,37.545209723280905,127.07973424134319,3534.995,0.0,1215.8,0.4490562376987701,0.243
다사59504125,37.47071277147953,127.04339748476919,3148.13,0.0,176.4,0.648773936583635,0.287
다사51504325,37.488355120413146,126.95279718520857,2929.51,0.0,2612.2,0.0,0.0
다사46755125,37.56019910676391,126.89849061185727,2976.505,92.06666666666666,1654.7,0.5582299637850328,0.0
다사68504750,37.527396572478146,127.14491014588363,3179.505,0.0,892.7,1.0,0.0
다사56255550,37.599004243739465,127.0057974495056,2946.625,37.6,1443.5,0.0068605502580702,0.102
다사51754600,37.513154642363375,126.95544500757234,2967.78,4.787234042553192,1241.8,0.4223655740496875,0.208
다사48005700,37.612095455663834,126.91223571918682,3422.905,0.0,1421.7,0.5221452517998059,0.0
다사61255925,37.63302742108427,127.06223985438409,2868.915,387.6363636363636,1822.8,0.298872189066898,0.0
다사56506250,37.66210800823371,127.0082138833825,2616.36,0.0,117.5,0.0,0.0
다사51754650,37.51766125983324,126.95541225987688,3190.24,766.0,410.4,0.0,0.0
다사62505175,37.56547962211086,127.0767895655731,3094.15,12.32,1563.7,0.4174004633322687,0.165
다사60255250,37.57214550898401,127.05127215721484,2750.96,0.0,2213.4,0.5250787774664145,0.0
다사55005075,37.55613143659414,126.99192840823852,3347.61,2537.5151515151515,170.9,0.0,0.91
다사50254725,37.52434167858433,126.93838816537261,3156.12,53.075,245.1,0.0411793054385955,0.644
다사59256025,37.64195430979516,127.03951769385066,1687.69,0.0,2624.6,0.4577346526490068,0.0
다사63254475,37.50241611173057,127.08563111156377,3635.1,0.0,1742.8,0.5116806541559565,0.0
다사48504250,37.48143315682551,126.91891603758215,3094.095,0.0,1401.6,0.1468396850469558,0.281
다사59505050,37.55408635563965,127.04288928735652,2951.35,3083.2,654.7,0.6842967847294572,0.242
다사60006450,37.680293023629304,127.04778635462834,2634.24,0.0,1451.3,0.3595730584224472,0.0
다사59754575,37.51128394843514,127.04597922294249,2766.13,98.45454545454544,1544.2,0.4388826277810032,0.013
다사41254325,37.48776123362208,126.83685888997397,2488.63,0.0,766.1,0.484775228081082,0.0
다사49004625,37.51526038398762,126.92431167035998,2356.13,53.075,1550.9,0.0,0.0
다사48755900,37.63016351170451,126.92059322963092,2818.66,47.5,294.1,0.2291018874768329,0.0
다사60004750,37.52706816245173,127.04871294567614,2940.59,0.0,664.6,0.0178369013223125,0.0
다사54255075,37.55609459231889,126.98343727458666,2641.29,3.515151515151515,254.2,0.171997393980738,0.62
다사62755650,37.6083028648833,127.07937948937197,2773.075,0.0,1704.1,0.4368496666639374,0.0
다사46254225,37.47905196109725,126.89348659602865,2913.055,0.0,1068.4,0.7492630439533084,0.0
다사45754175,37.4745162041844,126.88786851354894,3009.85,0.0,615.0,0.3624313748706304,0.0
다사71755000,37.550035104133556,127.18159600892744,3401.34,0.0,0.0,0.0218881372746826,0.0
다사60755000,37.5496336366165,127.05706759982576,3128.715,23.923076923076923,805.8,0.2245494345589637,0.002
다사61004625,37.51584415629642,127.06009633345388,3164.82,0.0,395.6,0.3112712589066509,0.0
다사39754375,37.492171303876404,126.81985174593564,3311.21,0.0,504.4,0.1109190720472428,0.0
다사66004575,37.51153460396532,127.11669738747057,3342.225,0.0,2127.0,0.0,0.0
다사56755125,37.560721656510644,127.01171170465322,4364.915,0.0,1303.6,0.772497174966406,0.0
다사40755075,37.555326985039294,126.83059978315846,4200.360000000001,0.0,773.9,0.0,0.0
다사39755000,37.548502543633404,126.81934020964961,2467.28,2.7142857142857144,773.9,0.5264849564089072,0.0
다사50755475,37.59196708909761,126.9435439945775,1745.915,0.0,893.8,0.2841195604378788,0.0
다사50754850,37.53563494409926,126.94396284706309,3053.585,1930.125,1895.3,0.2463941625547017,0.0
다사57256225,37.659889879251615,127.01673171716118,3089.235,0.0,1026.1,0.0,0.0
다사48005150,37.56252363720282,126.91262539454569,2669.045,2.5,1352.1,0.2194545627730527,0.0
다사61504650,37.51811843803156,127.06574105099727,2992.915,21.92914653784219,395.6,0.0678487909496794,0.155
다사51004825,37.53339493534945,126.94680907629015,3163.31,1930.125,1185.6,0.3417857406472798,0.0
다사64255675,37.6106155308853,127.09636168526745,4646.15,0.0,1076.5,0.3513182629900206,0.0
다사46254550,37.508344762958444,126.89324966453451,2657.775,0.0,1651.4,0.0577142485438934,0.0
다사57504325,37.488649972184426,127.02066497374385,3105.99,0.0,918.8,0.039914587492209,0.0
다사66754175,37.47550790425172,127.12536375599984,3108.53,178.4,802.8,0.0194014533840389,0.0
다사60005700,37.61269431421616,127.04819601007429,2254.375,0.0,1791.0,0.0,0.0
다사42504525,37.50586593286473,126.85084149604113,2734.54,107.25,1580.5,0.0,0.591
다사43004325,37.487870682344244,126.85665298713504,8160.22,0.0,1487.6,0.569974130369659,0.0
다사55254875,37.53811709568228,126.99488044462609,3136.175,0.0,531.4,0.0,0.0
다사65754525,37.507018666964974,127.1138918587765,3143.995,0.0,2135.6,0.0020628760177822,0.085
다사51504525,37.50638163737334,126.95266563130681,2952.485,50.0,1857.3,0.0800042910699526,0.041
다사72005000,37.55004270211092,127.18442622712361,3166.865,0.0,0.0,4.260119718750108e-05,0.0
다사56755650,37.60804100481346,127.01140252519914,2478.755,0.0,1078.3,0.2415915330336656,0.0
다사47004375,37.49261499318892,126.90186109319608,3029.3,0.0,1529.9,0.9461688052723556,0.0
다사39005275,37.57323882548446,126.81062187004235,2879.3450000000003,0.0,1296.9,0.8775601687832821,0.0
다사49254125,37.47020800609002,126.92748457831168,2920.365,0.0,481.9,0.0,0.766
다사42755100,37.55770643839457,126.85322252212616,1669.11,0.0,2042.7,0.7279064757873023,0.0
다사48754675,37.51975315190802,126.92144807417885,3276.8900000000003,300.7142857142857,245.1,1.0,0.0
다사55255400,37.58543650472428,126.9945608687075,3300.73,0.0,523.5,0.0,0.421
다사61255600,37.60373445002227,127.06241156818925,2322.085,0.0,1607.1,0.909387272899718,0.0
다사66254200,37.47774321553261,127.1196975638232,3320.04,1109.5428571428572,802.8,0.0,0.064
다사44004425,37.49694486398829,126.86788799140952,3003.895,0.0,1246.0,0.0030833913442719,0.331
다사42755000,37.548693428813266,126.85330041074825,2754.125,0.0,1497.1,0.0,0.25
다사41255300,37.57563810247206,126.83608036322839,2846.625,0.0,436.9,0.0,0.727
다사58505750,37.6171346169626,127.03117246737598,2798.05,0.0,1668.9,0.5086003381571379,0.0
다사62005325,37.578979145825535,127.07105049533948,2385.15,0.0,2044.8,0.5560440272307597,0.046
다사48255625,37.60534975738875,126.91512111996293,3414.1850000000004,0.0,2373.9,0.0149290923639355,0.0
다사61004425,37.49781737637015,127.06020210264151,3693.22,0.0,1786.6,0.8123837796837267,0.0
다사40755125,37.55983346593256,126.8305594667196,3151.24,0.0,496.6,0.0011287396818449,0.0
다사44004550,37.508211254854274,126.86779299890418,2870.16,6.4,1436.6,4.435432171798223e-05,0.079
다사63004925,37.54296642182618,127.08257680884843,2715.575,0.0,2376.8,0.0423757822005337,0.0
다사57005250,37.571999880120295,127.01446914581449,3232.695,0.0,979.9,0.0,0.0
다사53755275,37.57409607355387,126.97765067165028,3446.755,0.0,155.4,0.0,0.136
다사59755475,37.59240367854863,127.04548686334469,2847.875,8.5,974.6,0.5580451683168483,0.022
다사52504850,37.53572654632254,126.96376997713818,3122.84,0.0,1813.8,0.4841992727514817,0.0
다사47504075,37.465603847309175,126.90773042930776,2659.175,0.0,1790.5,0.0,0.0
다사49754350,37.49051508878726,126.93298557394121,2807.265,0.0,1975.9,0.0,0.0
다사58505800,37.62164120767942,127.03114416765386,2926.7,0.0,1668.9,0.1958838207026174,0.0
다사59005225,37.56983753979636,127.03713106702446,2847.825,0.0,1308.9,0.5274961133971533,0.0
다사60254675,37.52031892466317,127.05158271432666,3260.925,0.0,662.7,0.1419810800920067,0.336
다사63254050,37.46410892332924,127.08584261634222,3060.435,0.0,84.9,0.0,0.0
다사59506375,37.673511314928746,127.04215767076872,2844.455,0.0,148.9,0.0012892109227796,0.0
다사54005075,37.55608217520302,126.98060690015468,3707.15,106.75,305.2,0.3635584184149013,0.278
다사50254475,37.501808646855004,126.93855698773045,4727.5650000000005,0.0,2139.7,0.0675282541850697,0.0
다사48255150,37.56253768597402,126.91545598023563,3462.885,2.5,1352.1,0.3475763251443255,0.0
다사61755025,37.55192889349051,127.06837526333923,2808.19,23.923076923076923,981.4,0.7454043952860474,0.0
다사45004475,37.501511422563055,126.87916303366525,2934.74,0.0,838.3,0.067558465858177,0.0
다사39505075,37.55524590390364,126.81644847181819,2768.41,0.0,169.2,0.6673758717994145,0.0
다사51255125,37.560447689410424,126.94943974048932,3201.08,0.0,859.9,0.0,0.0
다사45005200,37.56685627725436,126.87862109109362,2142.195,3951.268049155146,221.0,0.0,0.973
다사68754450,37.500364621249574,127.14786656785172,2801.09,0.0,1241.7,0.4892220535041769,0.07
다사47754650,37.51744388878432,126.91014993650182,2912.365,101.0,1433.1,0.4136076027404882,0.04
다사59255825,37.623927966911275,127.03962891535029,2219.21,0.0,947.4,0.0,0.975
다사55754550,37.50884798355247,127.00073509578911,2792.485,0.0,1180.1,0.169610339211822,0.0
다사49004100,37.467940959781906,126.92467474165593,2485.38,13.5,1364.9,0.0,0.456
다사58505950,37.63516095901671,127.03105923064886,3028.89,0.0,1364.9,0.6923176886969392,0.0
다사51254600,37.513128423724346,126.94978753100497,3223.72,0.0,1241.8,0.0890297304903187,0.36
다사69255075,37.55671545811848,127.15326256908286,2675.245,0.0,988.7,1.0,0.166
