segment_id,name,이용자수,누적기록,거리,경사,시작_위도,시작_경도,끝_위도,끝_경도,polyline
7355420,Riverside to Hannam,23151.0,99330.0,0.81,0.2,37.51935,127.008675,37.524756,127.014864,}~~cFekefW}[u_@cC{CUc@
7440088,[휴레] 남산업힐(약수터->버스정류장),8750.0,25456.0,1.771,5.4,37.550442,126.998881,37.550763,126.991291,gaedF_ncfWt@FZZ`@RhAc@hAWxEmA`@Gf@ApBP`@Z\`@b@JjAFd@LZ\Vb@\\~@l@v@bAjAfBx@`ANj@Cb@Ub@a@ViA\a@TSf@Q~AaAjDEr@W`@e@PY`@Il@Sj@c@RiAFc@Kc@Uc@Qe@IiATc@PiAXiARc@Ke@Aa@N_@XyA|AYd@k@tAWb@aAt@
7455053,[휴레] 중랑TT Part 1,3807.0,33409.0,2.3718000000000004,-0.3,37.613958,127.07214,37.593534,127.070636,enqdF{wqfWz@GhBCpBKtGMvB@jAIhEOvBCpAGfFq@f@Bf@A|Dk@rBa@dEo@pBWd@I`@Ob@GzB@h@@f@HfAj@lAHf@Hf@Nb@ThBfA~@p@xDtD|@t@z@dAz@p@`@T`APjA^hAPjADd@?nAKj@?d@Df@ApAM~Dk@d@O
7455059,[휴레] 중랑TT Part 2,3831.0,33673.0,2.392,0.3,37.593495,127.070579,37.614054,127.072089,inmdFanqfWoBf@qCn@i@Hc@BkA@i@EwBAg@Ki@EqAW}@YoAWaBsAYe@[_@uFiF_@WeBeAeAc@iAQgA[c@Ye@Mi@Ai@CoB?c@DiA`@iANoBb@{Cb@yA\_El@c@Bg@Ge@@yCZsBNiEHsCNmA@c@CgHTc@CgABeAHyBAc@B
7455930,[휴레] 남산TR Part 2,19051.0,145133.0,3.09,0.6,37.55498,126.98401,37.550949,126.997625,s}edFaq`fW[[iAYMOEk@Ho@Ek@IQ][Kk@@KVc@Za@~@s@Rg@AG[_@SEg@Ca@OQo@Em@?KLk@Va@f@G\YHOBm@Ye@k@WiAi@_@Oe@UMMSg@Gm@Ao@Sk@[a@Ok@?m@Tg@@q@k@{AEo@Rk@\]b@ClA\lBp@f@H`@WXg@jAkDPm@\mCPm@Z_@DAd@Ep@?`@Qh@iABCd@Mb@CpARd@CZa@Fy@Hi@h@iAXc@Te@@o@Oi@Wi@Wa@m@gA]a@a@YoA[yCHe@Fg@Ac@EmADe@K[_@Ye@_@]QWSe@c@yAEm@LmCJo@Vc@b@Id@Nb@T^\j@jAb@pA`@|Ab@RtCRb@NpDbBvCx@f@Jb@E`@W
7481739,Yeongdong bridge (west side),4776.0,10235.0,0.6,-0.7,37.52769,127.055597,37.532587,127.058375,as`dFmpnfWa@Yu@]UQk@YsFmCkAg@oDkBeEkBa@Iu@]i@Q
7543816,[휴레] (동)월계1교-월릉교,4223.0,41795.0,2.01,-0.2,37.632826,127.063849,37.61668,127.071833,cdudF_dpfWn@oApAuAb@QrBIhAMh@Ad@EfA[`@S`Ao@hAa@jAYl@JbAa@~@s@Za@nAeBh@o@h@aAX_@Z[r@eA\a@rAgBTg@p@cAZa@r@s@r@m@dBaA^O|KkCvCu@nHqA~BQjLElACd@G
7641157,북악스카이웨이(하늘한마당->팔각정),285.0,1116.0,3.98,3.5,37.595979,127.006592,37.602282,126.981966,y}mdFe~dfWN?H@b@LVLPRJ`@@`@BNCPMVSHEACFI^OJQDIHQBMDYCMGKHU@MLCFCfAK\Gn@W`@ENGL?FE@QRCAKLCPONEX@LITGH]t@[^CHGJIFKEG@IJELGFa@HYCOXGDE@YAe@FEBKJWH]PM?YJQNMBMHWCGEEKECIHs@HYFQ?ODOJk@h@KFGHMDe@n@UD]IEBk@\IHE?QLMZGBCDWz@?d@DZCVPnAAT@NFTHh@Gx@Kn@Cb@Of@ORCNS`@Cb@_@tADj@?NENKLAD@b@MbA_@^EBe@AIHW@AFBb@AFMRK^CDEN?NEDANEBELEb@BNANNrABF@IBFEB?FJh@CLGLETEFQHKP?NFRAFOXSb@CNOVI^OTCVI@KAIF?PDLAf@Kr@IJ?FF\BACD?FHTALDj@Ob@Ab@EDECGDCLILKDWP?h@?DHL@VKPi@VURYn@e@h@Cv@CDC`@FN?NENEB]CYBGIKAKFWDCDE@Sh@Af@I\MZSBBj@DLKREBg@DGBEDAEW@MBEDQ@MHCNCCMPG?URKRQJQXSV@FKKM?AGECMACBGMECGAUBIIM@CDBDAFIREBAt@DF@PDDDA@LJ@FFDZDCLAJDNj@JNBPM\@FHHJGf@EZLRLVZd@Ff@ETIb@]LOJGTGN@TCd@TPAHBj@ELDPADB\ALBX?@DLF?NVjA@ZJl@Ch@CFKDa@BYNUVSAc@b@IBCE?F@z@NN@FNVh@tAPF^XVBNABDF@ZADCF@HJ\ERDd@KTB^OJFXBJDBBF?b@EXGF@XL\b@@\DL@L
7713860,Rose Run 태릉입구-중화,293.0,1336.0,1.58,-0.1,37.61623,127.074597,37.602602,127.074118,m|qdFegrfWf@l@JTXb@^`@zAnAzA|@dBx@h@Af@JnA?f@GpBGb@?jADvB]jABlALh@Cj@Mb@Ef@Hb@@fE@f@Fd@@h@Cd@E`Fo@|Du@lBWb@Cf@IxBUnAUnAIb@AhAQlAE
7989921,Climb from the cross to the pull-up bar,755.0,1511.0,0.73,11.8,37.575127,126.967624,37.579632,126.962364,o{idFsj}eW@XE\ATUlAYbAUjAO\[b@WTYFc@Tc@NON]NOLW\Wd@_@|@e@~@i@l@YLi@Ni@Vk@Pi@\WJYPQPY`@k@lAUZu@d@MBM?
8079063,Around Seoul Olympic Park ,1419.0,6047.0,4.92,-0.0,37.51232,127.127474,37.512464,127.128267,_s}cFuq|fWGj@gAhDeAnDs@rBYbACTm@bBy@rCUh@W`@Sf@GZ?z@WrAg@pBOf@wBbJa@rAo@hCoA|Da@tAk@zBa@tB_AjDKn@Uf@q@hC[^a@Re@LaAUo@]Y[a@Ma@WaAe@UQ_@Ui@WWCSMYYcEqB_@Yc@S_@Ya@Se@Qc@Mc@GoA}@uAs@g@c@e@UuA}@cB}@YIa@Sq@e@M]Km@@gALiAK}A@e@IiAe@qDOk@WwAQg@YwAO_B@aBFm@x@}BJc@n@yB\s@RaAFKr@oCVa@La@b@aBj@qANg@Vc@VOFI^{@Ak@l@eB^sAZ{@R_@p@aBPi@Lo@`A}Cz@{Bz@_DL_@Xc@lAg@BIJCb@G`@L`ARh@ZhB`@h@R^R~Ap@`An@dCrAZ\^Vh@j@`A`@bAz@ZHf@ZRF`@V\Zx@ZfA^p@f@hAh@\VdAd@^VZZzA|@d@PvBpA
8134192,공원한바퀴,27.0,566.0,0.22,0.1,37.468381,126.926028,37.468372,126.926054,k`ucFsfueWFJFFFAb@q@TIj@a@BGEOe@c@K?QHS\QLOPK^BLFJ
8231184,올팍 장미공원까지 스프린트 ,15578.0,45050.0,0.235,-0.6,37.51541,127.130098,37.513246,127.128998,if~cFab}fWj@Rf@Lx@ZXNT@PDn@`@XJXTb@HxAv@
8231277,The Descent,7189.0,23376.0,1.77,-5.7,37.550154,126.992228,37.550596,126.998824,m_edFkdbfWIXe@hAf@mBNU|@aA`A{@VOTKVEX@dAOzDiAj@AVDx@d@NNPHf@Ll@DREPUNu@HUNY^]NUJUD]bA}DR}AL]^_@bAWRITONSHs@C[KUs@}@e@e@UQe@c@_@m@QQUIYIWOQW_@y@OOiAIq@OUSc@o@o@Uo@Gm@B[Fi@Tm@Pq@PUBo@RaB\{Af@WCSYUUUGo@C
8241912,Ewha track CCW,251.0,13124.0,0.224,-0.1,37.559967,126.944416,37.559985,126.944283,w|fdFqyxeWDbAN`@Rc@Q_BAq@IY[PJpB
8301826,교대 트렉 1바퀴,3805.0,475699.0,0.412,0.0,37.491001,127.016068,37.491056,127.016122,wmycFkyffWh@IfB_A^YTi@Bm@Km@a@[i@Ee@PkB~@_@\Gj@Hr@NX`@T
8356973,잠실보조운동장 400m,4470.0,862503.0,0.403,0.0,37.517032,127.070273,37.51703,127.07028,mp~cFelqfWd@Pd@KVa@Fu@Og@gCwBe@Qg@LYf@Ar@Td@~BpB
8461366,올림픽공원(에너지런),1023.0,4167.0,2.803,-0.0,37.519108,127.116511,37.519124,127.116739,k}~cFemzfW}@\gAZc@Ac@Q_A_Ae@SiBaA_@]Im@G}@OKc@?e@Cc@IkAMa@Ma@W]a@o@iAeAoBg@qAY_@_Ay@c@Uc@O_@_@We@Ui@Co@Dq@Te@\]rDiAb@QZ[Hm@Co@Jk@n@kA\Y`@Wd@Ir@EfAUb@O^Sd@M`@[Xa@Pi@\wAf@sAXe@p@gAX]bAa@f@MpBEd@Hb@L`@P^ZX\X`@Tf@Pj@Ll@Fj@Bt@GpAm@nCCn@Kl@AjAHb@r@pAJDXb@r@n@r@nAl@rBJp@Bx@An@In@Qj@c@hCi@pAe@hCOh@[^}@^c@Fs@`@g@Jk@Ce@H
8584198,여의도공원 Conrad Entry,9054.0,87304.0,2.662,0.0,37.526845,126.925087,37.526544,126.92444,wm`dFw`ueWkAaAZIAKu@iASi@Wc@Gs@Oi@w@kAa@]_@_@uA_BFs@]Yg@@e@NwAv@U^Uf@_@`@@r@jBbANj@Zb@HbAnB^`@\r@|@~AtCNh@h@xAn@hASn@JZ^\Tf@|@jAHt@Nb@l@pAbAZb@~Bb@tAVb@v@~@Zd@Rj@Z^`@Vl@rAb@tAVd@x@dAXf@h@nAb@Vb@Ld@E|@cANm@@m@Ek@Uk@m@sA[a@sC{E[]q@mAUc@Ok@Ug@w@cAi@mAaCuDk@sAk@kAs@iASa@Oo@
8882130,Aebongsan Ridge (from the south),64.0,78.0,3.0947,-0.1,37.620225,126.903721,37.636656,126.916258,kurdFg{peWa@c@QM]c@SMOONM@WEWMQESQMEOUm@Ug@IWMQ?YJMAYGWEu@MQMKOq@IUMM?OYo@UG_@De@@k@CSBUFa@`@_@d@QPUHi@@m@PQLUBi@Ac@_@eBgAg@u@IO?OM_@QQa@WGUe@_AIIo@g@c@UOQMESAi@M_AHcACc@@m@Yg@OUMWGSAU@SHe@F_@PYXgAH}@Z[~@o@`ASf@ODQPYp@SL{@`@u@Hk@LSFm@Xc@^SJ}@NeAJSEq@s@MUc@_@e@[MQWQOQMYEWOYg@_@UWMY_@cAMQg@c@QK_AaAISMm@MW[c@IUE]?w@MSg@]e@SWCi@Dm@@o@HWAIGB[NQt@i@PMLSJY@[G[KUMw@D[IYSQ]cAg@}BEs@DYCm@JGREb@@PMn@HRELQTBNS?s@Eq@GUuB}Cg@_AK]
8882136,Aebongsan Ridge (from the north),38.0,42.0,3.0239000000000003,-0.4,37.635942,126.915318,37.620224,126.903689,swudFucseWn@v@FXIxBER]r@CPEFMDQEW]Y[GJMFUIK@IEEL@`A\bBTz@Fp@HT`@`@APJ`ARl@Ar@ETKRMNiAh@MRRFj@Kh@CRET@bBj@RLPRFTHjADXb@t@X~@JLpAz@^^Zj@h@tAPPNDNJJPFT?PHTTLNNFNNPRF^XJNHTj@x@T@z@I\?d@CJI^k@j@[r@SnAONE^UPENSFWJOb@]\k@Z]HSHk@FO\SRGb@Mr@IT_@JGz@MTKRCj@DrBt@tAFnA@h@Pb@@NLLPPJRDb@NNLPf@LLXd@RLDTV\FXJRNLJR`CvBt@Mn@[PCd@HTGPKPQd@{@RKf@ERDV@jAETBPPJl@^`@JXDVXl@Hr@DXI|@BXZd@b@|@\f@Nr@CVMThBhBFP
9022750,경의선공원,846.0,6934.0,1.15,0.0,37.544981,126.947042,37.544966,126.946968,c_ddF_jyeWJVEXWl@EXAZG\SXEXWn@EVWf@GTSd@SfAWn@Ax@Mp@MTQp@c@dCAt@Mr@KT]d@Mn@]jAU@L}@JYJ{@`@m@`@kALmAJwAB[HWFu@NSJYHs@`@oADs@LWNQj@aBVi@^mAFYAu@F[TA?Z
9158674,장암대교 -> 상도교 (중랑천 서쪽),2315.0,24103.0,1.25,-0.4,37.697047,127.047905,37.686328,127.050771,ouaeFk`mfW\GVKLAXFl@A~@I^K~@c@`B]\@d@GfAC~AOz@MhCYl@Mt@W~@Qt@W`@St@m@PIj@KbAIb@Dv@Nf@?hAGpABp@C|DGd@K`@S`BkArBkA|@o@
9188220,put put - Collier Field,201.0,1748.0,0.44,-0.5,37.525039,126.982318,37.52533,126.977304,mb`dFmf`fWAn@ItAGnDIlD?z@InAEbAAhEIjB
9197737,Orange Bridge to bike bridge,9219.0,41353.0,1.08,0.0,37.556047,126.89345,37.549783,126.902396,gdfdFa{neWVGRONUf@cAnC_E`CwDhCqE`@k@Zm@`AuApAwB\q@z@cATc@NSdBqCdBgCTa@Ne@Bc@?kAD[LWf@a@^OVUf@[
9197751,6 Bridge south,26160.0,39690.0,0.62,0.9,37.546285,126.907392,37.542437,126.902593,ggddFerqeWb@v@FBLBFFFZNVXRVLATBFd@^d@h@z@dARb@n@p@\j@jAlALb@HLJ?LRVNZl@ZVHPb@ZVXXt@\^DNHHXf@X\EH
9202344,Dangjak Climb #1 ,774.0,2528.0,0.37,12.5,37.501705,126.980808,37.499565,126.981246,sp{cF_}_fWCq@PG\[NYV[JQ\_AZa@?EDCH?d@c@NGh@C\EL@NJFPJ~@J^HRf@l@Rd@
9202362,Dangjak Climb #3,1034.0,4177.0,0.39,10.8,37.493438,126.970113,37.493514,126.965953,}|ycFez}eW?JEPc@jA@r@CfAEVKfAK\S`@Ml@ANBPV`@HhBv@|E
9202368,Dangjak Climb #4,792.0,2917.0,0.65,3.9,37.493544,126.966068,37.497129,126.961938,s}ycF{`}eWFZ^p@FVH~@?VCRKZc@z@y@|@W`@O`@u@lAQ`@a@d@Ox@cADUFo@XWVOVCBYAUJSAa@@]No@BOII@k@Tq@b@SP
9202390,Danjak evergreen decent ,673.0,1897.0,1.13,-6.0,37.497211,126.961295,37.503659,126.95448,qtzcFac|eWCCK?GIMCMIGDCLMNIDYDIFOZQbAMVO`@Y^If@Yl@C^CL_@l@SHU@@lAIEMBQNCLFd@Tj@?^Dd@El@GRk@pA_@^AFA\ELORQJ}@Za@Bg@Lg@?MB_Aj@m@Lg@XQRSL_@^_Ap@k@Tw@NSCc@IQ?k@LuATk@NMTKb@`@r@
9278345,gate to Samgakji,2766.0,11254.0,0.381,-0.4,37.534665,126.980418,37.53452,126.976119,s~adFqz_fWArBFdAD`BFvGAf@?dBFn@Ar@Bt@
9278370,Sinyongsan west scoot,320.0,893.0,0.33,0.0,37.528853,126.969753,37.52649,126.969443,iz`dF}w}eWn@j@t@v@h@b@t@Nb@GV@HVNLj@RXFPA^a@v@cBJM
9536331,tree alley ,10457.0,30685.0,0.36,4.8,37.548822,126.992996,37.551268,126.990714,cwddFeibfWMFU@YNm@HQJMN[p@}@lAQ`@Gf@ILQDMf@[d@WJq@`@]\o@HID
9587036,바람마당~  성북천분수광장,2869.0,23278.0,1.153,1.6,37.589871,127.017508,37.588076,127.007102,uwldFkbgfW]lAOLSFg@p@U`@SNKTY^Qd@IJG`@Uv@Gh@YlAC`@Q`AEd@@d@EnA\zAFj@HLPJDFHp@LRPLFNJl@Vj@VXb@Vf@`@LXV\b@T`@v@RRVb@LLb@h@b@b@\~@NVd@bAZl@`@l@BD?PFNj@v@HDJVF\@p@CPI`@WVUt@
9599489,망우산한바퀴,136.0,514.0,4.06,0.0,37.59495,127.119806,37.595078,127.119897,kwmdFwa{fW?NFNLJVl@NPTNFT\DPLd@FZGR?Vh@?PHNLB@FPHHL\~@^j@Kb@?@HI[@a@NALFd@Jf@Xh@PV@FEd@Ln@JLVx@`@t@VRHNNN@VKf@Cb@LfBPZVRL?VMn@CXNNZp@t@DRPRVHd@KDBDFJd@PZNvBRf@t@nA\ZVp@F`@^Fr@?v@H^\h@jAPV`@Vf@KhAMZHNPNFBDRdA\r@Vb@f@n@BHNNLHXHHLNZ`@@PHZBXLPBd@RJJJZ\TLBPPHTTb@P`@`@NPXFPC`@DL?JNB@HHBTVL`@EDK?EHD?AICCMAQQe@Ui@OcAFCACGA@k@_@aA_@gBU]?WFoABUDWVw@d@ODyA@_@Ac@@EAMGo@s@EKW[WWg@QeAeAO[UOm@OUKq@Ks@Ew@SSIq@g@qA]Y?ECe@[uAm@o@SY]m@UUA][k@WmAUIGO[_@k@cAi@_@AKEY]OCKEUEi@YMAYGc@e@G_@KMKC_@s@AS[SY]EAOOB_@Ig@Y_@UAGCQc@FWAC[@Jk@@[CUq@YCWFk@?QS]]SOEGM\}@Ji@KOGWHm@Na@@a@Ia@Jm@LYb@a@b@}AXMPGF@FJDBVCBB\GZc@TSX_@Jc@Rc@Co@EQGcAHc@JMf@SLOJSBWr@mADCJD\CTG
9666752,Hyochang Park Station to Hyochang Park,391.0,1044.0,0.56,3.0,37.539585,126.961591,37.54442,126.962123,k}bdF}d|eWe@Qa@GUKa@KUCYKo@[o@OiAG]HO?o@UU@[JQEm@AOEk@@QEa@W{@Ku@CWHo@BUJWRk@ZOAIC
9685788,[휴레] 봉화산 둘레길 한 바퀴,21.0,73.0,4.01,0.0,37.611262,127.082819,37.611045,127.082732,k}pdFqzsfWAs@@M?GQ]a@]u@SKGe@Ca@KSOi@Y[_@QYGU{@_@Ni@IQe@Mu@qAQUg@@DBFUBwATc@ZKfAd@TLd@Fd@?NCZcAVa@t@Db@E?w@BOHGZo@NQBo@IOC@Gg@HYb@Ab@Eb@MVe@J_@He@X[\MX_@Tg@z@k@DIHk@Ii@_@UeAYIQg@S[u@o@ZWI]DYd@c@C]Sc@KUHw@IYc@c@cAL_@ZQBEVwACSd@Y`@c@x@k@d@PRA`@[H]MwA@CVURGb@CPuA\GZM?SBMNWx@k@b@D\ZMh@El@Jh@Bd@Pf@DRd@HBJBZFJ`AJNTH@\Xl@NBl@CV_@ZMh@GPCTPD\THBd@d@n@fBx@T\PHQNMALTp@Zd@JBVMF?ND^VfAIn@R\TPTNJJb@CN?JXTt@~@PdBK\ORAJTn@R`@Gh@KRAXF@RNHLFbASh@NIF@JrAINq@Ja@I[OeAhACHML]LG@m@c@K?UXI^a@d@APKHUd@KLa@PAf@ZbAs@h@OTe@@EBYp@e@d@q@G_@Xs@Bc@Xg@?aAL[Yw@x@g@JKGAGUc@e@Ce@@e@JUI
9700775,입구 - 약수터입구,964.0,4981.0,0.6019,9.6,37.597857,127.115289,37.59539,127.119913,qindFoezfW?k@XYJ[H[G{A@SDOA_@?KJi@p@]DGNa@h@W@EFAJDTDH?`BSZQFWBc@?w@EYOq@Si@E_@De@NEN?TEx@]P[J}@NMJE
9726027,bulgwang stream(불광천) 5km,88.0,294.0,5.14,-0.0,37.580263,126.906944,37.58042,126.906959,s{jdFkoqeWDTDHVZJDR`@XbAb@r@\Vb@Vx@`AHRFFjBrApAvAbAz@D?M^G?k@WmAcAu@g@_AiAgBiBUM[Yi@e@c@g@GCEG?ICIe@i@S_@eAgA_Aw@MOw@m@QWa@]_@a@_@q@Y]q@k@Y]s@i@W]QSSYm@k@m@{@}@w@_@Wg@u@MMGWIIECq@i@a@e@mAcAcAgAu@m@a@i@USWMcCgBgAc@kB_@KG?GF]EGm@I_@Cy@[_@Bi@Oc@@_@O_AKkAYYK}BUkC]wA]k@E_@OiAGy@SmAIYG[Cm@QYAe@GOGOOOEQ@MDGAa@Ke@U_AGk@WeAOc@Ou@CYIWA{@SQ?YGw@Ii@OQMJDZBD@HNl@NdBN~@VTJhAJj@CZNf@NP@dB^XEJDHHh@N`ALrDt@d@Dr@P`ANXBRATNVHfAHhAR`@DtA\|AJbBT^Lj@D\?n@DFA\DfB^`@RZBZF|ARvBr@r@\f@`@`@`@FNX\d@b@PXlAfAXb@l@l@PXXTPTb@Jb@XJZRVHPv@x@`@ZJRb@b@JRZ^f@^PXNPJD\j@t@|@NHVZl@Zt@n@^b@`@n@PNZj@Z\XN
9759312,봉화산 한바퀴(성덕사 약수터 큰바위),30.0,116.0,3.662,0.4,37.60618,127.084968,37.606064,127.089038,s}odF_htfWg@R]]SM]XYn@QHSd@_@j@i@b@\v@C\_A`AWBa@jA]\OJ_@WKCC?_@Xc@Fa@La@VaAMYDUYQAMRMHMNKRe@E[q@MKUJy@@a@FMIYIOw@@o@Cg@w@a@cAOq@Jc@Ui@c@SQYw@Y_@OBWKJy@s@e@e@g@Qa@c@a@EW_@u@Nc@\ShAh@x@Xx@@FUTe@Pi@`@Cl@@FCDw@Va@Re@\W?s@ME@c@G[Z@RMb@Id@MRc@Dm@X_@XE^WLQXw@`@IHGXiAW{@a@Ga@Mk@eAM[GI[Tu@JKF_@f@k@FMU_@Ge@Ja@E]Qo@uBLOB?XWEK@YLoAtBsAn@RJ?Z]Fm@Gk@@m@DKb@If@?Fe@EWPa@FAf@JHQ@w@RKTEPKd@C\ZDNIj@@h@Jd@Dj@PXDL?JVBRh@XPXE~@n@`@RZDBz@YRQh@]`@AJ\NHL^Vh@n@@FPNXz@`@FRJHTB@F?NSDBNd@P\ZR^QRJX`@\SN?TG\HlAr@LJ
9831608,청계램프 - 제기1교,1806.0,14091.0,1.502,-0.2,37.572521,127.035657,37.586175,127.036096,gkidFysjfWiBvCD^FJGRMNa@Tm@FMD]@GAECM?CE@S[@y@RCBG@OAKI_@Da@d@M?YKKBMCK@KDO?IBo@ZM?c@C[D]?CB?FE@UA@DUSIUGIKGWFkA@WNMIQ@q@JIIGC[B_@Ua@@WUICSAw@Fe@ISAeAU}@COGSAOEm@UIAWDGCe@ESIKDEAOIUEc@AUOGAm@As@ISOk@A_@BMCUMSCq@@KQQEm@CUHQBG?KGEBW?i@QCDG@WIuBG_Ba@_@Sg@Oa@Ss@U_@I]O
9866411,성내천_그늘길(풍납중->합수부),7303.0,64599.0,1.01,-0.3,37.524525,127.115502,37.524392,127.104194,g_`dF{fzfWBv@B|ACdBB`@IbE@ZF`@@j@ElC@\?lAEbAD|@ExBJvB?ZBb@?pACj@@p@HpBEpBBv@Ih@Ah@Bb@GfDDT@b@?z@En@Dl@JZ
9974133,성북천 (청계천 - 보문3교),4601.0,53652.0,1.78,0.3,37.570979,127.027903,37.585842,127.020998,qaidFkcifWYB[AMBqAMqAIg@Aa@E}@AWEkAAi@Im@AUGk@GED_Gh@WD}@Ak@JYHkAD]?e@Ho@UAr@CFWIWES@]JqAbA]Zc@j@SLETw@vAGT_@dA_@~BC`@Kv@GTMLCF@\GVIRc@b@OJELGFQH_@HYN_@Lm@\g@NqAr@o@Ti@Zq@ZeB~@YBs@\m@PULKBQHM@UJs@VMAGBILE@[@m@RgAP[VYFS@_@JY@OH[JeAT
10116063,천장산 업힐 1,35.0,182.0,0.6905,10.9,37.605906,127.054992,37.602074,127.051736,{{odFulnfWP^EXRZHd@R\Fh@GH?^_@j@MX\GL?HBL?BDX@FAPKB@GP?ZIX?\AF@FCDARENHZNX@FEB\n@\DA@`@?B@RAF@DA@BHCD@|@f@ZQAGBA@GJ?JBLEVFLKJ@RIBEF?DE|@Ev@Rh@XBCVDLDt@h@D?
10143461,서초더샵포레 1단지~서초더샵포레 7단지 ,11.0,96.0,1.33,0.2,37.454447,127.063086,37.448934,127.054386,gircFg_pfWAFDDDN@`@D@BJNL@NAZ@FIZEFCXBD@GHF?GDC?NMd@E`@Az@En@m@|ADXAJG?BDZV`@l@b@`@@JL@JH?JFPR\VT\TNTDL\`@XL`@HHFP@TFZBx@Pl@T|@d@`@NVPFHTFf@BbBZb@Z\Fp@PFJBJTZHFNB^p@VRFXPZFVr@fAHPBLNVb@j@NBBNEDAFTl@RTDBFAHJE@CJMRWZw@pAMHMEUHECHGL@BCJA
10177476,서울대트랙,3328.0,419648.0,0.43,0.1,37.46492,126.950743,37.464972,126.950793,wjtcFcazeWYIU?SFUPMVITBVFRJTfCpBPPRHR?REPOLQDY?WEYISKS_@Yk@k@cAu@
10201836,감사원 업힐 - 감사원,650.0,1028.0,0.372,8.7,37.586836,126.981657,37.586539,126.984877,udldFib`fWSWYe@Sw@F_@_@e@MYMo@GKEQGm@HWX[JGLCH?XDNFFADBLCFKHU@[IS?KKw@DIDYh@u@DM
10431480,여의도10km대회코스(마포방면),2610.0,3340.0,10.06,0.0,37.527748,126.933065,37.527682,126.933027,ks`dFsrveWP\?LCHc@r@wA|AgBrAy@`@uAj@WVs@b@YT_@d@a@t@Il@?VTfA\rAHz@Ap@Mp@Yv@[lAw@xAs@|A[z@Yl@Wv@U`@q@dAeAdAmAdAg@l@S^_@hA]`CYr@c@|AU^GT]tBC`@Gd@YtAUt@Oz@IvACnBWtCc@bCMfBApACn@WtAe@pAOfAA|@BtBF|@ZpB`@zAfAdDTdBb@|Ab@t@Z^d@d@LXDPD^CjAOjAEv@Q`AUZo@f@qApAaAv@_@`@a@j@u@pAi@p@Sd@UP]b@a@j@_@`Am@bAo@vA[d@s@tAy@jAUj@oAdCwA`Cu@|Ay@nAQ\Ut@KvA_@t@[|@QVQh@m@rAgC`F[d@Sf@_AfBO\aBpC{AtCq@z@k@nA]lAoCpFMb@cBrDcAnAS\y@z@U`@u@t@cAl@}@t@uAz@wAfAoAh@QP_@l@m@f@SXWl@y@|@G^Sn@U^o@z@FOb@m@DSDa@JUx@_A`@s@p@q@Te@V]~@o@z@_@bBqAl@[VU`@SpAaAd@WZ]`@{@~A}Ar@cAl@{AR_@La@z@_Bb@kAtAwCRs@d@eAp@w@Te@b@q@`@{@Va@fBsD\e@b@_AdAgB~BqE\gA@]DQHO^c@^w@HYLuAZy@n@iAt@mAdEeIh@k@^o@HYdAkBVq@T[bA_CR_@b@m@p@s@Ta@|@sAhA_BlAeAz@i@^c@`@]Ze@Ny@DyAHiABi@Gq@Ma@MUmAmAk@_BMs@Q}Aq@sBa@gAWwAMc@IeAC_A@mCFu@P}@b@}ALo@Bm@@{AHiAHq@X{ANkAFm@DaBL{BJu@Nu@Rq@b@eCR{@NcAXm@^iAx@uE\w@Za@l@o@rA}@Xc@n@s@t@sAJWT{@Vc@l@sBt@}AVs@T}@HOX{@D[@QQcBIc@Oa@Om@AS@]FOP_AFSTUd@I~AgALMZOn@a@d@U|AgAtBmCHO@I?GIM
10454272,아식스 러닝클럽,657.0,11507.0,0.74,0.0,37.517474,127.007582,37.517489,127.007592,es~cFkdefWHj@DHFb@Pl@l@x@`@`@t@f@PHRFnANd@R`@VPN\b@HRPNPALOD[GYMSmAyASG{@GSEa@[QSIU]m@OQa@[[a@KUOk@KQQMQ?SHOV?Z
10491921,응봉공원 loop,1120.0,81546.0,1.12,-0.0,37.554913,127.020845,37.554888,127.020887,e}edFgwgfWJg@?k@GuAAEOQ[I]A}@HmBXWECEQcAK_@Sc@Ya@UIc@?qAFiAEgCD_@BONKfC?`@B^R\\DvBA^Ld@BpAEX@VHf@|@dArAZFv@MVAfC]VMH[
10499887,A Good Stretch,3742.0,9874.0,3.5,-0.7,37.536758,127.099419,37.529567,127.0658,ukbdFibwfWV^vA~Ad@r@dAdAPT\Z^h@v@|@f@x@`@^Zd@ZZjA~AXX^l@HVb@Xr@hAh@p@^^r@~@`AjA^\j@|@j@p@XTd@f@LT\b@Xj@l@^f@z@j@n@HNF\^b@Tj@z@`ARt@HNLb@`@h@JPLJHNP~@P\JFVCJ@HFRd@FDh@?LHXl@BTFNh@|@n@xAf@x@Nz@Pp@Hb@JnALvEFdGFpCEj@@ZFZB|@@pDFdC@zGEx@?rAMtA?j@IfAOv@SjEi@~FOx@GtAKb@e@|EUzAYnDe@fEKb@Gh@Kf@QzAK\Cn@Qz@IfAOhAYj@q@`Cs@bEWr@Ev@Qp@
