id,name,athlete_count,effort_count,distance_km,avg_grade,city,start_lat,start_lng,end_lat,end_lng
5495292,Segment,44684,104055,0.49,8.2,South Korea,37.56847,126.99215,37.568275,126.986678
16697641,Chilly Hamnida,39125,91368,1.06,0.3,Seoul,37.569475,127.00456,37.56822,126.992816
5408002,반포대교 (북쪽),29595,170222,0.69,0.0,South Korea,37.512577,126.99738,37.518403,126.994545
15266531,Cheonggae Plaza to Cheonggae 3-ga,27458,54424,1.23,-3.8,Seoul,37.569107,126.979088,37.568439,126.992393
7355420,Riverside to Hannam,23134,99267,0.81,0.2,South Korea,37.51935,127.008675,37.524756,127.014864
27160996,[TOF] 남산 순환로 업힐1km (by JK) ,22756,208155,1.0,2.7,Jung-gu,37.553473,126.997498,37.551503,126.997558
19011008,Hannam Triangle to Bogwang Tunnel,21583,132453,0.51,1.3,Yongsan-gu,37.527926,127.006891,37.52482,127.002855
19010968,Bogwang Tunnel to Jamsu Bridge,21328,121177,1.0,-1.2,Yongsan-gu,37.524404,127.002702,37.518948,126.994525
16391228,Forest to Seongsu,20075,120340,0.51,0.4,Seoul,37.537899,127.041367,37.539824,127.035995
27261839,잠달(성수대교 언덕훈련) 성수->한남방향(오르막시작 즈음 왼쪽 파란색 한강 이정표->정점 바닥 초록색매트),19992,101892,0.23,2.0,Gangnam-gu,37.533964,127.032225,37.53458,127.029841
25680364,Über die Brücke,19508,105247,0.2,0.0,Seongdong-gu,37.545833,127.03008,37.544677,127.031677
7455930,[휴레] 남산TR Part 2,19041,145066,3.09,0.6,South Korea,37.55498,126.98401,37.550949,126.997625
13422108,Banpo to Hannam 1Mile,18651,96044,1.62,0.0,Seoul,37.519703,126.994868,37.528922,127.008241
5408106,63 Building > 한강철교 ,16831,72536,0.98,-0.7,South Korea,37.52034,126.941338,37.517091,126.949153
8231184,올팍 장미공원까지 스프린트 ,15573,45037,0.23,-0.6,Seoul,37.51541,127.130098,37.513246,127.128998
27762750,[반미런]영동TO성수,15535,67780,1.99,0.1,Gangnam-gu,37.527,127.055377,37.533383,127.034579
27728091,Bridge to Bridge Northside,15414,86302,0.81,0.0,Seongdong-gu,37.553475,127.044198,37.550652,127.03591
20766366,새벽강변마라톤 -- 5km Route.,15394,59219,2.3,-0.6,Yeongdeungpo-gu,37.528698,126.931727,37.533402,126.909678
19042602,염강나들목~안합,15267,63600,1.46,-0.1,Gangseo-gu,37.562122,126.865537,37.553823,126.87807
17567260,lululemon - Han River,14823,68623,2.0,-0.3,Seoul,37.520116,127.093886,37.519635,127.071912
12333537,Memory Gongs,14682,65171,0.12,9.9,Seoul,37.503671,127.069559,37.504296,127.068669
22955868,TRB - 성내천 올림픽대교남단,14472,69628,1.02,-0.3,Songpa-gu,37.524916,127.102456,37.532175,127.108826
13069367,양화대교(남->북),13441,21843,1.0,-1.2,Seoul,37.539466,126.900762,37.546336,126.907938
17194605,Wonhyo2Mapo,13195,59337,1.19,-0.2,Seoul,37.530354,126.951454,37.53672,126.942009
11845336,Yanghwagyo - Han,12827,74876,0.62,-0.7,Seoul,37.548206,126.881084,37.553144,126.878001
6471711,여의도공원 산책로 트랙,12016,204389,2.51,0.0,South Korea,37.524679,126.921424,37.524584,126.921311
16715116,한강철교 → 한강대교,11457,54519,0.52,-1.9,,37.523248,126.955949,37.52068,126.960827
1980921,서린동 82 4 Climb,11265,28060,0.82,5.0,서울특별시,37.56847556683939,126.98589750577416,37.56902969445807,126.97867280815446
16086791,탄합~CU스프린트,11141,55387,1.9,0.2,Seoul,37.519188,127.06791,37.518749,127.087809
11845328,Yangyeonggyo - Yanghwagyo,11081,61335,1.04,-0.2,Seoul,37.540206,126.888174,37.547724,126.881704
14710004,SLakeCircle Start East,10662,167998,2.65,0.0,Seoul,37.513088,127.106923,37.512999,127.107182
6884991,석촌호수 런닝코스,10541,166317,2.53,-0.0,South Korea,37.507053,127.098628,37.507086,127.09861
9536331,tree alley ,10447,30666,0.36,4.8,Seoul,37.548822,126.992996,37.551268,126.990714
26829624,만남의광장 에서 족구장까지 업힐 JS1,10023,126650,0.59,2.7,Songpa-gu,37.517979,127.117077,37.51804,127.122705
10499895,Foot Bridge,9956,50019,1.62,0.1,Seoul,37.541148,127.031591,37.543689,127.024437
17049177,Hapjeong to Seongsan Bridge ,9316,37108,1.57,-0.1,Seoul,37.546505,126.906936,37.555672,126.893805
9197737,Orange Bridge to bike bridge,9210,41316,1.08,0.0,Seoul,37.556047,126.89345,37.549783,126.902396
8584198,여의도공원 Conrad Entry,9053,87275,2.66,0.0,Seoul,37.526845,126.925087,37.526544,126.92444
7440088,[휴레] 남산업힐(약수터->버스정류장),8742,25443,1.77,5.4,,37.550442,126.998881,37.550763,126.991291
10916130,"Gayang Bridge (north to south, run on east side)",8071,11072,0.78,1.2,Seoul,37.57303,126.863956,37.567001,126.859541
13794817,잠실대교>청담대교,8024,25754,2.02,-0.2,Seoul,37.527847,127.088528,37.529363,127.06644
11338494,"Gayang Dae Gyo south to north (가양대교, 남>북)",7782,9865,0.8,-1.1,Seoul,37.567105,126.859624,37.573266,126.864233
18443666,시민의숲 to 대치중,7728,40140,1.23,-1.2,Seoul,37.47419,127.039063,37.482419,127.048126
13810236,Sinbanpo Track 800m,7702,521670,0.82,-0.1,Seoul,37.501021,126.994576,37.500895,126.994133
9866411,성내천_그늘길(풍납중->합수부),7307,64544,1.01,-0.3,Seoul,37.524525,127.115502,37.524392,127.104194
8231277,The Descent,7188,23366,1.77,-5.7,Seoul,37.550154,126.992228,37.550596,126.998824
21239045,달리기,7060,29474,1.96,-0.3,Gangseo-gu,37.554401,126.875625,37.539597,126.886288
14556641,광명교-안양교,7052,26824,0.76,0.4,Seoul,37.485234,126.872963,37.491953,126.871394
24264946,TRB - 인왕산 편의점 대공,6904,16591,0.48,20.4,Jongno-gu,37.57832,126.961895,37.580821,126.958076
26829641,성내천 올팍공원옆 JS1,6623,65578,0.91,0.1,Songpa-gu,37.523934,127.12708,37.524424,127.117533
26075642,탄천(장지천-창곡천) ,6513,33324,1.01,0.5,Songpa-gu,37.477675,127.117753,37.46984,127.122854
10794949,R 보라매공원 1바퀴 0.6Km,6301,415509,0.63,-0.1,Seoul,37.493116,126.920122,37.49311,126.920145
14533751,오금교-고척교,6251,32666,0.96,0.0,Seoul,37.507444,126.874253,37.49918,126.871272
5597616,The Scream (Namsan Tower),6171,14673,1.14,-10.4,South Korea,37.551131,126.990413,37.55219,126.982507
14556634,안양교-광명교,5996,26620,0.74,-0.5,Seoul,37.491776,126.871517,37.4852,126.872989
5267991,보문4교-안암교,5908,86730,0.17,0.0,South Korea,37.583721,127.021693,37.58232,127.022411
14556645,안양교-고척교,5769,22059,0.71,-0.0,Seoul,37.492151,126.871333,37.498451,126.871023
5267963,보문3교-보문4교,5692,84314,0.23,-0.9,South Korea,37.585726,127.021118,37.583789,127.021594
33840170,Baekseok Straight,5669,6667,0.6,0.2,일산동구,37.635719,126.788848,37.639449,126.783879
19165318,경복궁_시계방향[2.6km],5453,27899,2.64,-0.0,Jongno-gu,37.576301,126.979405,37.576423,126.97941
6953204,Ingwansan from south ; road to summit,5418,12627,1.55,17.0,South Korea,37.573735,126.964136,37.584903,126.957879
18922738,[Tom's] Inwangsan Stairs to Buam,5220,11172,1.6,-11.8,Seoul,37.584812,126.958006,37.591794,126.966419
25604141,하늘공원+노을공원 둘레 1바퀴,5158,31119,5.88,0.0,Mapo-gu,37.566041,126.891248,37.566031,126.8912
14556625,고척교-안양교,5102,23073,0.71,0.0,Seoul,37.498419,126.871072,37.492201,126.871423
917413,용산동2가 산1 3 Climb,5022,14933,1.09,11.7,서울특별시,37.5522804,126.982212,37.5510265,126.9892332
5267911,바람마당-보문2교,4781,61681,0.15,-3.0,South Korea,37.589637,127.017845,37.588647,127.018739
9974133,성북천 (청계천 - 보문3교),4596,53601,1.78,0.3,Seoul,37.570979,127.027903,37.585842,127.020998
21760219,[돼지런] 연세대학교 대운동장 트랙,4567,80267,3.0,0.1,Seodaemun-gu,37.562825,126.933436,37.562572,126.933189
12158666,순대타운,4471,40921,0.85,-0.5,Seoul,37.484071,126.926072,37.48957,126.91998
8356973,잠실보조운동장 400m,4470,862503,0.4,0.0,Seoul,37.517032,127.070273,37.51703,127.07028
18725216,SF 10km Finish,4460,21739,0.81,0.8,Seoul,37.52093,126.961238,37.517589,126.96933
20824762,서울식물원 습지원(CW#01),4388,33525,0.72,0.4,Gangseo-gu,37.572698,126.833331,37.577942,126.834803
19776115,Courtyard Seoul Botanic Park -> Magok Batminton Court,4360,112545,0.6,-0.1,Gangseo-gu,37.567152,126.830128,37.572218,126.831796
14164266,일산 호수공원 [전시관코스 by HOya],4332,52983,4.83,0.0,Goyang-si,37.650011,126.771223,37.650051,126.771246
12104629,Seoul 10kmer Hill 2 up,4299,16538,0.5,3.4,Seoul,37.573744,126.883298,37.569875,126.880926
19818878,진옥자전거캠프-아차산(청노루표시판-전망대)(JOBC),4274,12687,0.6,8.3,Guri-si,37.572162,127.103249,37.566841,127.102889
11467937,한천교 → 당현4교,4263,42318,1.72,0.2,Seoul,37.624839,127.069799,37.637661,127.059526
12651442,일산호수공원[휴레],4204,51451,4.81,0.0,Goyang-si,37.657529,126.766067,37.657139,126.766407
13061814,상수역-광흥창역,4199,4539,0.8,-0.9,Seoul,37.547729,126.922256,37.547459,126.93118
13497356,Mapo Bridge East side (N to S),4137,8767,1.0,0.0,Seoul,37.536097,126.940938,37.53054,126.932081
16355190,뚝섬대회10K,4132,5309,10.01,-0.0,Seoul,37.52815,127.070694,37.528165,127.070631
6931298,△북한산: Baekundae Summit Push,4073,6595,0.29,11.2,South Korea,37.657673,126.979481,37.658648,126.977962
5408057,한강대교 (북쪽),4042,15355,0.71,-2.1,South Korea,37.514463,126.956963,37.520082,126.960672
5993163,Bugaksan,4016,6694,0.73,25.9,South Korea,37.592888,126.966591,37.59322,126.973793
12104632,Seoul 10kmer Hill 2 Down,3962,15305,0.39,-6.5,Seoul,37.570598,126.881535,37.567996,126.878834
7455059,[휴레] 중랑TT Part 2,3827,33638,2.39,0.3,South Korea,37.593495,127.070579,37.614054,127.072089
20824793,서울식물원 습지원(CCW#01),3807,25943,0.71,-0.3,Gangseo-gu,37.577942,126.834803,37.572694,126.833318
7455053,[휴레] 중랑TT Part 1,3806,33378,2.37,-0.3,South Korea,37.613958,127.07214,37.593534,127.070636
8301826,교대 트렉 1바퀴,3802,475276,0.41,0.0,Seoul,37.491001,127.016068,37.491056,127.016122
26627611,북한산(백운봉암문-백운대-봉암문),3776,5959,0.46,1.6,Goyang-si,37.658086,126.979389,37.65802,126.979403
17338531,Seorae Island,3763,9955,0.7,-0.4,Seoul,37.506929,126.986981,37.508716,126.992201
20513634,양재천 1.5km (kooR),3755,28167,1.47,0.0,Gangnam-gu,37.50032,127.073828,37.490596,127.067227
10499887,A Good Stretch,3741,9873,3.5,-0.7,Seoul,37.536758,127.099419,37.529567,127.0658
3885420,Segment,3713,11246,0.67,7.2,South Korea,37.567688,127.151878,37.56668,127.144764
27261736,잠달(동호대교 스프린트) 동호->한남 방향(동호대교 계단/횡단보도->자전거길끝/노란기둥),3711,18417,0.43,-0.0,Gangnam-gu,37.531782,127.023765,37.528462,127.021205
6279973,Hyewhamun to Dongdaemun,3675,5528,2.07,-1.3,South Korea,37.587246,127.004255,37.572114,127.009631
22050498,경복궁 반시계 방향,3650,16115,2.61,-0.1,Jongno-gu,37.583327,126.979612,37.58334,126.979565
27261773,잠달(한남대교 스프린트) 한남->반포 방향(한남대교 엘리베이터 옆/파란이정표->잠원나들목 횡단보도/파란색 한강 이정표),3631,19826,0.45,0.0,Apgujeong-dong,37.524605,127.015799,37.52146,127.012764
21911592,신대방~보라매후문,3624,21236,0.93,0.3,Dongjak-gu,37.485133,126.906141,37.48908,126.915312
13232366,광진교(북->남),3514,12967,0.95,-0.2,Seoul,37.545958,127.109182,37.542866,127.119149
25544893,TRB - 나홀로나무 업힐 구간,3489,34790,0.44,5.9,Songpa-gu,37.523018,127.122125,37.522563,127.118784
18962884,암사고개-고덕교 다운힐(강.철),3423,10319,0.95,-3.8,Gangdong-gu,37.566944,127.143662,37.568535,127.153577
12524981,깔딱계단,3397,9341,0.28,29.6,Seoul,37.578852,127.103203,37.576816,127.101801
14972710,부천종합운동장 인라인트랙,3354,305671,0.72,0.4,Bucheon,37.503722,126.798639,37.503786,126.799089
18038011,Following the wall,3347,4976,0.9,7.9,Seoul,37.572636,127.008633,37.580394,127.008491
10177476,서울대트랙,3328,419377,0.43,0.1,,37.46492,126.950743,37.464972,126.950793
14412611,Around Noeul and Haneul Park,3239,26866,5.89,-0.0,Seoul,37.576018,126.880205,37.575966,126.880337
21132695,양재천 관천대로 - 관천교 ,3203,29346,0.51,-0.0,Gwacheon-si,37.445657,126.996772,37.448976,127.000534
30789450,[경의선숲길] 대흥역-공덕,3191,17934,0.85,-0.8,Mapo-gu,37.546938,126.94112,37.543984,126.94953
25544892,TRB - 남2문 장미광장,3140,17826,0.46,-0.6,Songpa-gu,37.514151,127.123046,37.512285,127.127654
13677796,Skate Track - anti clockwise ,3097,189819,0.36,0.0,Seoul,37.517243,126.880504,37.517241,126.880485
14608336,서원동성당-신림3교,3095,23093,1.04,0.0,Seoul,37.478162,126.933188,37.472405,126.93326
5663897,Han River Bridge Island half lap,3064,11409,0.93,-1.1,South Korea,37.518157,126.959647,37.516655,126.958862
28335507,우이천 월계2교 ~ 꿈의숲SK뷰아파트 103동 앞,3023,52442,0.52,0.4,Nowon-gu,37.624284,127.050175,37.620567,127.053765
11401341,[얼공]1k후문→분수대(북)_@ddamdo,2981,49001,1.07,-0.5,Seoul,37.551182,127.08666,37.549546,127.077856
2629307,아천동 산7 1 Climb,2952,9529,0.84,5.1,서울특별시,37.590045929,127.10823822,37.583614349,127.105789185
18874939,Being watched,2941,5228,1.39,8.8,Seoul,37.592452,126.998263,37.593739,126.986021
23738864,진옥자전거캠프-용마봉(용마봉정상구간)(JOBC),2784,8832,0.21,20.8,Gwangjin-gu,37.571863,127.097716,37.571021,127.095812
8553131,만의골 애보 언덕,2780,48334,0.8,4.2,Incheon,37.44581,126.764304,37.451971,126.76883
18377077,광진교(남->북),2774,10662,0.89,0.2,Seoul,37.542961,127.118819,37.545842,127.109495
13640932,신대방역-대림역,2760,11667,2.41,-0.1,Seoul,37.489061,126.915465,37.49174,126.895415
9278345,gate to Samgakji,2760,11252,0.38,-0.4,Seoul,37.534665,126.980418,37.53452,126.976119
11662397,중앙공원 1바퀴,2744,166839,1.56,0.0,Bucheon,37.49873,126.767856,37.498722,126.767902
24313669,낙산공원 정상~한성대입구역 근처 계단,2714,5136,1.11,-6.8,Jongno-gu,37.580205,127.008769,37.587639,127.004357
21920281,진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),2698,4967,0.25,26.1,Gwacheon-si,37.442973,126.964769,37.444952,126.964078
8356449,관문운동장 400m,2697,497537,0.42,0.0,Gwacheon-si,37.441083,126.996586,37.441057,126.996573
19024669,서울숲1Km,2645,39391,1.05,0.1,Seongdong-gu,37.545472,127.041771,37.545272,127.041896
5838759,Segment,2639,5250,1.02,8.1,South Korea,37.652629,126.953905,37.652418,126.962502
40667936,상계교_창동교 서편 by psw,2631,14153,1.03,-0.3,Banghak 1(il)-dong,37.661821,127.050966,37.653024,127.053703
21385315,진옥자전거캠프-서울둘레길2구간(사각정갈림길-아차.용마봉갈림길)(JOBC),2620,5417,1.48,6.8,Jungnang-gu,37.58417,127.106604,37.573868,127.100958
10431480,여의도10km대회코스(마포방면),2610,3340,10.06,0.0,Seoul,37.527748,126.933065,37.527682,126.933027
22116933,TRB-청계산 깔딱고개 버티컬,2562,4774,1.02,19.6,Seocho-gu,37.434362,127.044608,37.42896,127.044531
29025329,우이천 벼루말교 -초안교,2553,38962,1.61,-0.0,Seongbuk-gu,37.620421,127.053741,37.631086,127.041589
26001607,진옥자전거캠프-북한산(쉼터2-하루재)(JOB,2516,4208,0.35,33.1,Gangbuk-gu,37.659854,126.989239,37.662256,126.986972
14657111,둘리 VS 고길동,2472,37962,1.41,-2.1,Seoul,37.641724,127.032837,37.631745,127.040985
25933837,진옥자전거캠프-북한산(영봉갈림길-백운봉암문)(JOBC),2463,4259,1.03,22.3,Gangbuk-gu,37.662258,126.986846,37.657765,126.979568
2707595,부암동 359 10 Climb,2454,6739,0.54,7.7,Seoul,37.590862,126.965584,37.587062,126.963881
1620966,진관동 158 28 Climb,2442,5232,0.49,9.3,서울특별시,37.6229472,126.93267983333332,37.626521200000006,126.93241496666666
21418147,진옥자전거캠프-망우산(망우오작교-순환로입구)(JOBC),2439,6968,0.34,8.4,Jungnang-gu,37.600548,127.113835,37.598055,127.114912
24680117,어린이대공원한바퀴,2436,31370,2.24,0.1,Gwangjin-gu,37.550639,127.083514,37.550009,127.084568
22631051,TRB - 불암산 버티컬,2430,5791,0.41,34.8,Namyangju-si,37.661398,127.092928,37.663574,127.095232
34792758,봉산 계단오르기 2,2421,7109,0.25,16.5,Gusan-dong,37.610431,126.901641,37.612513,126.901057
28217084,Jeungsan 5k - Monster Stairs to Bongsan View Point  ,2416,7216,0.49,4.3,Eunpyeong-gu,37.608359,126.902034,37.612251,126.901249
28217018,Jeungsan 5k - Monster Stairs ,2414,7262,0.3,18.6,Eunpyeong-gu,37.605846,126.90171,37.60841,126.902011
26607022,끝난줄 알았는데 또있네 업힐 700m,2397,37062,0.71,1.1,Gwangjin-gu,37.548752,127.077413,37.548594,127.083778
10688477,상도교 → 장암대교 (중랑천 서쪽),2359,23807,1.28,0.1,Seoul,37.686223,127.050921,37.697149,127.047929
9158674,장암대교 -> 상도교 (중랑천 서쪽),2314,24085,1.25,-0.4,,37.697047,127.047905,37.686328,127.050771
6237491,Segment,2304,4487,0.61,11.7,South Korea,37.472008,126.958674,37.471342,126.953887
5302285,Seoul Canal to Han River,2300,17349,1.51,-1.1,South Korea,37.49975,126.991388,37.505523,126.979166
28216981,Jeungsan 5k - Saejeol to Monster Stairs,2297,6356,1.36,-0.6,Eunpyeong-gu,37.595218,126.901952,37.605883,126.901714
18935062,[Tom's] Gate downhill to Rose Garden,2267,4889,1.82,-7.0,Jongno-gu,37.608264,126.951404,37.610389,126.941653
1620967,진관동 산172 Climb,2266,4905,0.69,10.0,서울특별시,37.630568700000005,126.933519,37.6327406,126.93911195
26779129,진옥자전거캠프-청계산(헬기장-매봉-매바위)(JOBC),2257,4001,0.73,5.3,Seocho-gu,37.430702,127.047264,37.42911,127.045843
11142972,과기대트랙,2224,357082,0.42,-0.1,Seoul,37.62974,127.078949,37.629773,127.078966
16434090,2017중마,2221,2689,42.3,0.1,,37.511637,127.076172,37.515679,127.072291
6377253,Segment,2195,4208,1.03,8.4,South Korea,37.65198,127.0117,37.64915,127.00306
16918444,[hirun]망원유수지 트랙,2191,142296,0.46,0.1,Seoul,37.55758,126.8979,37.557602,126.897931
19381377,[Tom's] Rose Garden Climb to Bulgwangsa,2173,4166,0.68,5.3,Eunpyeong-gu,37.610308,126.942045,37.613279,126.93863
7371913,어울림 1 lap,2172,453277,0.43,0.0,South Korea,37.649689,126.832012,37.649691,126.832013
2326260,중곡4동 143 134 Climb,2156,5121,0.6,13.4,서울특별시,37.5581665039062,127.103614807129,37.5625648498535,127.101837158203
19601290,진옥자전거캠프-불암산(태능선수촌극기훈련코스)(JOBC),2148,5491,0.77,19.5,Nowon-gu,37.651142,127.093216,37.657207,127.091866
25913060,진옥자전거캠프-북한산(쉼터2-쉼터4)(JOBC),2148,3868,0.59,21.5,Goyang-si,37.654468,126.967539,37.655937,126.972999
27587119,진옥자전거캠프-불암산(학도암-불암산)(JOBC),2128,4921,0.92,8.0,Namyangju-si,37.65612,127.091933,37.663013,127.094691
13378457,여의도LSD코스-8Km,2121,6338,8.2,0.0,Seoul,37.533447,126.909824,37.533583,126.909259
20367879,샛강생태공원(E2W),2105,5326,1.14,0.7,Seoul,37.516599,126.928055,37.520886,126.91703
20824817,서울식물원(CCW#01),2078,28550,2.31,0.1,Gangseo-gu,37.572131,126.833254,37.572125,126.833254
6377256,Segment,2061,3891,0.71,8.6,South Korea,37.62789,127.00862,37.62404,127.00965
6377255,Segment,2054,3891,0.76,7.0,South Korea,37.633163,127.00933,37.629005,127.00837
5889669,Segment,2051,4246,0.49,14.4,South Korea,37.622705,126.934367,37.620224,126.936813
26315984,진옥자전거캠프-북한산(백운산장-백운대)(JOBC),2003,2923,0.65,38.0,Goyang-si,37.658876,126.983114,37.658626,126.977974
21132685,양재천 육교 - 과천대로,1976,18741,0.81,-0.9,Gwacheon-si,37.43882,126.994783,37.445657,126.996772
19472901,진옥자전거캠프- 수락산정상(계단)(JOBC),1965,3953,0.34,11.1,Namyangju-si,37.69643,127.081795,37.699272,127.081335
2736691,School climb,1940,4392,0.87,6.2,Seoul,37.586342,126.972575,37.592208,126.967644
21703236,진옥자전거캠프-수락산(도솔봉-수락산주봉)(JOBC),1939,3917,0.98,12.8,Nowon-gu,37.69117,127.084576,37.69819,127.081225
3707616,Segment,1867,3657,0.98,16.4,South Korea,37.4538203,126.96658218,37.44704728,126.9688975
40639437,당현천 당현2교_염광교 동편 by psw,1860,28380,0.63,0.4,Junggye 1(il)-dong,37.650385,127.068521,37.655158,127.072092
21132672,양재천 별양교 - 육교,1858,19006,0.53,-0.6,Gwacheon-si,37.434098,126.99728,37.43882,126.994783
20171232,성남종합운동장 반시계 1바퀴 #김진성,1854,251163,0.45,-0.1,Seongnam-si,37.433182,127.136698,37.433179,127.136639
6071529,Segment,1849,3875,0.47,8.6,South Korea,37.458241,126.968227,37.45545,126.965962
2982725,상암동 436 2 Climb,1837,10144,0.87,7.9,Goyang Si,37.575994,126.866877,37.576972,126.875483
6624547,Segment,1823,3148,0.68,11.1,South Korea,37.64994,126.967275,37.648265,126.972041
20171240,성남종합운동장 2바퀴 반시계 #김진성,1808,120741,0.88,-0.1,Seongnam-si,37.433182,127.136698,37.433132,127.136677
1454506,정릉3동 산1 278 Climb,1807,3290,0.94,13.4,서울특별시,37.61512618333333,126.99275266666668,37.61433513333333,126.9852246
9831608,청계램프 - 제기1교,1806,14076,1.5,-0.2,Seoul,37.572521,127.035657,37.586175,127.036096
1454505,정릉4동 산1 59 Climb,1802,3194,0.9,12.1,서울특별시,37.61714466666666,127.00224495,37.616440733333334,126.99525691666668
18687476,to the ridge of Mt. Acha,1797,4049,0.6,14.1,Seoul,37.55517,127.101265,37.558865,127.1027
12368195,Bongeunsa climb #4,1793,3640,0.14,7.2,Seoul,37.513835,127.057237,37.513576,127.05578
21949232,진옥자전거캠프-수락산(덕능고개갈림길-수락산주봉)(JOBC),1789,3965,0.75,16.0,Namyangju-si,37.692572,127.084517,37.697705,127.081553
26075586,장지천(토끼굴-탄천),1784,16310,1.7,-1.3,Songpa-gu,37.479789,127.134413,37.477632,127.11785
20171242,성남종합운동장 3바퀴 반시계 #김진성,1774,76957,1.3,-0.1,Seongnam-si,37.433182,127.136698,37.433102,127.136649
19460546,진옥자전거캠프- 수락산구간1(JOBC),1753,3684,2.02,17.1,Namyangju-si,37.682474,127.093372,37.691054,127.085615
14909542,Yeouido Riverfront Mile,1744,2752,1.62,-0.1,Seoul,37.531519,126.929069,37.535859,126.911682
4957568,Segment,1744,3663,0.63,13.1,South Korea,37.668472,127.028115,37.672892,127.02564
35792526,선바위굴다리-부림2교,1743,14852,1.65,0.5,,37.449572,127.002988,37.438175,126.995226
20171248,성남종합운동장 4바퀴 반시계 #김진성,1737,55384,1.72,-0.1,Seongnam-si,37.433182,127.136698,37.433154,127.136703
4957567,Segment,1733,3451,0.69,7.0,South Korea,37.661484,127.024548,37.666246,127.026041
5205266,Segment,1730,4106,0.45,12.2,South Korea,37.472707,127.176543,37.47413,127.180541
6237475,Segment,1728,2946,1.46,4.8,South Korea,37.475473,127.072853,37.471225,127.062586
4957564,Segment,1727,3976,0.96,8.9,South Korea,37.677105,127.031472,37.684637,127.02996
21090764,북한산 둘레길 3코스 / Bukhansan Trail #3,1724,2848,4.3,1.1,Gangbuk-gu,37.642334,127.002307,37.620985,127.007628
12324483,Song to the Siren,1716,15093,0.19,1.7,Seoul,37.510132,127.04641,37.509355,127.044468
6931547,덕능고개-수락산/Deongneung Pass to Suraksan,1702,3517,3.7,12.1,South Korea,37.677741,127.092214,37.697857,127.081463
26482187,진옥자전거캠프-청계산(매바위-매봉-길마재쉼터)(JOBC),1702,2632,1.02,-14.9,Seocho-gu,37.429013,127.045244,37.433538,127.048683
6034949,Segment,1701,4553,0.47,8.9,South Korea,37.475475,127.083617,37.474959,127.078778
20171253,성남종합운동장 5바퀴 반시계 #김진성,1688,42656,2.14,-0.1,Seongnam-si,37.433182,127.136698,37.433088,127.136686
21780875,진옥자전거캠프-관악산(낙성대구간)(JOBC),1687,3316,1.2,15.1,Gwanak-gu,37.451958,126.967995,37.445418,126.96444
29622705,6.달갈부리공원까지 신나게 달려봐! 살빠져_Team KFC,1684,24538,0.52,0.2,Goyang-si,37.637194,126.875233,37.641689,126.876629
12659994,정릉천 1km TT,1682,18242,1.02,-0.3,Seoul,37.5909,127.038935,37.582211,127.035648
6377285,Segment,1674,3253,0.79,5.9,South Korea,37.66161,127.023926,37.6614,127.01793
2321194,낙성대동 산4 9 Climb,1660,3389,0.47,8.6,서울특별시,37.462726593,126.972511292,37.459690094,126.969398499
26492636,진옥자전거캠프-청계산(쉼터-옥녀봉갈림길쉼터)(JOBC),1646,2759,0.96,25.3,Seocho-gu,37.438545,127.050781,37.432082,127.047278
6237476,Segment,1642,2716,0.36,17.3,South Korea,37.471896,127.053617,37.469363,127.053079
18935033,[Tom's] Rose Garden Climb to Gate,1638,2590,1.8,7.4,Eunpyeong-gu,37.610596,126.94129,37.608282,126.951203
14482047,Gwangmyeong Athletics track,1637,675688,0.42,0.0,Gwangmyeong-si,37.461863,126.872239,37.461878,126.872204
12368034,I love apple pie,1614,2987,0.16,2.6,Seoul,37.513505,127.060019,37.513766,127.058535
7150890,△북한산: Baekundae Gate Climb,1608,2367,1.93,21.4,South Korea,37.658326,126.991023,37.657727,126.979624
22577968,TRB - 대모산 GOGO,1607,4092,1.02,10.4,Gangnam-gu,37.476304,127.089101,37.474794,127.07927
19517272,진옥자전거캠프-구룡산정상(JOBC),1604,3834,0.57,19.9,Seocho-gu,37.470348,127.067064,37.469103,127.061554
23256874,휴먼링 북-남(반시계) ,1597,26086,1.52,0.1,Jangji-dong,37.481822,127.140172,37.468803,127.137242
21967575,서서울호수공원 몬드리안B,1584,106206,0.1,-1.7,Yangcheon-gu,37.525854,126.831072,37.52661,126.831554
23256995,휴먼링 북-남(시계방향),1563,32405,1.45,0.6,Songpa-gu,37.481834,127.147366,37.469338,127.145626
6034947,Segment,1544,3678,1.06,11.4,South Korea,37.47763,127.095573,37.475564,127.085554
3141365,개포4동 산211 4 Climb,1533,3820,0.58,18.8,Seoul,37.470672366871966,127.06812992238676,37.46932016463988,127.06241067727572
17183063,일산 호수공원 [전시관코스 역방향 by HOya],1533,11609,4.84,-0.1,Goyang-si,37.65688,126.766242,37.656815,126.766338
21132649,양재천 중앙공원 - 별양교,1520,13349,0.51,-0.3,Gwacheon-si,37.43051,126.994075,37.434098,126.99728
26482155,진옥자전거캠프-청계산(옥녀봉갈림길쉼터-매봉-길마재쉼터)(JOBC),1514,2385,1.48,-6.1,Seocho-gu,37.432152,127.047333,37.433637,127.048703
3678313,Segment,1509,2307,0.8,16.0,South Korea,37.65086235,126.9808233,37.65487729,126.97923162
4967533,Segment,1497,4706,0.32,15.2,South Korea,37.606393,126.985098,37.60439,126.984304
17544814,청수동암문-비봉,1488,3042,1.73,-8.1,Seoul,37.633128,126.971521,37.626097,126.957146
