"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20251116","5호선","오금","2010","1832","20251119",""
"20251116","5호선","개롱","3860","4155","20251119",""
"20251116","5호선","거여","5718","5550","20251119",""
"20251116","5호선","마천","4384","4268","20251119",""
"20251116","5호선","강일","3771","3446","20251119",""
"20251116","5호선","미사","11815","11938","20251119",""
"20251116","5호선","하남풍산","3343","3104","20251119",""
"20251116","5호선","하남시청(덕풍·신장)","5537","5301","20251119",""
"20251116","5호선","하남검단산","5356","5223","20251119",""
"20251116","6호선","응암","11018","11087","20251119",""
"20251116","6호선","불광","3351","2969","20251119",""
"20251116","6호선","독바위","1607","1879","20251119",""
"20251116","6호선","연신내","1","0","20251119",""
"20251116","6호선","구산","4960","3827","20251119",""
"20251116","6호선","새절(신사)","7345","7264","20251119",""
"20251116","6호선","증산(명지대앞)","5983","6101","20251119",""
"20251116","6호선","디지털미디어시티","6695","7282","20251119",""
"20251116","경원선","창동","2","0","20251119",""
"20251116","6호선","역촌","2425","2855","20251119",""
"20251116","6호선","월드컵경기장(성산)","6139","6415","20251119",""
"20251116","6호선","마포구청","8956","8153","20251119",""
"20251116","6호선","망원","13164","13984","20251119",""
"20251116","6호선","합정","11094","10299","20251119",""
"20251116","6호선","상수","8775","9266","20251119",""
"20251116","6호선","광흥창(서강)","5530","5364","20251119",""
"20251116","6호선","대흥(서강대앞)","7178","8178","20251119",""
"20251116","6호선","공덕","9081","9060","20251119",""
"20251116","6호선","효창공원앞","4527","4192","20251119",""
"20251116","6호선","삼각지(전쟁기념관)","6725","5560","20251119",""
"20251116","6호선","녹사평(용산구청)","4981","4867","20251119",""
"20251116","6호선","이태원","12330","10177","20251119",""
"20251116","6호선","한강진","7209","8668","20251119",""
"20251116","6호선","버티고개","1441","1614","20251119",""
"20251116","6호선","약수","2247","2185","20251119",""
"20251116","6호선","청구","2347","2124","20251119",""
"20251116","6호선","신당","5454","5874","20251119",""
"20251116","6호선","동묘앞","9214","8590","20251119",""
"20251116","6호선","창신","2124","1824","20251119",""
"20251116","6호선","보문","5421","5356","20251119",""
"20251116","6호선","안암(고대병원앞)","8525","8696","20251119",""
"20251116","6호선","고려대(종암)","7885","7469","20251119",""
"20251116","6호선","월곡(동덕여대)","6386","6423","20251119",""
"20251116","6호선","상월곡(한국과학기술연구원)","4192","3830","20251119",""
"20251116","6호선","돌곶이","7102","6523","20251119",""
"20251116","6호선","석계","7855","8181","20251119",""
"20251116","6호선","태릉입구","4268","4308","20251119",""
"20251116","6호선","화랑대(서울여대입구)","6411","5980","20251119",""
"20251116","6호선","봉화산(서울의료원)","4643","4640","20251119",""
"20251116","7호선","장암","1929","1211","20251119",""
"20251116","7호선","도봉산","7246","8986","20251119",""
"20251116","7호선","수락산","8779","8743","20251119",""
"20251116","7호선","마들","7332","6869","20251119",""
"20251116","7호선","노원","12804","12925","20251119",""
"20251116","7호선","중계","8902","8485","20251119",""
"20251116","7호선","하계","13431","13233","20251119",""
"20251116","7호선","공릉(서울과학기술대)","8073","8243","20251119",""
"20251116","7호선","태릉입구","5771","5604","20251119",""
"20251116","7호선","먹골","6520","6379","20251119",""
"20251116","7호선","중화","6741","6496","20251119",""
"20251116","7호선","상봉","11773","11398","20251119",""
"20251116","7호선","면목","8959","8503","20251119",""
"20251116","7호선","사가정","10511","10572","20251119",""
"20251116","7호선","용마산(용마폭포공원)","3849","4073","20251119",""
"20251116","7호선","중곡","6643","6341","20251119",""
"20251116","7호선","군자(능동)","10757","8102","20251119",""
"20251116","7호선","어린이대공원(세종대)","11695","11979","20251119",""
"20251116","7호선","건대입구","9607","10518","20251119",""
"20251116","7호선","자양(뚝섬한강공원)","9644","9292","20251119",""
"20251116","7호선","청담","7924","8560","20251119",""
"20251116","7호선","강남구청","6804","7662","20251119",""
"20251116","7호선","학동","8025","8339","20251119",""
"20251116","7호선","논현","7376","7806","20251119",""
"20251116","7호선","반포","4075","3936","20251119",""
"20251116","7호선","고속터미널","17385","10707","20251119",""
"20251116","7호선","내방","6329","6586","20251119",""
"20251116","7호선","이수","10105","9647","20251119",""
"20251116","7호선","남성","6568","6631","20251119",""
"20251116","7호선","숭실대입구(살피재)","7414","7950","20251119",""
"20251116","7호선","상도","7031","7234","20251119",""
"20251116","7호선","장승배기","5169","5152","20251119",""
"20251116","7호선","신대방삼거리","9100","8907","20251119",""
"20251116","7호선","보라매","4502","4513","20251119",""
"20251116","7호선","신풍","7301","7003","20251119",""
"20251116","7호선","대림(구로구청)","9561","8900","20251119",""
"20251116","7호선","남구로","7640","7632","20251119",""
"20251116","7호선","가산디지털단지","12147","11354","20251119",""
"20251116","7호선","철산","12723","12655","20251119",""
"20251116","7호선","광명사거리","13817","13844","20251119",""
"20251116","7호선","천왕","6233","6185","20251119",""
"20251116","7호선","온수(성공회대입구)","4745","4622","20251119",""
"20251116","8호선","암사역사공원","3910","3683","20251119",""
"20251116","8호선","암사","9539","9166","20251119",""
"20251116","8호선","천호(풍납토성)","12170","13543","20251119",""
"20251116","8호선","강동구청","5807","6042","20251119",""
"20251116","8호선","몽촌토성(평화의문)","5845","6008","20251119",""
"20251116","8호선","잠실(송파구청)","16125","18332","20251119",""
"20251116","8호선","석촌","6296","7747","20251119",""
"20251116","8호선","송파","5779","5898","20251119",""
"20251116","8호선","가락시장","4989","5409","20251119",""
"20251116","8호선","문정","8142","8471","20251119",""
"20251116","8호선","장지","10957","10136","20251119",""
"20251116","8호선","복정","6075","5693","20251119",""
"20251116","8호선","산성","3805","4135","20251119",""
"20251116","8호선","남한산성입구(성남법원.검찰청)","7047","6558","20251119",""
"20251116","8호선","단대오거리","6756","6580","20251119",""
"20251116","8호선","수진","3850","3574","20251119",""
"20251116","8호선","모란","3124","2619","20251119",""
"20251116","8호선","남위례","4233","4259","20251119",""
"20251116","9호선","개화","1437","1253","20251119",""
"20251116","9호선","김포공항","5594","10842","20251119",""
"20251116","9호선","공항시장","1936","2172","20251119",""
"20251116","9호선","신방화","4081","4160","20251119",""
"20251116","9호선","마곡나루(서울식물원)","8605","8292","20251119",""
"20251116","9호선","양천향교","5056","5255","20251119",""
"20251116","9호선","가양","14376","13652","20251119",""
"20251116","9호선","증미","3219","3185","20251119",""
"20251116","9호선","등촌","6485","6641","20251119",""
"20251116","9호선","염창","10978","10726","20251119",""
"20251116","9호선","신목동","2502","2255","20251119",""
"20251116","9호선","선유도","3716","3849","20251119",""
"20251116","9호선","당산","11283","10938","20251119",""
"20251116","9호선","국회의사당","7174","6848","20251119",""
"20251116","9호선","여의도","12844","11659","20251119",""
"20251116","9호선","샛강","2402","2172","20251119",""
"20251116","9호선","노량진","18748","19594","20251119",""
"20251116","9호선","노들","3825","3425","20251119",""
"20251116","9호선","흑석(중앙대입구)","4803","5000","20251119",""
"20251116","9호선","동작(현충원)","1668","1584","20251119",""
"20251116","9호선","구반포","464","426","20251119",""
"20251116","9호선","신반포","2955","3052","20251119",""
"20251116","9호선","고속터미널","14783","21658","20251119",""
"20251116","9호선","사평","2265","2308","20251119",""
"20251116","9호선","신논현","19693","19689","20251119",""
"20251116","9호선2~3단계","언주","4926","4891","20251119",""
"20251116","9호선2~3단계","선정릉","4462","5020","20251119",""
"20251116","9호선2~3단계","삼성중앙","2824","2806","20251119",""
"20251116","9호선2~3단계","봉은사","15514","17510","20251119",""
"20251116","9호선2~3단계","종합운동장","11800","3748","20251119",""
"20251116","9호선2~3단계","삼전","5730","5151","20251119",""
"20251116","9호선2~3단계","석촌고분","5230","4889","20251119",""
"20251116","9호선2~3단계","석촌","7249","6428","20251119",""
"20251116","9호선2~3단계","송파나루","4360","4509","20251119",""
"20251116","9호선2~3단계","한성백제","2877","2528","20251119",""
"20251116","9호선2~3단계","올림픽공원(한국체대)","10853","11416","20251119",""
"20251116","9호선2~3단계","둔촌오륜","2632","2822","20251119",""
"20251116","9호선2~3단계","중앙보훈병원","5655","5420","20251119",""
"20251116","경강선","판교","3610","3027","20251119",""
"20251116","경강선","이매","816","610","20251119",""
"20251116","경강선","삼동","1249","1168","20251119",""
"20251116","경강선","경기광주","4768","4762","20251119",""
"20251116","경강선","초월","2230","2149","20251119",""
"20251116","경강선","곤지암","2059","2210","20251119",""
"20251116","경강선","신둔도예촌","1045","1046","20251119",""
"20251116","경강선","이천","2641","2944","20251119",""
"20251116","경강선","부발","1935","2388","20251119",""
"20251116","경강선","세종대왕릉","350","341","20251119",""
"20251116","경강선","여주","2984","2927","20251119",""
"20251116","경강선","성남","850","702","20251119",""
"20251116","경부선","서울역","14808","4296","20251119",""
"20251116","경부선","남영","6858","7273","20251119",""
"20251116","경부선","용산","49292","46122","20251119",""
"20251116","경부선","노량진","8517","8218","20251119",""
"20251116","경부선","대방","5961","7115","20251119",""
"20251116","경부선","영등포","38031","36724","20251119",""
"20251116","경부선","신도림","2919","3510","20251119",""
"20251116","경부선","신길","5571","5188","20251119",""
"20251116","경부선","구로","11989","12037","20251119",""
"20251116","경부선","가산디지털단지","5772","7382","20251119",""
"20251116","경부선","금천구청","6976","6854","20251119",""
"20251116","경부선","석수","5288","5028","20251119",""
"20251116","경부선","관악","6194","5648","20251119",""
"20251116","경부선","안양","16194","16051","20251119",""
"20251116","경부선","명학","3915","3788","20251119",""
"20251116","경부선","금정","17707","17841","20251119",""
"20251116","경부선","군포","3294","3055","20251119",""
"20251116","경부선","의왕","4684","4652","20251119",""
"20251116","경부선","성균관대","9838","10364","20251119",""
"20251116","경부선","화서","9346","9069","20251119",""
"20251116","경부선","수원","41922","40616","20251119",""
"20251116","경부선","독산","7607","7601","20251119",""
"20251116","경부선","세류","2647","2520","20251119",""
"20251116","경부선","병점","11282","11737","20251119",""
"20251116","경부선","세마","2266","2174","20251119",""
"20251116","경부선","오산대","3111","2859","20251119",""
"20251116","경부선","오산","9180","9437","20251119",""
"20251116","경부선","진위","995","1008","20251119",""
"20251116","경부선","송탄","4012","4219","20251119",""
"20251116","경부선","서정리","6170","7314","20251119",""
"20251116","경부선","평택지제","3630","3578","20251119",""
"20251116","경부선","평택","13481","13776","20251119",""
"20251116","경부선","성환","3611","4392","20251119",""
"20251116","경부선","직산","862","940","20251119",""
"20251116","경부선","두정","6480","8290","20251119",""
"20251116","경부선","천안","8482","8401","20251119",""
"20251116","경부선","당정","3688","3665","20251119",""
"20251116","경부선","서동탄","934","855","20251119",""
"20251116","경부선","광명","3508","2409","20251119",""
"20251116","경원선","이촌(국립중앙박물관)","3199","2525","20251119",""
"20251116","경원선","서빙고","2826","3051","20251119",""
"20251116","경원선","한남","1881","1890","20251119",""
"20251116","경원선","옥수","46","39","20251119",""
"20251116","경원선","응봉","1348","1199","20251119",""
"20251116","경원선","왕십리(성동구청)","13103","13431","20251119",""
"20251116","경원선","청량리(서울시립대입구)","18425","17421","20251119",""
"20251116","경원선","외대앞","7714","7382","20251119",""
"20251116","경원선","신이문","5451","5247","20251119",""
"20251116","경원선","석계","5428","6008","20251119",""
"20251116","경원선","광운대","5693","5872","20251119",""
"20251116","경원선","월계","4479","4218","20251119",""
"20251116","경원선","녹천","2773","2476","20251119",""
"20251116","경원선","방학","7392","7150","20251119",""
"20251116","경원선","도봉","3861","3683","20251119",""
"20251116","경원선","도봉산","8929","7003","20251119",""
"20251116","경원선","망월사","5890","6010","20251119",""
"20251116","경원선","회룡","9087","8593","20251119",""
"20251116","경원선","의정부","15522","15804","20251119",""
"20251116","경원선","가능","4383","4173","20251119",""
"20251116","경원선","녹양","3042","2814","20251119",""
"20251116","경원선","양주","5564","5416","20251119",""
"20251116","경원선","덕계","4126","3909","20251119",""
"20251116","경원선","덕정","4145","4177","20251119",""
"20251116","경원선","지행","5015","5154","20251119",""
"20251116","경원선","동두천중앙","2152","2078","20251119",""
"20251116","경원선","보산","1310","1458","20251119",""
"20251116","경원선","동두천","1221","1351","20251119",""
"20251116","경원선","소요산","4316","4359","20251119",""
"20251116","경원선","청산","167","138","20251119",""
"20251116","경원선","전곡","1278","1308","20251119",""
"20251116","경원선","연천","1105","1098","20251119",""
"20251116","경의선","서울역","1211","1269","20251119",""
"20251116","경의선","신촌","337","342","20251119",""
"20251116","경의선","효창공원앞","1764","2121","20251119",""
"20251116","경의선","공덕","2548","1925","20251119",""
"20251116","경의선","서강대","2167","2229","20251119",""
"20251116","경의선","홍대입구","2414","3001","20251119",""
"20251116","경의선","가좌","3728","3752","20251119",""
"20251116","경의선","디지털미디어시티","1825","1739","20251119",""
"20251116","경의선","수색","1481","1530","20251119",""
"20251116","경의선","한국항공대","1310","1403","20251119",""
"20251116","경의선","강매","1804","1647","20251119",""
"20251116","경의선","행신","4823","4688","20251119",""
"20251116","경의선","능곡","2940","2854","20251119",""
"20251116","경의선","곡산","394","381","20251119",""
"20251116","경의선","백마","4330","4290","20251119",""
"20251116","경의선","풍산","4529","4309","20251119",""
"20251116","경의선","일산","6452","6217","20251119",""
"20251116","경의선","탄현","4833","4578","20251119",""
"20251116","경의선","야당","5520","5369","20251119",""
"20251116","경의선","운정","4187","3962","20251119",""
"20251116","경의선","금릉","3174","3009","20251119",""
"20251116","경의선","금촌","5103","5531","20251119",""
"20251116","경의선","월롱","928","1261","20251119",""
"20251116","경의선","파주","797","773","20251119",""
"20251116","경의선","문산","4375","4636","20251119",""
"20251116","경의선","임진강","49","53","20251119",""
"20251116","경의선","운천","5","6","20251119",""
"20251116","경인선","개봉","14205","14263","20251119",""
"20251116","경인선","오류동","8060","7090","20251119",""
"20251116","경인선","역곡","16210","16185","20251119",""
"20251116","경인선","부천","24579","24117","20251119",""
"20251116","경인선","송내","14696","14392","20251119",""
"20251116","경인선","부평","24530","23910","20251119",""
"20251116","경인선","백운","4710","4511","20251119",""
"20251116","경인선","동암","10712","10373","20251119",""
"20251116","경인선","주안","12482","11307","20251119",""
"20251116","경인선","제물포","6248","6047","20251119",""
"20251116","경인선","동인천","9944","9269","20251119",""
"20251116","경인선","인천","4784","4137","20251119",""
"20251116","경인선","구일","5213","5297","20251119",""
"20251116","경인선","소사","5938","5665","20251119",""
"20251116","경인선","부개","5382","5167","20251119",""
"20251116","경인선","간석","3760","3543","20251119",""
"20251116","경인선","도원","2261","2229","20251119",""
"20251116","경인선","온수(성공회대입구)","4454","4092","20251119",""
"20251116","경인선","중동","5972","5591","20251119",""
"20251116","경인선","도화","2787","2583","20251119",""
"20251116","경춘선","신내","1555","1451","20251119",""
"20251116","경춘선","갈매","1532","1380","20251119",""
"20251116","경춘선","별내","1962","1585","20251119",""
"20251116","경춘선","퇴계원","2335","2140","20251119",""
"20251116","경춘선","사릉","1351","1315","20251119",""
"20251116","경춘선","금곡","1075","936","20251119",""
"20251116","경춘선","평내호평","4056","3831","20251119",""
"20251116","경춘선","천마산","1175","1158","20251119",""
"20251116","경춘선","마석","3053","2802","20251119",""
"20251116","경춘선","대성리","1372","461","20251119",""
"20251116","경춘선","청평","1932","1677","20251119",""
"20251116","경춘선","상천","406","349","20251119",""
"20251116","경춘선","가평","2748","2258","20251119",""
"20251116","경춘선","굴봉산","147","117","20251119",""
"20251116","경춘선","백양리","105","133","20251119",""
"20251116","경춘선","강촌","633","503","20251119",""
"20251116","경춘선","김유정","468","508","20251119",""
"20251116","경춘선","남춘천","3039","4061","20251119",""
"20251116","경춘선","춘천","1911","1971","20251119",""
"20251116","공항철도 1호선","서울역","15241","13446","20251119",""
"20251116","공항철도 1호선","공덕","2073","2832","20251119",""
"20251116","공항철도 1호선","홍대입구","18161","15370","20251119",""
"20251116","공항철도 1호선","디지털미디어시티","5293","5275","20251119",""
"20251116","공항철도 1호선","마곡나루(서울식물원)","5398","5836","20251119",""
"20251116","공항철도 1호선","김포공항","8948","4674","20251119",""
"20251116","공항철도 1호선","계양","6096","5916","20251119",""
"20251116","공항철도 1호선","검암","4164","4155","20251119",""
"20251116","공항철도 1호선","청라국제도시","4531","4461","20251119",""
"20251116","공항철도 1호선","운서","8510","8766","20251119",""
"20251116","공항철도 1호선","공항화물청사","986","1010","20251119",""
"20251116","공항철도 1호선","인천공항1터미널","13558","14598","20251119",""
"20251116","공항철도 1호선","인천공항2터미널","7124","6965","20251119",""
"20251116","공항철도 1호선","영종","3850","3646","20251119",""
"20251116","과천선","선바위","4708","4120","20251119",""
"20251116","과천선","경마공원","13474","13384","20251119",""
"20251116","과천선","대공원","7661","7765","20251119",""
"20251116","과천선","과천","3654","3232","20251119",""
"20251116","과천선","정부과천청사","5675","5774","20251119",""
"20251116","과천선","인덕원","15500","15672","20251119",""
"20251116","과천선","평촌","8320","7734","20251119",""
"20251116","과천선","범계","18479","18014","20251119",""
"20251116","분당선","선릉","3586","5648","20251119",""
"20251116","분당선","한티","9831","10167","20251119",""
"20251116","분당선","도곡","3883","3983","20251119",""
"20251116","분당선","구룡","1963","2037","20251119",""
"20251116","분당선","개포동","2665","2705","20251119",""
"20251116","분당선","대모산입구","3159","3127","20251119",""
"20251116","분당선","수서","12020","12082","20251119",""
"20251116","분당선","복정","2","0","20251119",""
"20251116","분당선","수원","6544","6184","20251119",""
"20251116","분당선","서울숲","9749","10841","20251119",""
"20251116","분당선","압구정로데오","11087","11834","20251119",""
"20251116","분당선","강남구청","3628","4680","20251119",""
"20251116","분당선","선정릉","2838","2876","20251119",""
"20251116","분당선","가천대","5364","5968","20251119",""
"20251116","분당선","태평","9060","8367","20251119",""
"20251116","분당선","모란","12078","12625","20251119",""
"20251116","분당선","야탑","15444","15913","20251119",""
"20251116","분당선","서현","14580","14641","20251119",""
"20251116","분당선","수내","6702","6520","20251119",""
"20251116","분당선","정자","8346","8664","20251119",""
"20251116","분당선","미금","8232","8503","20251119",""
"20251116","분당선","오리","6130","5343","20251119",""
"20251116","분당선","이매","3987","4177","20251119",""
"20251116","분당선","보정","1208","1184","20251119",""
"20251116","분당선","죽전","8632","9961","20251119",""
"20251116","분당선","구성","4380","4397","20251119",""
"20251116","분당선","신갈","2353","2424","20251119",""
"20251116","분당선","기흥","5683","5444","20251119",""
"20251116","분당선","상갈","3020","3243","20251119",""
"20251116","분당선","청명","2586","2562","20251119",""
"20251116","분당선","영통","6512","6370","20251119",""
"20251116","분당선","망포","7062","7309","20251119",""
"20251116","분당선","매탄권선","3033","2932","20251119",""
"20251116","분당선","수원시청","9093","9055","20251119",""
"20251116","분당선","매교","2882","2915","20251119",""
"20251116","서해선","김포공항","3066","4016","20251119",""
"20251116","서해선","원종","3516","3343","20251119",""
"20251116","서해선","부천종합운동장","1500","1414","20251119",""
"20251116","수인선","고색","2482","2648","20251119",""
"20251116","수인선","오목천","2532","2284","20251119",""
"20251116","수인선","어천","1102","1277","20251119",""
"20251116","수인선","야목","439","396","20251119",""
"20251116","수인선","사리","3168","2668","20251119",""
"20251116","수인선","달월","63","67","20251119",""
"20251116","수인선","월곶","2034","1845","20251119",""
"20251116","수인선","소래포구","4998","4774","20251119",""
"20251116","수인선","인천논현","3487","3626","20251119",""
"20251116","수인선","호구포","2244","2332","20251119",""
"20251116","수인선","남동인더스파크","674","706","20251119",""
"20251116","수인선","원인재","3269","3374","20251119",""
"20251116","수인선","연수","3510","3535","20251119",""
"20251116","수인선","송도","1817","1689","20251119",""
"20251116","수인선","인하대","4184","4143","20251119",""
"20251116","수인선","숭의","2591","2327","20251119",""
"20251116","수인선","신포","1399","1273","20251119",""
"20251116","수인선","인천","1173","1667","20251119",""
"20251116","신림선","샛강","1134","1368","20251119",""
"20251116","신림선","대방","2449","1789","20251119",""
"20251116","신림선","서울지방병무청","2035","2239","20251119",""
"20251116","신림선","보라매","2586","2474","20251119",""
"20251116","신림선","보라매공원","1619","1944","20251119",""
"20251116","신림선","보라매병원","3207","3187","20251119",""
"20251116","신림선","당곡","3005","3008","20251119",""
"20251116","신림선","신림","1675","1994","20251119",""
"20251116","신림선","서원","2463","2499","20251119",""
"20251116","신림선","서울대벤처타운","7053","6410","20251119",""
"20251116","신림선","관악산(서울대)","3601","3854","20251119",""
"20251116","안산선","산본","10731","11168","20251119",""
"20251116","안산선","대야미","3470","3284","20251119",""
"20251116","안산선","반월","2855","2829","20251119",""
"20251116","안산선","상록수","9963","9975","20251119",""
"20251116","안산선","한대앞","6509","6713","20251119",""
"20251116","안산선","중앙","13758","13566","20251119",""
"20251116","안산선","고잔","5896","5666","20251119",""
"20251116","안산선","초지","2959","2923","20251119",""
"20251116","안산선","안산","11947","10649","20251119",""
"20251116","안산선","신길온천","1627","1386","20251119",""
"20251116","안산선","정왕","7168","7378","20251119",""
"20251116","안산선","오이도","5914","5684","20251119",""
"20251116","안산선","수리산","2515","2278","20251119",""
"20251116","우이신설선","북한산우이","3954","3982","20251119",""
"20251116","우이신설선","솔밭공원","1835","1795","20251119",""
"20251116","우이신설선","4.19민주묘지","2679","2237","20251119",""
"20251116","우이신설선","가오리","2864","2723","20251119",""
"20251116","우이신설선","화계","2548","2349","20251119",""
"20251116","우이신설선","삼양","1829","1837","20251119",""
"20251116","우이신설선","삼양사거리","1931","1787","20251119",""
"20251116","우이신설선","솔샘","3641","3302","20251119",""
"20251116","우이신설선","북한산보국문","4606","4124","20251119",""
"20251116","우이신설선","정릉","3618","2979","20251119",""
"20251116","우이신설선","성신여대입구(돈암)","2801","3113","20251119",""
"20251116","우이신설선","보문","1423","1410","20251119",""
"20251116","우이신설선","신설동","1725","1601","20251119",""
"20251116","일산선","원흥","6680","6485","20251119",""
"20251116","일산선","지축","1","0","20251119",""
"20251116","일산선","삼송","12414","12117","20251119",""
"20251116","일산선","원당","7451","7164","20251119",""
"20251116","일산선","화정","11878","12125","20251119",""
"20251116","일산선","대곡","8478","8180","20251119",""
"20251116","일산선","백석","7018","6918","20251119",""
"20251116","일산선","마두","4316","4310","20251119",""
"20251116","일산선","정발산","6177","6262","20251119",""
"20251116","일산선","주엽","5629","5361","20251119",""
"20251116","일산선","대화","10264","9707","20251119",""
"20251116","장항선","봉명","635","693","20251119",""
"20251116","장항선","쌍용(나사렛대)","1702","1931","20251119",""
"20251116","장항선","아산","4486","3504","20251119",""
"20251116","장항선","탕정","1544","1701","20251119",""
"20251116","장항선","배방","1123","1197","20251119",""
"20251116","장항선","온양온천","6189","5872","20251119",""
"20251116","장항선","신창(순천향대)","1269","2343","20251119",""
"20251116","중앙선","회기","24553","23722","20251119",""
"20251116","중앙선","중랑","4015","3839","20251119",""
"20251116","중앙선","상봉","4552","4545","20251119",""
"20251116","중앙선","망우","5450","5414","20251119",""
"20251116","중앙선","양원","1984","1895","20251119",""
"20251116","중앙선","구리","5133","5575","20251119",""
"20251116","중앙선","도농","5926","5671","20251119",""
"20251116","중앙선","양정","417","309","20251119",""
"20251116","중앙선","덕소","3716","3774","20251119",""
"20251116","중앙선","도심","1642","1403","20251119",""
"20251116","중앙선","팔당","1036","1114","20251119",""
"20251116","중앙선","운길산","921","988","20251119",""
"20251116","중앙선","양수","1863","1555","20251119",""
"20251116","중앙선","신원","170","115","20251119",""
"20251116","중앙선","국수","630","591","20251119",""
"20251116","중앙선","아신","503","471","20251119",""
"20251116","중앙선","오빈","245","216","20251119",""
"20251116","중앙선","양평","2722","2614","20251119",""
"20251116","중앙선","원덕","396","310","20251119",""
"20251116","중앙선","용문","2312","2018","20251119",""
"20251116","중앙선","지평","61","68","20251119",""
"20251117","분당선","매교","6035","5926","20251120",""
"20251117","경춘선","평내호평","7145","6846","20251120",""
"20251117","경춘선","천마산","1749","1618","20251120",""
"20251117","경춘선","마석","4491","4173","20251120",""
"20251117","경춘선","대성리","474","433","20251120",""
"20251117","경춘선","청평","1850","1661","20251120",""
"20251117","경춘선","상천","261","243","20251120",""
"20251117","경춘선","가평","2033","1894","20251120",""
"20251117","경춘선","굴봉산","87","102","20251120",""
"20251117","경춘선","백양리","52","59","20251120",""
"20251117","경춘선","강촌","452","493","20251120",""
"20251117","경춘선","김유정","420","421","20251120",""
"20251117","경춘선","남춘천","3157","3588","20251120",""
"20251117","경춘선","춘천","1656","1819","20251120",""
"20251117","공항철도 1호선","서울역","14042","12307","20251120",""
"20251117","공항철도 1호선","공덕","3455","4267","20251120",""
"20251117","공항철도 1호선","홍대입구","14141","13510","20251120",""
"20251117","공항철도 1호선","디지털미디어시티","15977","14930","20251120",""
"20251117","공항철도 1호선","마곡나루(서울식물원)","15742","14862","20251120",""
"20251117","공항철도 1호선","김포공항","11574","6041","20251120",""
"20251117","공항철도 1호선","계양","9936","9904","20251120",""
"20251117","공항철도 1호선","검암","6592","6572","20251120",""
"20251117","공항철도 1호선","청라국제도시","8225","7738","20251120",""
"20251117","공항철도 1호선","운서","9973","10383","20251120",""
"20251117","공항철도 1호선","공항화물청사","2170","2282","20251120",""
"20251117","공항철도 1호선","인천공항1터미널","14430","14070","20251120",""
"20251117","공항철도 1호선","인천공항2터미널","8335","7458","20251120",""
"20251117","공항철도 1호선","영종","4798","4646","20251120",""
"20251117","과천선","선바위","8349","7380","20251120",""
"20251117","과천선","경마공원","939","928","20251120",""
"20251117","과천선","대공원","2332","2310","20251120",""
"20251117","과천선","과천","5651","5363","20251120",""
"20251117","과천선","정부과천청사","14979","16052","20251120",""
"20251117","과천선","인덕원","28219","29159","20251120",""
"20251117","과천선","평촌","20317","19882","20251120",""
"20251117","과천선","범계","30691","30801","20251120",""
"20251117","분당선","선릉","15310","22558","20251120",""
"20251117","분당선","한티","18340","20088","20251120",""
"20251117","분당선","도곡","8534","8958","20251120",""
"20251117","분당선","구룡","4032","3980","20251120",""
"20251117","분당선","개포동","4834","5049","20251120",""
"20251117","분당선","대모산입구","6577","6175","20251120",""
"20251117","분당선","수서","19272","19937","20251120",""
"20251117","분당선","수원","8228","7743","20251120",""
"20251117","분당선","서울숲","12963","13470","20251120",""
"20251117","분당선","압구정로데오","18540","19838","20251120",""
"20251117","분당선","강남구청","10846","12409","20251120",""
"20251117","분당선","선정릉","8512","8635","20251120",""
"20251117","분당선","가천대","14318","14547","20251120",""
"20251117","분당선","태평","13943","13750","20251120",""
"20251117","분당선","모란","20503","20782","20251120",""
"20251117","분당선","야탑","27328","29246","20251120",""
"20251117","분당선","서현","24615","25404","20251120",""
"20251117","분당선","수내","14650","14669","20251120",""
"20251117","분당선","정자","20663","21577","20251120",""
"20251117","분당선","미금","16730","17265","20251120",""
"20251117","분당선","오리","12242","10461","20251120",""
"20251117","분당선","이매","5978","5516","20251120",""
"20251117","분당선","보정","2850","2494","20251120",""
"20251117","분당선","죽전","14898","16817","20251120",""
"20251117","분당선","구성","8170","8164","20251120",""
"20251117","분당선","신갈","5318","5065","20251120",""
"20251117","분당선","기흥","11867","11703","20251120",""
"20251117","분당선","상갈","5757","5465","20251120",""
"20251117","분당선","청명","5285","5063","20251120",""
"20251117","분당선","영통","9698","10029","20251120",""
"20251117","분당선","망포","17056","16507","20251120",""
"20251117","분당선","매탄권선","6217","6107","20251120",""
"20251117","분당선","수원시청","14827","15875","20251120",""
"20251117","서해선","김포공항","3504","4905","20251120",""
"20251117","서해선","원종","5201","5245","20251120",""
"20251117","서해선","부천종합운동장","3336","2857","20251120",""
"20251117","수인선","고색","6659","6428","20251120",""
"20251117","수인선","오목천","5485","4773","20251120",""
"20251117","수인선","어천","1939","1875","20251120",""
"20251117","수인선","야목","758","646","20251120",""
"20251117","수인선","사리","5550","4817","20251120",""
"20251117","수인선","달월","107","72","20251120",""
"20251117","수인선","월곶","3013","2690","20251120",""
"20251117","수인선","소래포구","5224","4770","20251120",""
"20251117","수인선","인천논현","5764","6122","20251120",""
"20251117","수인선","호구포","4288","4437","20251120",""
"20251117","수인선","남동인더스파크","2613","2953","20251120",""
"20251117","수인선","원인재","4786","4972","20251120",""
"20251117","수인선","연수","4900","4834","20251120",""
"20251117","수인선","송도","2802","2487","20251120",""
"20251117","수인선","인하대","8885","8404","20251120",""
"20251117","수인선","숭의","4938","4485","20251120",""
