"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20251213","2호선","구의(광진구청)","24473","23861","20251216",""
"20251213","2호선","강변(동서울터미널)","31476","28844","20251216",""
"20251213","2호선","잠실나루","9367","9209","20251216",""
"20251213","2호선","잠실(송파구청)","95555","93448","20251216",""
"20251213","2호선","잠실새내","23964","23940","20251216",""
"20251213","2호선","종합운동장","14712","15570","20251216",""
"20251213","2호선","삼성(무역센터)","52630","49735","20251216",""
"20251213","2호선","선릉","33095","28796","20251216",""
"20251213","2호선","역삼","25684","28162","20251216",""
"20251213","2호선","강남","71128","69735","20251216",""
"20251213","2호선","교대(법원.검찰청)","19884","25270","20251216",""
"20251213","2호선","서초","16665","15618","20251216",""
"20251213","2호선","방배","13060","13156","20251216",""
"20251213","2호선","사당","50743","54017","20251216",""
"20251213","2호선","낙성대(강감찬)","24670","22636","20251216",""
"20251213","2호선","서울대입구(관악구청)","41017","38342","20251216",""
"20251213","2호선","봉천","20728","19124","20251216",""
"20251213","2호선","신림","52159","50306","20251216",""
"20251213","2호선","신대방","21744","20489","20251216",""
"20251213","2호선","구로디지털단지","42345","41724","20251216",""
"20251213","2호선","대림(구로구청)","20707","21423","20251216",""
"20251213","2호선","신도림","52665","51134","20251216",""
"20251213","2호선","문래","16875","18489","20251216",""
"20251213","2호선","영등포구청","18110","18817","20251216",""
"20251213","2호선","당산","15107","16792","20251216",""
"20251213","2호선","합정","36046","41012","20251216",""
"20251213","2호선","홍대입구","91633","100825","20251216",""
"20251213","2호선","신촌","39364","40043","20251216",""
"20251213","2호선","이대","16008","16988","20251216",""
"20251213","2호선","아현","9907","9142","20251216",""
"20251213","2호선","충정로(경기대입구)","7490","7805","20251216",""
"20251213","2호선","용답","2459","2414","20251216",""
"20251213","2호선","신답","1299","1425","20251216",""
"20251213","2호선","신설동","3941","3700","20251216",""
"20251213","2호선","도림천","1017","1062","20251216",""
"20251213","2호선","양천구청","5142","5328","20251216",""
"20251213","2호선","신정네거리","8749","8722","20251216",""
"20251213","2호선","용두(동대문구청)","2032","2037","20251216",""
"20251213","3호선","지축","6133","5769","20251216",""
"20251213","3호선","구파발","18858","18840","20251216",""
"20251213","3호선","연신내","35275","33715","20251216",""
"20251213","3호선","불광","14953","16274","20251216",""
"20251213","3호선","녹번","12735","11386","20251216",""
"20251213","3호선","홍제","16059","15119","20251216",""
"20251213","3호선","무악재","3442","3345","20251216",""
"20251213","3호선","독립문","7194","7506","20251216",""
"20251213","3호선","경복궁(정부서울청사)","23357","23698","20251216",""
"20251213","3호선","안국","22512","24539","20251216",""
"20251213","3호선","종로3가","9685","12559","20251216",""
"20251213","3호선","을지로3가","10557","10134","20251216",""
"20251213","3호선","충무로","2","0","20251216",""
"20251213","3호선","동대입구","12242","13460","20251216",""
"20251213","3호선","약수","11604","11284","20251216",""
"20251213","3호선","금호","7010","6534","20251216",""
"20251213","3호선","옥수","8207","8283","20251216",""
"20251213","3호선","압구정","29821","31309","20251216",""
"20251213","3호선","신사","26092","27017","20251216",""
"20251213","3호선","잠원","5988","5642","20251216",""
"20251213","3호선","고속터미널","72738","68511","20251216",""
"20251213","3호선","교대(법원.검찰청)","12799","6385","20251216",""
"20251213","3호선","남부터미널(예술의전당)","30852","29491","20251216",""
"20251213","3호선","양재(서초구청)","27138","28479","20251216",""
"20251213","3호선","매봉","8155","7895","20251216",""
"20251213","3호선","도곡","4913","4682","20251216",""
"20251213","3호선","대치","9866","8952","20251216",""
"20251213","3호선","학여울","3281","3280","20251216",""
"20251213","3호선","대청","7723","7205","20251216",""
"20251213","3호선","일원","6518","6276","20251216",""
"20251213","3호선","수서","17878","17190","20251216",""
"20251213","3호선","가락시장","8410","8476","20251216",""
"20251213","3호선","경찰병원","5388","5112","20251216",""
"20251213","3호선","오금","4511","4339","20251216",""
"20251213","4호선","불암산","8902","7946","20251216",""
"20251213","4호선","상계","16937","15473","20251216",""
"20251213","4호선","노원","19611","22030","20251216",""
"20251213","4호선","창동","24381","25694","20251216",""
"20251213","4호선","쌍문","25781","23614","20251216",""
"20251213","4호선","수유(강북구청)","31559","31296","20251216",""
"20251213","4호선","미아(서울사이버대학)","13650","12654","20251216",""
"20251213","4호선","미아사거리","24659","24008","20251216",""
"20251213","4호선","길음","18762","18020","20251216",""
"20251213","4호선","성신여대입구(돈암)","21649","20558","20251216",""
"20251213","4호선","한성대입구(삼선교)","13762","13461","20251216",""
"20251213","4호선","혜화","40292","40937","20251216",""
"20251213","4호선","동대문","15458","16728","20251216",""
"20251213","4호선","동대문역사문화공원(DDP)","18927","16008","20251216",""
"20251213","4호선","충무로","23350","24640","20251216",""
"20251213","4호선","명동","41257","46105","20251216",""
"20251213","4호선","회현(남대문시장)","27069","28099","20251216",""
"20251213","4호선","서울역","8773","25580","20251216",""
"20251213","4호선","숙대입구(갈월)","15481","15016","20251216",""
"20251213","4호선","삼각지(전쟁기념관)","8732","10959","20251216",""
"20251213","4호선","신용산","22495","24799","20251216",""
"20251213","4호선","이촌(국립중앙박물관)","13743","13793","20251216",""
"20251213","4호선","동작(현충원)","1491","1642","20251216",""
"20251213","4호선","총신대입구(이수)","17935","19322","20251216",""
"20251213","4호선","사당","29159","28974","20251216",""
"20251213","4호선","남태령","1304","801","20251216",""
"20251213","5호선","방화","5621","5287","20251216",""
"20251213","5호선","개화산","4891","4739","20251216",""
"20251213","5호선","김포공항","14516","9111","20251216",""
"20251213","5호선","송정","5775","5656","20251216",""
"20251213","5호선","마곡","11644","11704","20251216",""
"20251213","5호선","발산","20148","21510","20251216",""
"20251213","5호선","우장산","12502","12216","20251216",""
"20251213","5호선","화곡","24156","21848","20251216",""
"20251213","5호선","까치산","23432","22356","20251216",""
"20251213","5호선","신정(은행정)","10680","9155","20251216",""
"20251213","5호선","목동","13641","14012","20251216",""
"20251213","5호선","오목교(목동운동장앞)","18484","18773","20251216",""
"20251213","5호선","양평","5168","4832","20251216",""
"20251213","5호선","영등포구청","3128","2991","20251216",""
"20251213","5호선","영등포시장","11527","11810","20251216",""
"20251213","5호선","신길","4065","4122","20251216",""
"20251213","5호선","여의도","18221","18409","20251216",""
"20251213","5호선","여의나루","7254","10506","20251216",""
"20251213","5호선","마포","11136","11224","20251216",""
"20251213","5호선","공덕","10520","11242","20251216",""
"20251213","5호선","애오개","5073","4910","20251216",""
"20251213","5호선","충정로(경기대입구)","2730","2659","20251216",""
"20251213","5호선","서대문","10839","10226","20251216",""
"20251213","5호선","광화문(세종문화회관)","29958","31397","20251216",""
"20251213","5호선","종로3가","17556","18214","20251216",""
"20251213","5호선","을지로4가","4368","4824","20251216",""
"20251213","5호선","동대문역사문화공원(DDP)","1993","2215","20251216",""
"20251213","5호선","청구","2496","2642","20251216",""
"20251213","5호선","신금호","5118","5200","20251216",""
"20251213","5호선","행당","6515","5755","20251216",""
"20251213","5호선","왕십리(성동구청)","4231","5504","20251216",""
"20251213","5호선","마장","5549","5375","20251216",""
"20251213","5호선","답십리","13049","11452","20251216",""
"20251213","5호선","장한평","15593","15272","20251216",""
"20251213","5호선","군자(능동)","11221","13097","20251216",""
"20251213","5호선","아차산(어린이대공원후문)","13101","12675","20251216",""
"20251213","5호선","광나루(장신대)","9659","9510","20251216",""
"20251213","5호선","천호(풍납토성)","21709","20201","20251216",""
"20251213","5호선","강동","16573","16160","20251216",""
"20251213","5호선","길동","8301","8456","20251216",""
"20251213","5호선","굽은다리(강동구민회관앞)","9339","9029","20251216",""
"20251213","5호선","명일","7115","6785","20251216",""
"20251213","5호선","고덕","7727","7504","20251216",""
"20251213","5호선","상일동","11377","10959","20251216",""
"20251213","5호선","둔촌동","11643","11401","20251216",""
"20251213","5호선","올림픽공원(한국체대)","6946","5632","20251216",""
"20251213","5호선","방이","6981","6862","20251216",""
"20251213","5호선","오금","2719","2531","20251216",""
"20251213","5호선","개롱","5085","5258","20251216",""
"20251213","5호선","거여","8016","7494","20251216",""
"20251213","5호선","마천","5464","5185","20251216",""
"20251213","5호선","강일","5025","4495","20251216",""
"20251213","5호선","미사","17257","16571","20251216",""
"20251213","5호선","하남풍산","3757","3606","20251216",""
"20251213","5호선","하남시청(덕풍·신장)","8229","7634","20251216",""
"20251213","5호선","하남검단산","6904","6628","20251216",""
"20251213","6호선","응암","15074","14520","20251216",""
"20251213","6호선","역촌","3389","4030","20251216",""
"20251213","6호선","불광","4659","3876","20251216",""
"20251213","6호선","독바위","2178","2286","20251216",""
"20251213","6호선","연신내","8","0","20251216",""
"20251213","6호선","구산","6645","5225","20251216",""
"20251213","6호선","새절(신사)","10013","9407","20251216",""
"20251213","6호선","증산(명지대앞)","7939","7741","20251216",""
"20251213","6호선","디지털미디어시티","9654","9834","20251216",""
"20251213","6호선","월드컵경기장(성산)","5087","5203","20251216",""
"20251213","6호선","마포구청","11606","10454","20251216",""
"20251213","6호선","망원","17069","18346","20251216",""
"20251213","6호선","합정","14276","14514","20251216",""
"20251213","6호선","상수","12238","15287","20251216",""
"20251213","6호선","광흥창(서강)","6736","6307","20251216",""
"20251213","6호선","대흥(서강대앞)","7669","7822","20251216",""
"20251213","6호선","공덕","14349","13587","20251216",""
"20251213","6호선","효창공원앞","6645","5957","20251216",""
"20251213","6호선","삼각지(전쟁기념관)","8978","8132","20251216",""
"20251213","6호선","녹사평(용산구청)","5558","6572","20251216",""
"20251213","6호선","이태원","13805","18326","20251216",""
"20251213","6호선","한강진","11874","14344","20251216",""
"20251213","6호선","버티고개","1959","2063","20251216",""
"20251213","6호선","약수","3332","3348","20251216",""
"20251213","6호선","청구","3120","2700","20251216",""
"20251213","6호선","신당","8963","8284","20251216",""
"20251213","6호선","동묘앞","9379","9384","20251216",""
"20251213","6호선","창신","2697","2336","20251216",""
"20251213","6호선","보문","6812","6090","20251216",""
"20251213","6호선","안암(고대병원앞)","11708","10867","20251216",""
"20251213","6호선","고려대(종암)","7277","6860","20251216",""
"20251213","6호선","월곡(동덕여대)","8917","8488","20251216",""
"20251213","6호선","상월곡(한국과학기술연구원)","4904","4383","20251216",""
"20251213","6호선","돌곶이","9468","8434","20251216",""
"20251213","6호선","석계","11054","11131","20251216",""
"20251213","6호선","태릉입구","5476","5521","20251216",""
"20251213","6호선","화랑대(서울여대입구)","8487","7171","20251216",""
"20251213","6호선","봉화산(서울의료원)","6505","6401","20251216",""
"20251213","6호선","신내","2","0","20251216",""
"20251213","7호선","장암","2265","1380","20251216",""
"20251213","7호선","도봉산","7093","8799","20251216",""
"20251213","7호선","수락산","11736","11301","20251216",""
"20251213","7호선","마들","11221","10364","20251216",""
"20251213","7호선","노원","19069","19447","20251216",""
"20251213","7호선","중계","11264","10239","20251216",""
"20251213","7호선","하계","15360","14197","20251216",""
"20251213","7호선","공릉(서울과학기술대)","11223","10566","20251216",""
"20251213","7호선","태릉입구","7715","7212","20251216",""
"20251213","7호선","먹골","9040","8771","20251216",""
"20251213","7호선","중화","9452","9056","20251216",""
"20251213","7호선","상봉","16451","16862","20251216",""
"20251213","7호선","면목","12521","11700","20251216",""
"20251213","7호선","사가정","13925","13587","20251216",""
"20251213","7호선","용마산(용마폭포공원)","4797","4712","20251216",""
"20251213","7호선","중곡","8418","7994","20251216",""
"20251213","7호선","군자(능동)","13797","10340","20251216",""
"20251213","7호선","어린이대공원(세종대)","14082","13810","20251216",""
"20251213","7호선","건대입구","14812","15597","20251216",""
"20251213","7호선","자양(뚝섬한강공원)","8146","8072","20251216",""
"20251213","7호선","청담","13078","14187","20251216",""
"20251213","7호선","강남구청","12470","14067","20251216",""
"20251213","7호선","학동","13751","14231","20251216",""
"20251213","7호선","논현","13346","14965","20251216",""
"20251213","7호선","반포","6122","5885","20251216",""
"20251213","7호선","고속터미널","21332","16281","20251216",""
"20251213","7호선","내방","10151","10025","20251216",""
"20251213","7호선","이수","16807","15853","20251216",""
"20251213","7호선","남성","9415","8845","20251216",""
"20251213","7호선","숭실대입구(살피재)","11525","10875","20251216",""
"20251213","7호선","상도","9923","9065","20251216",""
"20251213","7호선","장승배기","8074","7692","20251216",""
"20251213","7호선","신대방삼거리","12452","11532","20251216",""
"20251213","7호선","보라매","6649","6581","20251216",""
"20251213","7호선","신풍","10883","10303","20251216",""
"20251213","7호선","대림(구로구청)","8878","9480","20251216",""
"20251213","7호선","남구로","9318","10009","20251216",""
"20251213","7호선","가산디지털단지","16692","14864","20251216",""
"20251213","7호선","철산","19669","19810","20251216",""
"20251213","7호선","광명사거리","19167","19142","20251216",""
"20251213","7호선","천왕","8338","7879","20251216",""
"20251213","7호선","온수(성공회대입구)","6283","6065","20251216",""
"20251213","8호선","암사역사공원","5161","4542","20251216",""
"20251213","8호선","암사","13451","12437","20251216",""
"20251213","8호선","천호(풍납토성)","17234","20239","20251216",""
"20251213","8호선","강동구청","8017","8074","20251216",""
"20251213","8호선","몽촌토성(평화의문)","6579","6958","20251216",""
"20251213","8호선","잠실(송파구청)","24652","27905","20251216",""
"20251213","8호선","석촌","8857","10327","20251216",""
"20251213","8호선","송파","8627","8484","20251216",""
"20251213","8호선","가락시장","7950","8922","20251216",""
"20251213","8호선","문정","12565","12676","20251216",""
"20251213","8호선","장지","15333","13587","20251216",""
"20251213","8호선","복정","7508","6233","20251216",""
"20251213","8호선","산성","5312","5207","20251216",""
"20251213","8호선","남한산성입구(성남법원.검찰청)","9713","8459","20251216",""
"20251213","8호선","단대오거리","9876","9311","20251216",""
"20251213","8호선","신흥","4998","4960","20251216",""
"20251213","8호선","수진","5011","4493","20251216",""
"20251213","8호선","모란","4613","3874","20251216",""
"20251213","8호선","남위례","6250","6034","20251216",""
"20251213","9호선","개화","1667","1265","20251216",""
"20251213","9호선","김포공항","6979","13292","20251216",""
"20251213","9호선","공항시장","2486","2566","20251216",""
"20251213","9호선","신방화","5719","5379","20251216",""
"20251213","9호선","마곡나루(서울식물원)","14070","13656","20251216",""
"20251213","9호선","양천향교","7364","6915","20251216",""
"20251213","9호선","가양","17017","16285","20251216",""
"20251213","9호선","증미","4375","4112","20251216",""
"20251213","9호선","등촌","9695","9134","20251216",""
"20251213","9호선","염창","15164","13914","20251216",""
"20251213","9호선","신목동","2916","2517","20251216",""
"20251213","9호선","선유도","4976","4684","20251216",""
"20251213","9호선","당산","17012","15417","20251216",""
"20251213","9호선","국회의사당","7128","7325","20251216",""
"20251213","9호선","여의도","19690","17723","20251216",""
"20251213","9호선","샛강","3764","3693","20251216",""
"20251213","9호선","노량진","30437","28557","20251216",""
"20251213","9호선","노들","3963","3453","20251216",""
"20251213","9호선","흑석(중앙대입구)","7432","7510","20251216",""
"20251213","9호선","동작(현충원)","1901","1772","20251216",""
"20251213","9호선","구반포","1802","1526","20251216",""
"20251213","9호선","신반포","4272","4170","20251216",""
"20251213","9호선","고속터미널","18787","27998","20251216",""
"20251213","9호선","사평","3563","3391","20251216",""
"20251213","9호선","신논현","33154","34843","20251216",""
"20251213","9호선2~3단계","언주","9127","9050","20251216",""
"20251213","9호선2~3단계","선정릉","6215","7056","20251216",""
"20251213","9호선2~3단계","삼성중앙","4626","4652","20251216",""
"20251213","9호선2~3단계","봉은사","22493","25659","20251216",""
"20251213","9호선2~3단계","종합운동장","5809","5180","20251216",""
"20251213","9호선2~3단계","삼전","7205","6633","20251216",""
"20251213","9호선2~3단계","석촌고분","6412","6168","20251216",""
"20251213","9호선2~3단계","석촌","9294","8043","20251216",""
"20251213","9호선2~3단계","송파나루","6152","6924","20251216",""
"20251213","9호선2~3단계","한성백제","3018","2552","20251216",""
"20251213","9호선2~3단계","올림픽공원(한국체대)","12551","13304","20251216",""
"20251213","9호선2~3단계","둔촌오륜","3543","3556","20251216",""
"20251213","9호선2~3단계","중앙보훈병원","7921","7094","20251216",""
"20251213","경강선","판교","5188","4647","20251216",""
"20251213","경강선","이매","941","754","20251216",""
"20251213","경강선","삼동","2008","1871","20251216",""
"20251213","경강선","경기광주","7383","6971","20251216",""
"20251213","경강선","초월","3439","3019","20251216",""
"20251213","경강선","곤지암","2427","2159","20251216",""
"20251213","경강선","신둔도예촌","1680","1508","20251216",""
"20251213","경강선","이천","4049","4054","20251216",""
"20251213","경강선","부발","2719","2481","20251216",""
"20251213","경강선","세종대왕릉","379","381","20251216",""
"20251213","경강선","여주","3820","4018","20251216",""
"20251213","경강선","성남","1180","1112","20251216",""
"20251213","경부선","서울역","15212","5365","20251216",""
"20251213","경부선","남영","8531","9025","20251216",""
"20251213","경부선","용산","65792","67423","20251216",""
"20251213","경부선","노량진","13105","15179","20251216",""
"20251213","경부선","대방","7734","9041","20251216",""
"20251213","경부선","영등포","56850","58594","20251216",""
"20251213","경부선","신도림","3307","4303","20251216",""
"20251213","경부선","신길","6957","6037","20251216",""
"20251213","경부선","구로","17825","18331","20251216",""
"20251213","경부선","가산디지털단지","7741","10047","20251216",""
"20251213","경부선","금천구청","8867","9034","20251216",""
"20251213","경부선","석수","7322","6824","20251216",""
"20251213","경부선","관악","6369","6258","20251216",""
"20251213","경부선","안양","21761","21323","20251216",""
"20251213","경부선","명학","6133","5748","20251216",""
"20251213","경부선","금정","24805","24927","20251216",""
"20251213","경부선","군포","4421","4044","20251216",""
"20251213","경부선","의왕","6726","6513","20251216",""
"20251213","경부선","성균관대","14205","13809","20251216",""
"20251213","경부선","화서","12959","12712","20251216",""
"20251213","경부선","수원","52139","56404","20251216",""
"20251213","경부선","독산","10802","10433","20251216",""
"20251213","경부선","세류","3709","3708","20251216",""
"20251213","경부선","병점","15944","15695","20251216",""
"20251213","경부선","세마","3266","2909","20251216",""
"20251213","경부선","오산대","3624","3176","20251216",""
"20251213","경부선","오산","11770","11302","20251216",""
"20251213","경부선","진위","1249","974","20251216",""
"20251213","경부선","송탄","5062","4726","20251216",""
"20251213","경부선","서정리","9229","8115","20251216",""
"20251213","경부선","평택지제","4991","4328","20251216",""
"20251213","경부선","평택","16611","15754","20251216",""
"20251213","경부선","성환","4019","3759","20251216",""
"20251213","경부선","직산","1030","975","20251216",""
"20251213","경부선","두정","8200","8230","20251216",""
"20251213","경부선","천안","8668","8511","20251216",""
"20251213","경부선","당정","5002","4766","20251216",""
"20251213","경부선","서동탄","1296","1214","20251216",""
"20251213","경부선","광명","4002","3279","20251216",""
"20251213","경원선","이촌(국립중앙박물관)","3408","2900","20251216",""
"20251213","경원선","서빙고","1985","1941","20251216",""
"20251213","경원선","한남","2819","3040","20251216",""
"20251213","경원선","옥수","52","40","20251216",""
"20251213","경원선","응봉","1509","1298","20251216",""
"20251213","경원선","왕십리(성동구청)","17510","17361","20251216",""
"20251213","경원선","청량리(서울시립대입구)","22399","22228","20251216",""
"20251213","경원선","외대앞","9180","8701","20251216",""
"20251213","경원선","신이문","6828","6369","20251216",""
"20251213","경원선","석계","7462","8087","20251216",""
"20251213","경원선","광운대","8028","7647","20251216",""
"20251213","경원선","월계","5293","4762","20251216",""
"20251213","경원선","녹천","3504","2984","20251216",""
"20251213","경원선","창동","7","0","20251216",""
"20251213","경원선","방학","8724","8451","20251216",""
"20251213","경원선","도봉","4792","4529","20251216",""
"20251213","경원선","도봉산","7672","5135","20251216",""
"20251213","경원선","망월사","7012","7004","20251216",""
"20251213","경원선","회룡","12190","11709","20251216",""
"20251213","경원선","의정부","20598","21454","20251216",""
"20251213","경원선","가능","5582","5353","20251216",""
"20251213","경원선","녹양","4039","3806","20251216",""
"20251213","경원선","양주","7151","6642","20251216",""
"20251213","경원선","덕계","5954","5583","20251216",""
"20251213","경원선","덕정","5926","5396","20251216",""
"20251213","경원선","지행","6677","6358","20251216",""
"20251213","경원선","동두천중앙","2617","2587","20251216",""
"20251213","경원선","보산","1553","1508","20251216",""
"20251213","경원선","동두천","1517","1465","20251216",""
"20251213","경원선","소요산","1856","1855","20251216",""
"20251213","경원선","청산","157","116","20251216",""
"20251213","경원선","전곡","1743","1448","20251216",""
"20251213","경원선","연천","1130","924","20251216",""
"20251213","경의선","서울역","1429","1809","20251216",""
"20251213","경의선","신촌","415","606","20251216",""
"20251213","경의선","효창공원앞","2587","2844","20251216",""
"20251213","경의선","공덕","4842","3327","20251216",""
"20251213","경의선","서강대","2045","2045","20251216",""
"20251213","경의선","홍대입구","2712","3381","20251216",""
"20251213","경의선","가좌","5023","4970","20251216",""
"20251213","경의선","디지털미디어시티","2484","2345","20251216",""
"20251213","경의선","수색","2338","2306","20251216",""
"20251213","경의선","한국항공대","3713","3277","20251216",""
"20251213","경의선","강매","2399","2163","20251216",""
"20251213","경의선","행신","6570","6712","20251216",""
"20251213","경의선","능곡","3951","3888","20251216",""
"20251213","경의선","곡산","445","454","20251216",""
"20251213","경의선","백마","5991","5564","20251216",""
"20251213","경의선","풍산","6129","5952","20251216",""
"20251213","경의선","일산","9444","8871","20251216",""
"20251213","경의선","탄현","7049","6704","20251216",""
"20251213","경의선","야당","8019","8452","20251216",""
"20251213","경의선","운정","7756","7309","20251216",""
"20251213","경의선","금릉","4682","4495","20251216",""
"20251213","경의선","금촌","6592","6133","20251216",""
"20251213","경의선","월롱","1402","1264","20251216",""
"20251213","경의선","파주","1092","820","20251216",""
"20251213","경의선","문산","6444","5601","20251216",""
"20251213","경의선","임진강","27","20","20251216",""
"20251213","경의선","운천","14","13","20251216",""
"20251213","경인선","개봉","21173","20005","20251216",""
"20251213","경인선","오류동","10373","9403","20251216",""
"20251213","경인선","역곡","22194","22036","20251216",""
"20251213","경인선","부천","30695","31145","20251216",""
"20251213","경인선","송내","21902","21527","20251216",""
"20251213","경인선","부평","31428","33699","20251216",""
"20251213","경인선","백운","6396","6080","20251216",""
"20251213","경인선","동암","14600","14705","20251216",""
"20251213","경인선","주안","18365","16303","20251216",""
"20251213","경인선","제물포","8661","8211","20251216",""
"20251213","경인선","동인천","12176","11782","20251216",""
"20251213","경인선","인천","3256","2842","20251216",""
"20251213","경인선","구일","16378","19944","20251216",""
"20251213","경인선","소사","7875","7575","20251216",""
"20251213","경인선","부개","7362","6768","20251216",""
"20251213","경인선","간석","5218","5126","20251216",""
"20251213","경인선","도원","2827","2866","20251216",""
"20251213","경인선","온수(성공회대입구)","5082","4650","20251216",""
"20251213","경인선","중동","7888","7559","20251216",""
"20251213","경인선","도화","3366","3012","20251216",""
"20251213","경춘선","신내","1958","1801","20251216",""
"20251213","경춘선","갈매","2250","1957","20251216",""
"20251213","경춘선","별내","2174","1844","20251216",""
"20251213","경춘선","퇴계원","3067","2800","20251216",""
"20251213","경춘선","사릉","1700","1646","20251216",""
"20251213","경춘선","금곡","1338","1276","20251216",""
"20251213","경춘선","평내호평","5671","5265","20251216",""
"20251213","경춘선","천마산","1456","1338","20251216",""
"20251213","경춘선","마석","4127","3790","20251216",""
"20251213","경춘선","대성리","525","633","20251216",""
"20251213","경춘선","청평","1867","1671","20251216",""
"20251213","경춘선","상천","196","214","20251216",""
"20251213","경춘선","가평","1772","1998","20251216",""
"20251213","경춘선","굴봉산","81","136","20251216",""
"20251213","경춘선","백양리","298","228","20251216",""
"20251213","경춘선","강촌","310","322","20251216",""
"20251213","경춘선","김유정","349","357","20251216",""
"20251213","경춘선","남춘천","3868","3864","20251216",""
"20251213","경춘선","춘천","1935","1618","20251216",""
"20251213","공항철도 1호선","서울역","15347","14810","20251216",""
"20251213","공항철도 1호선","공덕","2741","4364","20251216",""
"20251213","공항철도 1호선","홍대입구","20825","20054","20251216",""
"20251213","공항철도 1호선","디지털미디어시티","9581","9004","20251216",""
"20251213","공항철도 1호선","마곡나루(서울식물원)","7339","8101","20251216",""
"20251213","공항철도 1호선","김포공항","10157","4820","20251216",""
"20251213","공항철도 1호선","계양","8534","7983","20251216",""
"20251213","공항철도 1호선","검암","5926","5742","20251216",""
"20251213","공항철도 1호선","청라국제도시","6257","5878","20251216",""
"20251213","공항철도 1호선","운서","10059","10891","20251216",""
"20251213","공항철도 1호선","공항화물청사","1182","1236","20251216",""
"20251213","공항철도 1호선","인천공항1터미널","15986","14693","20251216",""
"20251213","공항철도 1호선","인천공항2터미널","8135","6692","20251216",""
"20251213","공항철도 1호선","영종","4923","4976","20251216",""
"20251213","과천선","선바위","6044","4996","20251216",""
"20251213","과천선","경마공원","10523","10363","20251216",""
"20251213","과천선","대공원","2906","3046","20251216",""
"20251213","과천선","과천","4725","4263","20251216",""
"20251213","과천선","정부과천청사","8129","7997","20251216",""
"20251213","과천선","인덕원","22176","22038","20251216",""
"20251213","과천선","평촌","13310","12762","20251216",""
"20251213","과천선","범계","28262","27890","20251216",""
"20251213","분당선","선릉","6703","10456","20251216",""
"20251213","분당선","한티","13426","12780","20251216",""
"20251213","분당선","도곡","6079","5906","20251216",""
"20251213","분당선","구룡","2987","2806","20251216",""
"20251213","분당선","개포동","3495","3436","20251216",""
"20251213","분당선","대모산입구","4577","4259","20251216",""
"20251213","분당선","수서","17296","17810","20251216",""
"20251213","분당선","수원","9106","8684","20251216",""
"20251213","분당선","서울숲","9793","10195","20251216",""
"20251213","분당선","압구정로데오","20738","22974","20251216",""
"20251213","분당선","강남구청","6646","8165","20251216",""
"20251213","분당선","선정릉","4062","4084","20251216",""
"20251213","분당선","가천대","8342","8256","20251216",""
"20251213","분당선","태평","12116","11445","20251216",""
"20251213","분당선","모란","17783","18421","20251216",""
"20251213","분당선","야탑","22874","23697","20251216",""
"20251213","분당선","서현","21667","21307","20251216",""
"20251213","분당선","수내","10016","9368","20251216",""
"20251213","분당선","정자","12996","13184","20251216",""
"20251213","분당선","미금","12586","12938","20251216",""
"20251213","분당선","오리","9062","7809","20251216",""
"20251213","분당선","이매","4998","5011","20251216",""
"20251213","분당선","보정","2030","1719","20251216",""
"20251213","분당선","죽전","11563","13032","20251216",""
"20251213","분당선","구성","6962","7232","20251216",""
"20251213","분당선","신갈","3683","3594","20251216",""
"20251213","분당선","기흥","9309","8361","20251216",""
"20251213","분당선","상갈","4524","4332","20251216",""
"20251213","분당선","청명","4072","4026","20251216",""
"20251213","분당선","영통","8778","8731","20251216",""
"20251213","분당선","망포","12642","11614","20251216",""
"20251214","3호선","을지로3가","7721","6650","20251217",""
"20251214","경원선","전곡","1240","1397","20251217",""
"20251214","경원선","연천","896","881","20251217",""
"20251214","경의선","서울역","1131","1175","20251217",""
"20251214","경의선","신촌","381","369","20251217",""
"20251214","경의선","효창공원앞","1874","2176","20251217",""
"20251214","경의선","공덕","2750","2063","20251217",""
"20251214","경의선","서강대","1496","1440","20251217",""
"20251214","경의선","홍대입구","2424","2734","20251217",""
"20251214","경의선","가좌","3508","3606","20251217",""
"20251214","경의선","디지털미디어시티","1735","1620","20251217",""
"20251214","경의선","수색","1407","1404","20251217",""
"20251214","경의선","한국항공대","1135","1179","20251217",""
"20251214","경의선","강매","1819","1589","20251217",""
"20251214","경의선","행신","4969","4895","20251217",""
"20251214","경의선","능곡","2813","2766","20251217",""
"20251214","경의선","곡산","326","333","20251217",""
"20251214","경의선","백마","4197","4139","20251217",""
"20251214","경의선","풍산","4634","4516","20251217",""
"20251214","경의선","일산","6320","6055","20251217",""
"20251214","경의선","탄현","4962","4751","20251217",""
"20251214","경의선","야당","6181","6035","20251217",""
"20251214","경의선","운정","5774","5450","20251217",""
"20251214","경의선","금릉","3533","3346","20251217",""
"20251214","경의선","금촌","4819","5271","20251217",""
"20251214","경의선","월롱","889","1215","20251217",""
"20251214","경의선","파주","735","734","20251217",""
"20251214","경의선","문산","4298","4727","20251217",""
"20251214","경의선","임진강","18","13","20251217",""
"20251214","경의선","운천","14","9","20251217",""
"20251214","경인선","개봉","15325","14592","20251217",""
"20251214","경인선","오류동","8030","7374","20251217",""
"20251214","경인선","역곡","15871","15929","20251217",""
"20251214","경인선","부천","24032","23747","20251217",""
"20251214","경인선","송내","14614","14470","20251217",""
"20251214","경인선","부평","24699","24213","20251217",""
"20251214","경인선","백운","4524","4383","20251217",""
"20251214","경인선","동암","10886","10899","20251217",""
